115年01月23日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","7472","8068"
"2","凱基","4837","4473"
"3","富邦","3266","3032"
"4","國泰綜合","2789","2752"
"5","美商高盛亞","1372","3360"
"6","永豐金","1197","2011"
"7","統一","1204","1216"
"8","群益","992","1054"
"9","元富","1012","928"
"10","華南永昌","1158","734"
"2","中光電(5371)"
"1","元大","7018","5089"
"2","凱基","3189","4189"
"3","富邦","2440","3281"
"4","永豐金","1727","1131"
"5","星洲瑞銀","523","2146"
"6","美商高盛亞","1108","1549"
"7","國泰綜合","1753","830"
"8","台新","997","1518"
"9","群益","1311","924"
"10","統一","845","1007"
"3","亞電(4939)"
"1","元大","6574","5728"
"2","凱基","2676","2933"
"3","永豐金","1353","2134"
"4","國泰綜合","1686","1182"
"5","群益","1202","1340"
"6","富邦","1273","1191"
"7","統一","448","1473"
"8","元富","707","652"
"9","台新","798","559"
"10","星洲瑞銀","728","607"
"4","協易機(4533)"
"1","元大","4281","3882"
"2","凱基","2287","4587"
"3","永豐金","1322","1845"
"4","富邦","1470","1088"
"5","群益","1064","1491"
"6","國泰綜合","1367","826"
"7","華南永昌","928","625"
"8","元富","497","640"
"9","統一","434","657"
"10","兆豐","516","520"
"5","系統電(5309)"
"1","元大","4998","3219"
"2","凱基","2431","3055"
"3","富邦","1244","1513"
"4","永豐金","1142","986"
"5","國泰綜合","1190","719"
"6","群益","892","827"
"7","星洲瑞銀","191","1456"
"8","統一","616","906"
"9","華南永昌","553","799"
"10","元富","637","391"
"6","金居(8358)"
"1","元大","4108","4107"
"2","凱基","2657","2840"
"3","富邦","1459","2101"
"4","國泰綜合","1617","920"
"5","永豐金","897","1208"
"6","群益","732","852"
"7","摩根大通","562","930"
"8","統一","448","946"
"9","台新","569","500"
"10","元富","411","578"
"7","長科*(6548)"
"1","元大","3445","4248"
"2","凱基","2259","2931"
"3","永豐金","1313","1993"
"4","富邦","858","969"
"5","群益","1140","671"
"6","元富","876","449"
"7","美商高盛亞","701","486"
"8","華南永昌","554","627"
"9","國泰綜合","622","545"
"10","統一","395","611"
"8","世界(5347)"
"1","元大","2087","3452"
"2","凱基","2532","1528"
"3","摩根士丹利","2810","394"
"4","富邦","516","2646"
"5","星洲瑞銀","1039","558"
"6","群益","512","918"
"7","美商高盛亞","941","451"
"8","兆豐","101","1192"
"9","摩根大通","925","284"
"10","永豐金","577","464"
"9","鈺創(5351)"
"1","元大","2681","3084"
"2","凱基","2340","1171"
"3","富邦","974","1582"
"4","美商高盛亞","1334","689"
"5","永豐金","729","939"
"6","群益","737","777"
"7","國泰綜合","617","799"
"8","星洲瑞銀","695","393"
"9","摩根士丹利","812","226"
"10","元富","348","611"
"10","合晶(6182)"
"1","元大","2801","2637"
"2","凱基","1494","1917"
"3","國泰綜合","1923","854"
"4","富邦","1114","1175"
"5","星洲瑞銀","577","968"
"6","群益","666","695"
"7","美商高盛亞","557","751"
"8","永豐金","461","714"
"9","統一","390","631"
"10","元富","346","502"
"11","新盛力(4931)"
"1","元大","3137","2183"
"2","凱基","1843","2082"
"3","群益","732","1608"
"4","國泰綜合","1119","828"
"5","永豐金","787","1047"
"6","富邦","944","760"
"7","新光","398","1232"
"8","美商高盛亞","484","551"
"9","台新","427","354"
"10","華南永昌","447","322"
"12","穩懋(3105)"
"1","元大","2250","1822"
"2","凱基","1633","1904"
"3","富邦","1202","483"
"4","永豐金","869","597"
"5","國泰綜合","951","514"
"6","美商高盛亞","236","1225"
"7","星洲瑞銀","196","1092"
