115年03月02日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","茂迪(6244)"
"1","元大","8309","9686"
"2","凱基","4104","5022"
"3","國泰綜合","2667","2254"
"4","富邦","2489","2202"
"5","永豐金","1820","1415"
"6","群益","1312","1278"
"7","華南永昌","1193","1387"
"8","元富","922","1306"
"9","星洲瑞銀","1450","664"
"10","台新","1124","928"
"2","富喬(1815)"
"1","元大","6600","5716"
"2","凱基","4666","4624"
"3","統一","1304","2317"
"4","永豐金","1642","1724"
"5","富邦","1645","1395"
"6","摩根士丹利","414","2471"
"7","國泰綜合","1591","1219"
"8","摩根大通","1607","472"
"9","美林證券","458","1438"
"10","群益","855","1010"
"3","中探針(6217)"
"1","元大","3112","4905"
"2","富邦","3714","3724"
"3","凱基","2772","2135"
"4","永豐金","990","954"
"5","美商高盛亞","1657","244"
"6","國泰綜合","1042","808"
"7","群益","930","805"
"8","統一","963","539"
"9","台新","414","834"
"10","摩根大通","877","339"
"4","穩懋(3105)"
"1","元大","4281","3723"
"2","凱基","2130","2818"
"3","永豐金","1331","1064"
"4","國泰綜合","1411","897"
"5","富邦","1129","802"
"6","美商高盛亞","855","1009"
"7","群益","1001","776"
"8","統一","506","1269"
"9","星洲瑞銀","297","872"
"10","華南永昌","614","513"
"5","華星光(4979)"
"1","元大","3119","2959"
"2","凱基","1839","2123"
"3","國泰綜合","1086","870"
"4","美商高盛亞","881","867"
"5","群益","767","971"
"6","富邦","728","589"
"7","永豐金","613","660"
"8","華南永昌","468","419"
"9","新光","439","367"
"10","統一","315","483"
"6","中光電(5371)"
"1","元大","2602","2065"
"2","凱基","985","1632"
"3","摩根士丹利","116","1669"
"4","群益","505","782"
"5","國泰綜合","786","454"
"6","永豐金","780","435"
"7","富邦","871","322"
"8","華南永昌","488","223"
"9","元富","505","197"
"10","美林證券","29","615"
"7","擎亞(8096)"
"1","元大","1853","2061"
"2","凱基","831","1221"
"3","第一金證券","758","610"
"4","群益","790","556"
"5","港商野村","73","947"
"6","富邦","694","320"
"7","星洲瑞銀","254","683"
"8","摩根大通","263","633"
"9","國泰綜合","539","303"
"10","永豐金","575","254"
"8","光洋科(1785)"
"1","元大","2383","1786"
"2","凱基","557","1765"
"3","國泰綜合","603","326"
"4","元富","488","243"
"5","摩根大通","135","572"
"6","星洲瑞銀","0","695"
"7","美商高盛亞","239","428"
"8","永豐金","398","259"
"9","富邦","471","168"
"10","群益","361","265"
"9","世界(5347)"
"1","元大","1674","1293"
"2","凱基","1494","758"
"3","合庫","38","1366"
"4","港商麥格理","751","11"
"5","群益","504","233"
"6","美商高盛亞","491","209"
"7","摩根士丹利","359","280"
"8","星洲瑞銀","457","174"
"9","富邦","264","357"
"10","新光","121","466"
"10","康和證(6016)"
"1","元大","892","944"
"2","永豐金","1399","179"
"3","凱基","663","866"
"4","國票","87","1416"
"5","群益","531","526"
"6","元富","840","121"
"7","星洲瑞銀","86","794"
"8","統一","621","248"
"9","富邦","565","231"
"10","美商高盛亞","256","533"
"11","台嘉碩(3221)"
"1","元大","1595","1348"
"2","凱基","722","604"
"3","永豐金","345","923"
"4","富邦","563","579"
"5","群益","487","534"
"6","美商高盛亞","446","446"
"7","國泰綜合","451","370"
"8","台新","364","403"
"9","元富","209","369"
"10","港商野村","327","179"
