115年01月05日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","13969","13723"
"2","凱基","8855","7140"
"3","富邦","5675","4087"
"4","星洲瑞銀","3598","5398"
"5","國泰綜合","4153","3577"
"6","群益","2796","3372"
"7","永豐金","3094","2854"
"8","華南永昌","2119","3090"
"9","台新","2170","2622"
"10","元富","2128","1406"
"2","九豪(6127)"
"1","元大","12338","14149"
"2","凱基","6128","5198"
"3","富邦","3929","4187"
"4","國泰綜合","3130","2655"
"5","群益","2993","2749"
"6","永豐金","2878","2432"
"7","華南永昌","2275","2056"
"8","台新","1487","2029"
"9","星洲瑞銀","1727","1671"
"10","元富","1600","1394"
"3","鈺創(5351)"
"1","元大","13020","9168"
"2","富邦","5627","8321"
"3","凱基","6322","5769"
"4","華南永昌","2515","5481"
"5","永豐金","1501","1915"
"6","元富","1238","1978"
"7","星洲瑞銀","2583","539"
"8","國泰綜合","1540","1485"
"9","群益","1071","1496"
"10","統一","1141","997"
"4","金居(8358)"
"1","元大","7425","5518"
"2","凱基","3749","4552"
"3","永豐金","1918","2669"
"4","富邦","2536","2032"
"5","國泰綜合","2368","1669"
"6","群益","1764","1368"
"7","統一","1138","1317"
"8","美商高盛亞","361","1708"
"9","華南永昌","1029","891"
"10","元富","1045","818"
"5","光頡(3624)"
"1","元大","6271","6541"
"2","凱基","3775","3763"
"3","永豐金","2254","2121"
"4","富邦","2367","1966"
"5","群益","1668","1595"
"6","國泰綜合","1778","1421"
"7","統一","1023","1897"
"8","元富","1165","1075"
"9","華南永昌","886","831"
"10","新光","852","767"
"6","信昌電(6173)"
"1","元大","5227","4504"
"2","凱基","2726","3561"
"3","富邦","1830","2047"
"4","永豐金","1520","1628"
"5","國泰綜合","1079","953"
"6","美商高盛亞","854","1123"
"7","星洲瑞銀","752","1162"
"8","群益","983","905"
"9","統一","725","687"
"10","元富","770","608"
"7","千如(3236)"
"1","元大","5314","5259"
"2","凱基","2842","2573"
"3","富邦","1567","1617"
"4","群益","1213","1216"
"5","永豐金","988","1259"
"6","國泰綜合","914","1024"
"7","美商高盛亞","1013","872"
"8","星洲瑞銀","846","739"
"9","元富","735","739"
"10","華南永昌","642","793"
"8","欣銓(3264)"
"1","元大","4536","3570"
"2","凱基","2441","2577"
"3","富邦","1192","1409"
"4","星洲瑞銀","880","1616"
"5","永豐金","1250","1016"
"6","群益","693","1162"
"7","國泰綜合","931","708"
"8","兆豐","851","719"
"9","元富","697","444"
"10","摩根士丹利","992","82"
"9","穩懋(3105)"
"1","元大","2620","2848"
"2","國泰綜合","595","4727"
"3","凱基","2660","1149"
"4","永豐金","1976","783"
"5","富邦","1131","1602"
"6","美商高盛亞","1976","738"
"7","星洲瑞銀","1241","537"
"8","群益","668","672"
"9","華南永昌","704","554"
"10","統一","405","642"
"10","湧德(3689)"
"1","元大","3842","3523"
"2","凱基","2706","2730"
"3","富邦","1380","1883"
"4","永豐金","995","1245"
"5","台新","491","1080"
"6","群益","845","703"
"7","新光","601","682"
"8","美商高盛亞","772","431"
"9","統一","458","722"
"10","元富","562","614"
"11","華星光(4979)"
"1","元大","2977","2674"
"2","凱基","2565","1955"
"3","富邦","1209","1295"
"4","永豐金","1305","1016"
"5","國泰綜合","1004","955"
"6","美商高盛亞","913","1010"
"7","群益","948","925"
"8","元富","772","755"
"9","摩根大通","548","817"
"10","美林證券","171","1145"
"12","均豪(5443)"
"1","元大","3528","3032"
"2","富邦","1766","2361"
"3","凱基","1906","2193"
"4","國泰綜合","1037","884"
"5","統一","827","699"
"6","永豐金","786","729"
"7","群益","774","596"
"8","元富","540","522"
"9","華南永昌","540","368"
"10","兆豐","502","381"
"13","立敦(6175)"
"1","元大","3171","2653"
"2","凱基","2012","2191"
"3","富邦","1379","1083"
"4","永豐金","1017","962"
"5","國泰綜合","943","965"
"6","群益","756","837"
"7","星洲瑞銀","521","973"
"8","元富","591","609"
"9","華南永昌","619","418"
"10","統一","513","457"
"14","長科*(6548)"
"1","元大","2531","2857"
"2","凱基","2057","2265"
"3","群益","3492","815"
"4","富邦","879","1062"
"5","永豐金","1052","699"
"6","美商高盛亞","358","820"
"7","星洲瑞銀","418","715"
"8","國泰綜合","517","604"
"9","台新","601","465"
"10","華南永昌","392","466"
"15","光洋科(1785)"
"1","元大","2824","2495"
"2","凱基","1700","1718"
"3","富邦","954","1292"
"4","永豐金","667","1328"
"5","星洲瑞銀","1126","832"
"6","國泰綜合","807","655"
"7","華南永昌","624","685"
"8","統一","437","561"
"9","兆豐","459","433"
"10","群益","473","407"
"16","匯鑽科(8431)"
"1","元大","2882","3141"
"2","凱基","1733","1827"
"3","富邦","945","823"
"4","永豐金","754","819"
"5","群益","728","655"
"6","元富","371","910"
"7","國泰綜合","710","524"
"8","統一","428","733"
"9","摩根士丹利","1061","0"
"10","新光","553","319"
"17","波若威(3163)"
