115年01月27日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","世界(5347)"
"1","元大","6343","7682"
"2","凱基","4262","4518"
"3","富邦","4656","3447"
"4","星洲瑞銀","2681","1454"
"5","國泰綜合","1089","2221"
"6","群益","1074","2104"
"7","永豐金","1527","1593"
"8","統一","1890","828"
"9","美商高盛亞","1523","1056"
"10","國票","1931","619"
"2","富喬(1815)"
"1","元大","8265","6199"
"2","凱基","3697","6572"
"3","富邦","3510","2317"
"4","國泰綜合","3194","1633"
"5","群益","1765","1625"
"6","永豐金","1871","1442"
"7","摩根士丹利","2","2755"
"8","摩根大通","54","2488"
"9","統一","982","1416"
"10","華南永昌","1185","933"
"3","萬泰科(6190)"
"1","元大","6997","6486"
"2","凱基","4152","4918"
"3","富邦","3577","4529"
"4","星洲瑞銀","1044","2122"
"5","永豐金","1404","968"
"6","國泰綜合","1494","819"
"7","兆豐","1047","942"
"8","群益","1059","874"
"9","統一","540","1219"
"10","華南永昌","1059","575"
"4","華星光(4979)"
"1","元大","5601","5828"
"2","凱基","2932","4200"
"3","富邦","2075","2269"
"4","永豐金","2100","1569"
"5","國泰綜合","1749","1581"
"6","群益","1357","1227"
"7","星洲瑞銀","1306","928"
"8","美商高盛亞","1049","1065"
"9","華南永昌","1102","972"
"10","統一","898","928"
"5","威剛(3260)"
"1","元大","5021","4443"
"2","凱基","2982","3922"
"3","富邦","2248","2644"
"4","美商高盛亞","1689","1519"
"5","國泰綜合","1860","1218"
"6","群益","1462","1384"
"7","永豐金","1454","1233"
"8","台新","860","707"
"9","摩根大通","429","1115"
"10","華南永昌","907","582"
"6","中探針(6217)"
"1","元大","5915","7145"
"2","凱基","3337","3484"
"3","富邦","1758","1576"
"4","永豐金","1955","1317"
"5","國泰綜合","1392","837"
"6","群益","918","1022"
"7","美商高盛亞","654","1026"
"8","元富","832","756"
"9","台新","820","684"
"10","星洲瑞銀","305","1072"
"7","欣銓(3264)"
"1","元大","3578","3569"
"2","凱基","2717","3380"
"3","永豐金","2830","1304"
"4","星洲瑞銀","952","1782"
"5","富邦","1279","1251"
"6","兆豐","1726","563"
"7","國泰綜合","1023","877"
"8","群益","1022","635"
"9","摩根士丹利","4","1439"
"10","美商高盛亞","443","982"
"8","中光電(5371)"
"1","元大","4083","4200"
"2","凱基","2156","3021"
"3","富邦","2120","1867"
"4","永豐金","1237","1358"
"5","元富","1044","1081"
"6","國泰綜合","1188","839"
"7","群益","864","699"
"8","華南永昌","764","603"
"9","新光","885","402"
"10","星洲瑞銀","361","895"
"9","精材(3374)"
"1","元大","4180","4481"
"2","永豐金","2850","2078"
"3","凱基","2513","2337"
"4","富邦","1243","1803"
"5","群益","784","844"
"6","星洲瑞銀","856","690"
"7","國泰綜合","742","784"
"8","華南永昌","706","704"
"9","統一","740","634"
"10","美商高盛亞","662","659"
"10","穩懋(3105)"
"1","凱基","3601","3223"
"2","元大","3274","3492"
"3","富邦","1182","1483"
"4","永豐金","1354","1283"
"5","國泰綜合","968","1052"
"6","美商高盛亞","823","764"
"7","群益","707","625"
"8","星洲瑞銀","614","710"
"9","華南永昌","616","618"
"10","元富","567","566"
"11","鉅橡(8074)"
"1","元大","4095","4047"
"2","凱基","3268","3555"
"3","富邦","2133","2047"
"4","永豐金","1314","1215"
"5","國泰綜合","1157","1197"
"6","兆豐","518","869"
"7","元富","675","602"
"8","群益","559","566"
"9","統一","702","420"
"10","台新","463","470"
"12","波若威(3163)"
"1","元大","2994","4069"
"2","富邦","3277","3289"
"3","凱基","3788","2451"
"4","永豐金","631","1110"
"5","港商野村","1372","42"
"6","統一","783","560"
"7","國泰綜合","500","809"
"8","群益","480","748"
"9","元富","414","739"
"10","華南永昌","267","639"
"13","鈺創(5351)"
"1","元大","3982","3017"
"2","凱基","2200","2502"
"3","富邦","1280","1352"
"4","美商高盛亞","1249","1078"
"5","群益","772","1239"
"6","國泰綜合","945","1049"
"7","永豐金","857","911"
"8","台企銀","755","925"
"9","元富","663","1013"
"10","台新","474","674"
"14","擎亞(8096)"
"1","元大","7028","4619"
"2","富邦","2147","1875"
"3","凱基","942","1260"
"4","美林證券","1810","258"
"5","群益","1022","922"
"6","永豐金","521","905"
"7","元富","695","605"
"8","國泰綜合","314","792"
"9","台新","109","991"
"10","統一","294","740"
"15","新鉅科(3630)"
"1","元大","4921","3637"
"2","凱基","1927","2493"
"3","富邦","957","2666"
"4","統一","711","1001"
"5","永豐金","709","779"
"6","國泰綜合","1028","386"
"7","群益","594","781"
"8","國票","200","971"
"9","華南永昌","720","384"
"10","元富","530","416"
"16","凱崴(5498)"
"1","元大","3077","2986"
"2","富邦","3831","1050"
"3","凱基","1742","1546"
"4","國泰綜合","949","1082"
"5","摩根大通","137","1176"
"6","群益","696","599"
"7","統一","908","356"
"8","永豐金","577","642"
"9","台新","346","723"
"10","美商高盛亞","301","623"
"17","協易機(4533)"
"1","元大","3546","3394"
"2","凱基","1181","1720"
"3","富邦","978","1126"
"4","國泰綜合","1056","688"
"5","永豐金","702","824"
"6","群益","606","767"
"7","元富","625","601"
"8","兆豐","503","466"
"9","美商高盛亞","491","429"
"10","玉山證券","476","441"
"18","金居(8358)"
"1","元大","2396","2203"
"2","凱基","1799","1668"
"3","富邦","971","2072"
"4","國泰綜合","782","1013"
"5","永豐金","863","854"
"6","美商高盛亞","535","784"
"7","元富","658","336"
"8","群益","618","324"
