115年03月19日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","光洋科(1785)"
"1","元大","11682","16884"
"2","凱基","6367","5484"
"3","永豐金","6599","4940"
"4","富邦","3058","3883"
"5","星洲瑞銀","4806","1845"
"6","摩根士丹利","4150","2283"
"7","群益","2671","2385"
"8","國泰綜合","2462","2232"
"9","統一","1807","2380"
"10","元富","1487","1664"
"2","合晶(6182)"
"1","元大","13062","11010"
"2","凱基","6178","6757"
"3","富邦","4302","5457"
"4","國泰綜合","3260","2766"
"5","群益","2942","2772"
"6","永豐金","2463","2135"
"7","摩根士丹利","845","2830"
"8","華南永昌","1814","1613"
"9","新光","1544","1142"
"10","第一金證券","1461","1184"
"3","頎邦(6147)"
"1","元大","9185","7556"
"2","凱基","5201","8551"
"3","富邦","2847","4607"
"4","永豐金","2832","2063"
"5","統一","1309","3197"
"6","國票","718","3109"
"7","國泰綜合","2360","1393"
"8","元富","2650","994"
"9","美商高盛亞","1756","1088"
"10","群益","1577","1241"
"4","擎亞(8096)"
"1","元大","9395","8644"
"2","凱基","5818","6369"
"3","富邦","3523","5522"
"4","國泰綜合","3550","2231"
"5","永豐金","2625","2938"
"6","統一","1731","3673"
"7","群益","2428","2139"
"8","國票","1271","2450"
"9","華南永昌","1192","915"
"10","元富","1125","818"
"5","穩懋(3105)"
"1","元大","7805","8790"
"2","凱基","6753","5564"
"3","富邦","5921","5181"
"4","永豐金","2674","2612"
"5","國泰綜合","2551","2525"
"6","群益","2710","2031"
"7","統一","2724","1397"
"8","摩根士丹利","729","1656"
"9","國票","1884","462"
"10","摩根大通","1122","1013"
"6","凱崴(5498)"
"1","元大","8033","6063"
"2","凱基","2966","5111"
"3","富邦","2354","3569"
"4","國泰綜合","2179","1696"
"5","群益","1999","1467"
"6","永豐金","1885","1299"
"7","統一","791","1435"
"8","新光","1055","746"
"9","華南永昌","1205","587"
"10","國票","513","1236"
"7","萬泰科(6190)"
"1","元大","5164","4569"
"2","凱基","3705","3848"
"3","富邦","1910","1930"
"4","國泰綜合","1774","1213"
"5","群益","1292","1411"
"6","永豐金","1359","1057"
"7","新光","1055","1297"
"8","兆豐","1037","1241"
