115年03月23日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","9328","8178"
"2","凱基","4227","3985"
"3","富邦","4392","2777"
"4","永豐金","3055","1915"
"5","國泰綜合","2694","2210"
"6","群益","1342","1978"
"7","美商高盛亞","626","1840"
"8","華南永昌","1150","1064"
"9","新光","1224","844"
"10","摩根大通","713","1347"
"2","佶優(5452)"
"1","元大","7928","6545"
"2","凱基","3176","4707"
"3","富邦","2364","1995"
"4","群益","1328","2197"
"5","國泰綜合","2069","1419"
"6","永豐金","1478","1223"
"7","美商高盛亞","739","1265"
"8","元富","877","1104"
"9","統一","587","1253"
"10","兆豐","805","663"
"3","九豪(6127)"
"1","元大","6319","5030"
"2","凱基","3116","4779"
"3","富邦","2002","1719"
"4","國泰綜合","1713","1153"
"5","永豐金","1086","1212"
"6","群益","1158","944"
"7","康和","167","1753"
"8","星洲瑞銀","580","943"
"9","元富","755","561"
"10","兆豐","813","424"
"4","聯光通(4903)"
"1","元大","5645","5426"
"2","凱基","4034","3400"
"3","元富","1793","1560"
"4","富邦","1312","1658"
"5","群益","1101","1171"
"6","永豐金","1061","1136"
"7","華南永昌","849","918"
"8","統一","848","791"
"9","星洲瑞銀","701","735"
"10","兆豐","798","638"
"5","華電網(6163)"
"1","元大","6198","6844"
"2","凱基","2833","3384"
"3","富邦","1686","1559"
"4","群益","1432","1382"
"5","國泰綜合","1619","1045"
"6","永豐金","1461","1149"
"7","統一","716","924"
"8","兆豐","682","513"
"9","美商高盛亞","455","674"
"10","玉山證券","676","428"
"6","穩懋(3105)"
"1","凱基","4328","3420"
"2","元大","3559","2746"
"3","永豐金","1141","2103"
"4","富邦","1662","1304"
"5","群益","929","1464"
"6","統一","1141","1200"
"7","美商高盛亞","1130","906"
"8","國泰綜合","1039","680"
"9","國票","295","1181"
"10","摩根士丹利","674","790"
"7","環宇-KY(4991)"
"1","元大","4865","5052"
"2","凱基","2904","2805"
"3","富邦","1411","1713"
"4","國泰綜合","1548","1126"
"5","群益","1018","1084"
"6","永豐金","926","1039"
"7","美商高盛亞","735","1142"
"8","華南永昌","675","680"
"9","統一","552","651"
"10","元富","574","608"
"8","擎亞(8096)"
"1","元大","4952","4490"
"2","凱基","2130","2769"
"3","國泰綜合","1632","2275"
"4","富邦","1698","1592"
"5","群益","1149","1761"
"6","永豐金","1022","824"
"7","美商高盛亞","752","792"
"8","統一","760","516"
"9","元富","692","576"
"10","新光","521","691"
"9","創威(6530)"
"1","元大","4900","4816"
"2","富邦","1983","1934"
"3","凱基","1426","1373"
"4","永豐金","911","1036"
"5","群益","892","1037"
"6","國泰綜合","860","874"
"7","台新","1070","401"
"8","美商高盛亞","524","636"
"9","華南永昌","497","582"
"10","統一","671","398"
"10","華星光(4979)"
"1","元大","3417","3193"
"2","凱基","2469","1898"
"3","富邦","1472","1476"
"4","國泰綜合","1310","1137"
"5","永豐金","1114","1140"
"6","美商高盛亞","620","928"
"7","群益","758","612"
