115年03月09日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","元大","597","899"
"2","永豐金","924","100"
"3","凱基","261","623"
"4","兆豐","574","82"
"5","星洲瑞銀","76","379"
"6","美商高盛亞","85","364"
"7","富邦","207","183"
"8","摩根士丹利","24","276"
"9","第一金證券","231","43"
"10","元富","175","63"
"22","擎亞(8096)"
"1","元大","706","698"
"2","凱基","321","519"
"3","富邦","478","359"
"4","美商高盛亞","385","347"
"5","永豐金","154","564"
"6","國泰綜合","293","163"
"7","摩根士丹利","244","139"
"8","群益","182","194"
"9","星洲瑞銀","267","104"
"10","元富","132","178"
"23","正德(2641)"
"1","元大","988","895"
"2","凱基","400","532"
"3","美商高盛亞","61","486"
"4","國泰綜合","363","143"
"5","富邦","341","131"
"6","摩根士丹利","217","204"
"7","群益","182","112"
"8","星洲瑞銀","64","214"
"9","永豐金","139","86"
"10","第一金證券","153","67"
"24","長科*(6548)"
"1","元大","998","569"
"2","美商高盛亞","161","722"
"3","富邦","383","206"
"4","群益","254","192"
"5","永豐金","148","267"
"6","凱基","221","181"
"7","摩根士丹利","10","356"
"8","新光","134","210"
"9","國泰綜合","277","51"
"10","統一","212","102"
"25","鑫聯大投控(3709)"
"1","元大","916","1005"
"2","凱基","902","771"
"3","永豐金","364","228"
"4","富邦","265","283"
"5","台新","63","229"
"6","國泰綜合","130","112"
"7","美商高盛亞","77","157"
"8","星洲瑞銀","81","150"
"9","群益","122","66"
"10","新光","79","90"
"26","欣銓(3264)"
"1","元大","660","677"
"2","凱基","631","269"
"3","永豐金","324","229"
"4","富邦","164","176"
"5","美商高盛亞","82","235"
"6","星洲瑞銀","9","287"
"7","摩根大通","53","226"
"8","群益","88","185"
"9","港商麥格理","244","0"
"10","新光","178","49"
"27","萬泰科(6190)"
"1","富邦","265","801"
"2","元大","552","435"
"3","凱基","298","465"
"4","美商高盛亞","184","169"
"5","永豐金","196","138"
"6","國泰綜合","199","124"
"7","華南永昌","167","123"
"8","兆豐","84","129"
"9","第一金證券","105","95"
"10","元富","129","69"
"28","世紀*(5314)"
"1","元大","590","592"
"2","凱基","348","406"
"3","美林證券","576","30"
"4","新光","54","467"
"5","永豐金","160","281"
"6","台新","80","229"
"7","國泰綜合","127","181"
"8","富邦","169","118"
"9","第一金證券","93","141"
"10","華南永昌","60","163"
"29","協易機(4533)"
"1","元大","881","634"
"2","凱基","207","646"
"3","富邦","443","206"
"4","永豐金","276","235"
"5","元富","186","84"
"6","摩根大通","37","227"
"7","國泰綜合","121","132"
"8","美商高盛亞","102","106"
"9","華南永昌","104","94"
"10","兆豐","111","80"
"30","宜鼎(5289)"
"1","元大","763","599"
"2","凱基","283","505"
"3","富邦","289","136"
"4","星洲瑞銀","231","103"
"5","永豐金","196","112"
"6","國泰綜合","179","113"
"7","兆豐","92","198"
"8","摩根大通","46","221"
"9","摩根士丹利","42","203"
"10","群益","129","115"
"共300筆"
