115年01月06日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","鈺創(5351)"
"1","元大","17560","21242"
"2","凱基","8527","10224"
"3","富邦","6004","6486"
"4","國泰綜合","5293","4628"
"5","星洲瑞銀","4765","3320"
"6","永豐金","4302","3498"
"7","群益","3584","3117"
"8","華南永昌","3329","2829"
"9","美商高盛亞","4157","1767"
"10","新光","2881","2353"
"2","合晶(6182)"
"1","元大","9994","9225"
"2","凱基","7988","8081"
"3","富邦","6457","7637"
"4","永豐金","2746","2693"
"5","美商高盛亞","2137","2773"
"6","國泰綜合","2786","1933"
"7","群益","2341","2147"
"8","統一","2688","1537"
"9","華南永昌","1914","1765"
"10","元富","1772","1645"
"3","富喬(1815)"
"1","元大","10316","7425"
"2","凱基","3797","6644"
"3","富邦","4695","3235"
"4","國泰綜合","3858","2650"
"5","永豐金","2840","2615"
"6","群益","2174","1565"
"7","國票","770","2752"
"8","星洲瑞銀","931","2570"
"9","華南永昌","1802","948"
"10","台新","1401","1234"
"4","漢磊(3707)"
"1","元大","8575","7842"
"2","凱基","2706","4025"
"3","兆豐","1076","4309"
"4","富邦","2901","1900"
"5","永豐金","2351","1890"
"6","群益","2020","2200"
"7","康和","1160","2816"
"8","統一","1490","1893"
"9","國泰綜合","1899","1212"
"10","華南永昌","1976","1087"
"5","世界(5347)"
"1","永豐金","422","8046"
"2","凱基","4153","2820"
"3","元大","1915","2972"
"4","星洲瑞銀","3690","1120"
"5","美林證券","3023","640"
"6","摩根士丹利","2862","391"
"7","美商高盛亞","2424","41"
"8","富邦","767","1638"
"9","華南永昌","790","899"
"10","大和國泰","0","1500"
"6","金山電(8042)"
"1","元大","5825","5992"
"2","凱基","3500","3733"
"3","富邦","2681","2169"
"4","國泰綜合","1349","1268"
"5","永豐金","1245","1364"
"6","群益","1180","1390"
"7","華南永昌","973","932"
"8","統一","978","885"
"9","元富","896","778"
"10","台新","588","661"
"7","長科*(6548)"
"1","元大","3338","4310"
"2","凱基","2989","3200"
"3","群益","4927","1039"
"4","富邦","1019","1608"
"5","永豐金","762","1416"
"6","美商高盛亞","872","992"
"7","國泰綜合","637","1186"
"8","星洲瑞銀","902","685"
"9","兆豐","413","1007"
"10","華南永昌","519","898"
"8","穩懋(3105)"
"1","元大","4626","3253"
"2","凱基","2524","2206"
"3","國泰綜合","940","3775"
"4","星洲瑞銀","2526","1621"
"5","富邦","2121","1177"
"6","永豐金","1098","883"
"7","美商高盛亞","565","1398"
"8","摩根士丹利","434","1117"
"9","群益","635","830"
"10","元富","715","541"
"9","華星光(4979)"
"1","元大","3290","2982"
"2","凱基","2514","2173"
"3","美商高盛亞","993","2435"
"4","永豐金","2065","1068"
"5","華南永昌","1634","1418"
"6","群益","1426","1431"
"7","國泰綜合","1134","1572"
"8","富邦","1319","1118"
"9","元富","727","884"
"10","統一","707","884"
"10","中美晶(5483)"
"1","元大","3064","3156"
"2","凱基","2538","2117"
"3","富邦","2214","1455"
"4","元富","2084","579"
"5","國泰綜合","1383","767"
"6","永豐金","882","1064"
"7","統一","534","1226"
"8","美商高盛亞","963","728"
"9","星洲瑞銀","928","591"
"10","中國信託證","712","800"
"11","系統電(5309)"
"1","元大","4592","2643"
"2","凱基","1635","1867"
"3","富邦","2215","1233"
"4","群益","1329","1293"
"5","永豐金","1276","994"
"6","中國信託證","350","1501"
"7","國泰綜合","979","647"
"8","康和","208","1187"
"9","華南永昌","889","491"
"10","美林證券","0","1355"
"12","鈦昇(8027)"
"1","元大","3186","3174"
"2","富邦","1931","2151"
"3","凱基","1612","1682"
"4","群益","821","1653"
"5","永豐金","822","1117"
"6","美商高盛亞","968","531"
"7","華南永昌","812","501"
"8","港商野村","918","378"
"9","兆豐","784","462"
"10","星洲瑞銀","635","558"
"13","九豪(6127)"
"1","元大","3528","3772"
"2","凱基","2189","2164"
"3","富邦","1743","1405"
"4","永豐金","755","918"
"5","群益","808","808"
"6","國泰綜合","795","792"
"7","星洲瑞銀","759","697"
"8","美商高盛亞","629","531"
"9","華南永昌","582","554"
"10","元富","542","398"
"14","廣明(6188)"
"1","元大","2418","2409"
"2","凱基","1995","1893"
"3","富邦","956","1757"
"4","統一","2052","492"
"5","群益","911","760"
