115年01月15日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","15777","16614"
"2","凱基","10930","9994"
"3","富邦","5721","6678"
"4","星洲瑞銀","6304","2158"
"5","國泰綜合","4222","4136"
"6","永豐金","3604","3649"
"7","群益","2818","3028"
"8","華南永昌","2182","2424"
"9","元富","2082","2216"
"10","兆豐","1579","2276"
"2","華容(5328)"
"1","富邦","7592","12249"
"2","元大","7392","6555"
"3","凱基","7505","4893"
"4","永豐金","2352","1796"
"5","國泰綜合","2010","1806"
"6","華南永昌","1325","1965"
"7","統一","1098","1957"
"8","元富","1311","1463"
"9","群益","1181","1535"
"10","摩根大通","1864","297"
"3","信昌電(6173)"
"1","元大","10238","8075"
"2","凱基","4797","7052"
"3","富邦","3897","5871"
"4","永豐金","2577","2322"
"5","國泰綜合","3018","1191"
"6","統一","1032","2652"
"7","元富","1894","1342"
"8","華南永昌","1481","1526"
"9","群益","1389","1364"
"10","星洲瑞銀","1143","1607"
"4","金山電(8042)"
"1","元大","8851","6945"
"2","凱基","4246","6101"
"3","富邦","2917","5173"
"4","國泰綜合","3166","1141"
"5","永豐金","1743","2128"
"6","統一","766","2816"
"7","中國信託證","1572","1324"
"8","群益","1265","1206"
"9","華南永昌","1634","780"
"10","台新","1266","852"
"5","合晶(6182)"
"1","元大","6928","5570"
"2","凱基","4789","4568"
"3","富邦","2375","5017"
"4","永豐金","1835","3466"
"5","統一","1473","2178"
"6","國泰綜合","2536","935"
"7","華南永昌","1237","979"
"8","群益","985","996"
"9","元富","1051","730"
"10","美商高盛亞","561","1071"
"6","蜜望實(8043)"
"1","元大","5102","10524"
"2","富邦","7791","4682"
"3","凱基","1966","3041"
"4","國泰綜合","2089","1660"
"5","永豐金","1121","1270"
"6","元富","878","698"
"7","台新","784","711"
"8","群益","678","712"
"9","統一","653","686"
"10","星洲瑞銀","709","534"
"7","千如(3236)"
"1","元大","7364","5250"
"2","凱基","3474","4905"
"3","富邦","1987","4690"
"4","國泰綜合","2359","1044"
"5","統一","801","2237"
"6","永豐金","1526","1360"
"7","群益","1176","1148"
"8","美商高盛亞","935","1008"
"9","元富","865","635"
"10","國票","180","1314"
"8","九豪(6127)"
"1","元大","5430","4333"
"2","凱基","2311","3133"
"3","富邦","1629","2217"
"4","永豐金","1249","1186"
"5","統一","299","1959"
"6","國泰綜合","1396","607"
"7","群益","739","1134"
"8","華南永昌","769","629"
"9","元富","606","435"
"10","台新","367","448"
"9","品安(8088)"
"1","元大","2307","3861"
"2","富邦","4372","1453"
"3","凱基","1241","1120"
"4","永豐金","1024","1266"
"5","國泰綜合","541","1110"
"6","群益","581","723"
"7","星洲瑞銀","649","386"
"8","美林證券","923","54"
"9","台新","349","517"
"10","兆豐","295","489"
"10","建榮(5340)"
"1","凱基","4534","1468"
"2","元大","1928","3070"
"3","富邦","1225","1681"
"4","永豐金","700","833"
"5","統一","796","436"
"6","元富","409","700"
"7","台新","737","371"
"8","國泰綜合","250","826"
"9","華南永昌","333","581"
"10","群益","275","537"
"11","世界(5347)"
"1","元大","2703","2338"
"2","星洲瑞銀","2070","1209"
"3","富邦","971","2188"
"4","凱基","1031","1771"
"5","美商高盛亞","1295","462"
"6","國泰綜合","641","677"
"7","群益","652","379"
"8","摩根士丹利","672","347"
"9","永豐金","521","458"
"10","元富","396","388"
"12","鉅橡(8074)"
"1","元大","3552","3596"
"2","富邦","1449","1758"
"3","凱基","1271","1439"
"4","國泰綜合","1058","577"
"5","群益","500","881"
"6","永豐金","547","819"
"7","美商高盛亞","496","512"
"8","華南永昌","540","443"
"9","統一","266","582"
"10","台新","445","366"
"13","中光電(5371)"
"1","元大","2590","3084"
"2","凱基","1945","1692"
"3","富邦","775","917"
"4","永豐金","704","729"
"5","群益","741","437"
"6","國泰綜合","613","506"
"7","美商高盛亞","144","928"
"8","元富","493","549"
"9","港商野村","930","108"
"10","台新","502","477"
"14","鑫科(3663)"
"1","元大","2043","1890"
"2","凱基","2236","1556"
"3","富邦","938","1197"
"4","群益","484","1139"
"5","元富","709","778"
"6","統一","854","252"
"7","兆豐","463","403"
"8","永豐金","368","497"
"9","華南永昌","306","470"
"10","新光","393","317"
"15","佳邦(6284)"
"1","元大","1797","2529"
"2","凱基","1351","1806"
"3","富邦","1146","1299"
"4","群益","508","1107"
"5","美商高盛亞","513","588"
"6","國票","992","106"
"7","永豐金","547","306"
"8","元富","400","258"
"9","華南永昌","319","329"
"10","統一","249","360"
"16","華電網(6163)"
"1","元大","2229","2683"
"2","凱基","1645","1441"
"3","富邦","806","865"
"4","永豐金","560","1023"
"5","群益","504","389"
"6","統一","561","292"
"7","星洲瑞銀","449","387"
"8","國泰綜合","463","313"
"9","台新","303","257"
"10","元富","278","241"
"17","點序(6485)"
"1","元大","1835","1797"
"2","凱基","1358","1582"
"3","富邦","1161","1007"
"4","國泰綜合","906","475"
"5","永豐金","602","525"
"6","群益","506","526"
"7","統一","219","665"
"8","兆豐","327","287"
"9","美商高盛亞","324","262"
"10","星洲瑞銀","253","331"
"18","協易機(4533)"
"1","元大","1708","1821"
"2","凱基","876","1493"
"3","富邦","1004","771"
"4","元富","288","368"
"5","永豐金","416","230"
"6","摩根大通","445","192"
"7","群益","304","320"
"8","國泰綜合","450","135"
"9","華南永昌","286","257"
"10","統一","229","303"
"19","穩懋(3105)"
"1","元大","1391","1526"
"2","凱基","1026","1165"
"3","富邦","842","691"
"4","國泰綜合","544","414"
"5","永豐金","408","390"
"6","美商高盛亞","294","451"
"7","元富","231","339"
"8","新光","336","219"
"9","群益","305","248"
"10","台新","333","146"
"20","聯光通(4903)"
"1","元大","1673","1451"
"2","凱基","790","861"
"3","富邦","839","487"
"4","永豐金","538","539"
"5","群益","372","657"
"6","華南永昌","264","357"
"7","統一","138","443"
"8","星洲瑞銀","220","267"
"9","台新","199","235"
"10","兆豐","261","164"
"21","台嘉碩(3221)"
"1","元大","1677","1793"
"2","富邦","723","1334"
"3","凱基","888","1019"
"4","群益","432","398"
"5","永豐金","273","439"
"6","國泰綜合","395","167"
"7","華南永昌","263","284"
"8","台新","320","142"
"9","玉山證券","148","298"
"10","新光","295","85"
"22","光頡(3624)"
"1","元大","1704","1692"
"2","凱基","910","1038"
"3","富邦","485","512"
"4","國泰綜合","599","205"
"5","永豐金","297","407"
"6","群益","242","453"
"7","元富","380","227"
"8","統一","216","324"
"9","美商高盛亞","175","206"
"10","華南永昌","176","187"
"23","台星科(3265)"
"1","元大","1434","1386"
"2","凱基","742","1184"
"3","富邦","699","412"
"4","永豐金","420","386"
"5","國泰綜合","405","252"
"6","群益","304","334"
"7","華南永昌","312","136"
"8","星洲瑞銀","154","266"
"9","台新","246","174"
"10","兆豐","212","181"
"24","台半(5425)"
"1","元大","1323","1443"
"2","凱基","1032","972"
"3","富邦","385","475"
"4","永豐金","278","388"
"5","華南永昌","232","388"
"6","美商高盛亞","331","261"
"7","國泰綜合","259","321"
"8","群益","308","257"
"9","玉山證券","344","184"
"10","元富","274","157"
"25","佶優(5452)"
"1","凱基","1548","748"
"2","元大","894","1046"
"3","元富","628","579"
"4","華南永昌","515","365"
"5","富邦","267","393"
"6","永豐金","218","403"
"7","群益","279","332"
"8","美林證券","360","89"
"9","國泰綜合","146","249"
"10","國票","40","349"
"26","合正(5381)"
"1","元大","1717","1447"
"2","凱基","776","1039"
