115年02月10日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","華星光(4979)"
"1","元大","7933","6984"
"2","凱基","3967","4961"
"3","富邦","2908","2180"
"4","國泰綜合","2701","2002"
"5","永豐金","1820","2170"
"6","群益","1349","1534"
"7","華南永昌","1399","1275"
"8","台新","1285","1236"
"9","統一","1186","1231"
"10","元富","1121","937"
"2","富喬(1815)"
"1","元大","7058","6705"
"2","凱基","4016","6132"
"3","富邦","2738","2060"
"4","國泰綜合","2569","1658"
"5","永豐金","2267","1494"
"6","群益","1540","1513"
"7","港商野村","901","1373"
"8","星洲瑞銀","747","1141"
"9","元富","1051","766"
"10","統一","976","778"
"3","世界(5347)"
"1","元大","5646","3952"
"2","凱基","4201","4456"
"3","富邦","1474","3030"
"4","美商高盛亞","1284","2351"
"5","星洲瑞銀","1311","1825"
"6","永豐金","1946","859"
"7","台新","506","2238"
"8","國泰綜合","1629","635"
"9","群益","769","822"
"10","摩根士丹利","136","1200"
"4","穩懋(3105)"
"1","元大","4509","4531"
"2","凱基","2829","3542"
"3","國泰綜合","1310","1348"
"4","永豐金","1193","1384"
"5","富邦","1345","1218"
"6","群益","1210","976"
"7","星洲瑞銀","649","1090"
"8","摩根大通","1358","272"
"9","華南永昌","1065","384"
"10","元富","471","680"
"5","中探針(6217)"
"1","元大","3602","3515"
"2","凱基","1321","2171"
"3","富邦","992","1233"
"4","永豐金","1387","665"
"5","群益","865","891"
"6","台新","594","1135"
"7","國泰綜合","1040","593"
"8","星洲瑞銀","735","581"
"9","摩根大通","298","861"
"10","元富","577","451"
"6","欣銓(3264)"
"1","元大","2927","2644"
"2","凱基","2304","2099"
"3","永豐金","2129","923"
"4","統一","1344","455"
"5","國泰綜合","1041","568"
"6","富邦","691","889"
"7","美林證券","180","1311"
"8","星洲瑞銀","164","996"
"9","群益","518","485"
"10","華南永昌","470","480"
"7","茂迪(6244)"
"1","元大","2549","2368"
"2","凱基","1349","1363"
"3","富邦","917","1111"
"4","台新","749","1032"
"5","群益","485","952"
"6","星洲瑞銀","797","591"
"7","永豐金","562","794"
"8","國泰綜合","711","501"
"9","美商高盛亞","266","743"
"10","玉山證券","332","581"
"8","鈺創(5351)"
"1","元大","2313","1848"
"2","富邦","1269","1054"
"3","凱基","1032","985"
"4","摩根士丹利","203","1067"
"5","群益","498","595"
"6","華南永昌","466","621"
"7","摩根大通","575","471"
