115年03月06日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","茂迪(6244)"
"1","元大","9595","10537"
"2","凱基","4891","4247"
"3","富邦","3009","3261"
"4","國泰綜合","2491","2742"
"5","永豐金","1951","2300"
"6","群益","1825","2071"
"7","元富","1174","2225"
"8","華南永昌","1518","1286"
"9","統一","1180","989"
"10","台新","997","997"
"2","光洋科(1785)"
"1","元大","6341","7362"
"2","凱基","4963","3848"
"3","永豐金","2553","2212"
"4","群益","1886","2008"
"5","富邦","1569","2207"
"6","元富","1348","1623"
"7","國泰綜合","1286","1421"
"8","新光","1548","858"
"9","華南永昌","1396","967"
"10","統一","1493","766"
"3","威剛(3260)"
"1","元大","6272","5051"
"2","凱基","3413","4046"
"3","永豐金","2370","1528"
"4","富邦","2275","1596"
"5","群益","1656","1892"
"6","美商高盛亞","761","2206"
"7","摩根大通","1282","1649"
"8","兆豐","922","1740"
"9","華南永昌","1520","1012"
"10","國泰綜合","1273","1140"
"4","順達(3211)"
"1","元大","3494","3511"
"2","凱基","2447","2833"
"3","群益","1076","1329"
"4","永豐金","880","1001"
"5","國泰綜合","742","1045"
"6","富邦","870","903"
"7","台新","767","580"
"8","美商高盛亞","863","397"
"9","元富","497","517"
"10","統一","488","399"
"5","鈺創(5351)"
"1","元大","3242","3503"
"2","凱基","1877","2872"
"3","康和","90","2488"
"4","國泰綜合","762","987"
"5","富邦","978","681"
"6","元富","907","479"
"7","群益","750","624"
"8","美商高盛亞","848","335"
"9","永豐金","655","441"
"10","統一","534","405"
"6","晟德(4123)"
"1","元大","3225","3134"
"2","凱基","1229","1854"
"3","美林證券","2116","344"
"4","富邦","893","953"
"5","永豐金","605","1209"
"6","群益","812","770"
"7","國泰綜合","710","711"
"8","華南永昌","871","455"
"9","美商高盛亞","497","661"
"10","星洲瑞銀","230","842"
"7","良維(6290)"
"1","元大","2624","2407"
"2","凱基","2170","2117"
"3","富邦","1416","1660"
"4","美商高盛亞","1353","687"
"5","群益","943","774"
"6","永豐金","864","847"
"7","國泰綜合","664","619"
"8","統一","519","674"
"9","兆豐","713","450"
"10","元富","467","466"
"8","台燿(6274)"
"1","元大","2412","2130"
"2","凱基","1695","1809"
"3","統一","273","1652"
"4","富邦","744","834"
"5","永豐金","442","1117"
"6","群益","603","715"
"7","兆豐","204","939"
"8","摩根士丹利","1063","54"
"9","美商高盛亞","850","216"
"10","元富","282","772"
"9","長科*(6548)"
"1","元大","2818","1650"
"2","凱基","1571","2234"
"3","美商高盛亞","339","1912"
"4","富邦","1031","466"
"5","永豐金","741","624"
"6","新光","746","594"
"7","群益","652","536"
"8","摩根士丹利","104","928"
"9","兆豐","491","480"
"10","星洲瑞銀","100","765"
"10","致和證(5864)"
"1","元大","2987","1429"
"2","凱基","896","1369"
"3","群益","685","1037"
"4","元富","644","946"
"5","富邦","548","919"
"6","美商高盛亞","708","317"
"7","星洲瑞銀","458","425"
"8","致和","128","721"
"9","華南永昌","225","607"
"10","永豐金","322","412"
"11","協易機(4533)"
"1","元大","2535","2562"
"2","富邦","945","913"
"3","凱基","1003","610"
"4","國泰綜合","519","625"
"5","群益","517","503"
"6","永豐金","364","499"
"7","台新","320","425"
"8","統一","373","339"
"9","華南永昌","318","375"
"10","玉山證券","322","333"
"12","世界(5347)"
"1","元大","1310","1499"
"2","凱基","1861","926"
"3","星洲瑞銀","1521","943"
"4","美商高盛亞","518","1152"
"5","摩根士丹利","35","1153"
"6","富邦","673","314"
"7","群益","469","456"
"8","華南永昌","179","347"
"9","美林證券","19","440"
"10","國泰綜合","200","236"
"13","凱崴(5498)"
"1","元大","1648","1766"
"2","凱基","781","632"
"3","國泰綜合","587","610"
"4","富邦","562","583"
"5","華南永昌","301","500"
"6","永豐金","403","366"
"7","台新","299","316"
"8","群益","230","369"
"9","摩根士丹利","268","290"
"10","兆豐","246","248"
"14","穩得(6761)"
"1","元大","1679","1784"
"2","凱基","705","612"
"3","富邦","644","538"
"4","群益","486","563"
"5","國泰綜合","458","444"
"6","永豐金","468","333"
"7","統一","290","464"
"8","華南永昌","321","299"
"9","元富","282","299"
"10","美商高盛亞","213","274"
"15","富喬(1815)"
"1","元大","2030","832"
"2","凱基","474","1202"
"3","富邦","547","966"
"4","永豐金","790","460"
"5","群益","346","665"
"6","統一","487","512"
"7","國泰綜合","423","231"
"8","華南永昌","289","236"
"9","國票","198","289"
"10","兆豐","166","286"
"16","擎亞(8096)"
"1","美商高盛亞","595","1971"
"2","元大","1261","913"
"3","凱基","1207","758"
"4","摩根大通","13","780"
"5","富邦","441","300"
"6","永豐金","341","277"
"7","群益","331","250"
"8","元富","202","332"
"9","國泰綜合","314","203"
"10","星洲瑞銀","276","136"
"17","華容(5328)"
"1","元大","1541","1373"
"2","凱基","633","1632"
"3","富邦","658","401"
"4","國泰綜合","467","254"
"5","群益","354","305"
"6","永豐金","390","239"
"7","美商高盛亞","401","209"
"8","摩根大通","31","554"
"9","新光","217","221"
"10","統一","220","212"
"18","宏捷科(8086)"
"1","元大","1239","1094"
"2","凱基","886","847"
"3","富邦","389","493"
"4","摩根士丹利","830","35"
"5","中國信託證","317","398"
"6","美林證券","340","369"
"7","群益","342","348"
"8","國泰綜合","270","299"
"9","統一","211","332"
"10","永豐金","231","293"
"19","前鼎(4908)"
"1","元大","1451","1372"
"2","凱基","626","806"
"3","富邦","453","852"
"4","永豐金","483","364"
"5","國泰綜合","382","315"
"6","群益","407","289"
"7","統一","258","279"
"8","台新","248","195"
"9","華南永昌","250","177"
"10","兆豐","199","209"
"20","新應材(4749)"
"1","元大","1401","1497"
"2","凱基","757","758"
"3","富邦","404","606"
"4","永豐金","364","284"
"5","群益","231","389"
"6","美商高盛亞","452","136"
"7","國泰綜合","216","259"
"8","星洲瑞銀","272","152"
"9","台新","104","292"
"10","摩根士丹利","339","36"
"21","IET-KY(4971)"
"1","元大","1385","1278"
"2","凱基","796","799"
"3","富邦","431","394"
"4","國泰綜合","401","422"
"5","群益","360","363"
"6","永豐金","334","294"
"7","摩根士丹利","256","157"
"8","新光","189","206"
"9","華南永昌","199","194"
"10","台新","189","198"
"22","正德(2641)"
"1","元大","1741","676"
"2","凱基","382","980"
"3","美商高盛亞","38","821"
"4","摩根士丹利","8","848"
"5","星洲瑞銀","65","638"
"6","富邦","512","147"
"7","群益","419","236"
"8","永豐金","373","155"
"9","華南永昌","255","222"
"10","元富","262","92"
"23","康和證(6016)"
"1","元大","940","1084"
"2","群益","335","611"
"3","富邦","492","454"
"4","國票","167","697"
"5","凱基","357","499"
"6","永豐金","658","180"
"7","美商高盛亞","365","286"
"8","國泰綜合","302","267"
"9","星洲瑞銀","1","511"
"10","台新","324","71"
"24","群聯(8299)"
"1","元大","1197","944"
"2","凱基","1065","674"
"3","富邦","419","571"
"4","統一","202","536"
"5","美商高盛亞","270","466"
"6","康和","34","440"
"7","群益","194","259"
"8","永豐金","265","183"
"9","星洲瑞銀","296","111"
"10","華南永昌","182","189"
"25","元太(8069)"
"1","元大","791","741"
"2","星洲瑞銀","291","1225"
"3","凱基","735","497"
"4","美商高盛亞","444","314"
"5","摩根士丹利","577","28"
"6","摩根大通","131","450"
"7","富邦","260","286"
"8","群益","285","248"
"9","港商麥格理","130","337"
"10","永豐金","243","224"
"26","欣銓(3264)"
"1","元大","1049","777"
"2","凱基","510","854"
"3","美商高盛亞","529","435"
"4","摩根士丹利","569","76"
"5","康和","87","514"
"6","群益","280","248"
"7","永豐金","175","293"
"8","富邦","251","187"
"9","新光","183","199"
"10","國泰綜合","145","208"
"27","聯亞(3081)"
"1","元大","861","1059"
"2","富邦","414","489"
"3","永豐金","312","516"
"4","凱基","455","309"
"5","群益","509","249"
"6","美商高盛亞","364","354"
"7","摩根士丹利","219","298"
"8","國泰綜合","212","267"
"9","台新","312","140"
"10","統一","198","157"
"28","合正(5381)"
"1","元大","1271","1313"
"2","凱基","832","906"
"3","富邦","331","414"
"4","群益","273","235"
"5","永豐金","206","254"
"6","玉山證券","255","196"
"7","台新","210","238"
"8","國票","188","203"
"9","美商高盛亞","152","190"
"10","統一","224","115"
"29","安可(3615)"
"1","元大","1053","1037"
"2","凱基","691","684"
"3","富邦","440","381"
"4","永豐金","404","367"
"5","群益","263","275"
"6","國泰綜合","177","178"
"7","華南永昌","217","119"
"8","元富","207","107"
"9","摩根大通","91","192"
"10","統一","102","165"
"30","陽程(3498)"
"1","元大","1167","956"
"2","凱基","588","633"
"3","群益","534","424"
"4","富邦","387","325"
"5","美商高盛亞","153","339"
"6","永豐金","206","207"
"7","星洲瑞銀","189","207"
"8","國泰綜合","171","212"
"9","元富","158","150"
"10","統一","113","154"
"共300筆"
