115年01月12日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","世界(5347)"
"1","元大","7653","11529"
"2","凱基","9656","8224"
"3","國票","6977","4951"
"4","富邦","6254","5002"
"5","統一","7681","2771"
"6","群益","2737","7261"
"7","摩根士丹利","959","5449"
"8","美商高盛亞","4593","1460"
"9","國泰綜合","2666","2121"
"10","永豐金","2212","2424"
"2","鉅橡(8074)"
"1","元大","12002","10402"
"2","富邦","5921","8566"
"3","中國信託證","5807","5756"
"4","凱基","5165","5277"
"5","國泰綜合","3830","3207"
"6","永豐金","3292","2947"
"7","群益","2922","2321"
"8","統一","1656","2854"
"9","華南永昌","2107","1951"
"10","國票","741","2235"
"3","穩懋(3105)"
"1","元大","8714","9649"
"2","凱基","8322","7417"
"3","富邦","4023","4175"
"4","永豐金","4438","2972"
"5","國泰綜合","3390","2835"
"6","星洲瑞銀","2384","2844"
"7","群益","2236","2142"
"8","美商高盛亞","1383","2232"
"9","元富","1616","1480"
"10","統一","1747","1341"
"4","富喬(1815)"
"1","元大","9209","8630"
"2","凱基","5136","4365"
"3","富邦","4977","3125"
"4","國泰綜合","3007","2691"
"5","永豐金","2304","2237"
"6","群益","1964","2059"
"7","星洲瑞銀","341","2562"
"8","國票","951","1826"
"9","華南永昌","1329","1334"
"10","統一","1382","1209"
"5","萬泰科(6190)"
"1","元大","6117","5353"
"2","凱基","2471","3806"
"3","富邦","2209","2659"
"4","兆豐","2680","817"
"5","國泰綜合","1846","1586"
"6","群益","1571","1536"
"7","台新","1485","1489"
"8","永豐金","1268","1286"
"9","統一","1145","1299"
"10","元富","1212","881"
"6","金山電(8042)"
"1","元大","6096","5684"
"2","凱基","3448","3527"
"3","富邦","2338","2729"
"4","群益","1660","1633"
"5","國泰綜合","1603","1291"
"6","永豐金","1452","1384"
"7","統一","921","1165"
"8","美商高盛亞","867","869"
"9","華南永昌","856","837"
"10","台新","925","766"
"7","富強鑫(6603)"
"1","元大","5486","4322"
"2","凱基","2953","3885"
"3","富邦","1893","1835"
"4","永豐金","1531","1833"
"5","國泰綜合","1385","1109"
"6","華南永昌","1290","1136"
"7","美商高盛亞","1121","1035"
"8","元富","1293","722"
"9","群益","1126","888"
"10","摩根士丹利","1256","590"
"8","蜜望實(8043)"
"1","元大","5807","4691"
"2","凱基","2682","3885"
"3","富邦","2083","1981"
"4","永豐金","1901","1974"
"5","國泰綜合","2005","1547"
"6","統一","780","1820"
"7","群益","1209","1051"
"8","台新","1064","1058"
"9","元富","1025","851"
"10","華南永昌","1006","840"
"9","合晶(6182)"
"1","元大","4400","5233"
"2","凱基","3152","2918"
"3","富邦","1615","2349"
"4","美商高盛亞","2213","706"
"5","國泰綜合","1166","1619"
"6","群益","1059","1302"
"7","永豐金","1106","1205"
"8","星洲瑞銀","1186","712"
"9","元富","861","794"
"10","華南永昌","665","906"
"10","華電網(6163)"
"1","元大","4058","5329"
"2","凱基","3270","3822"
"3","富邦","3729","3054"
"4","永豐金","1640","1536"
"5","統一","2025","1150"
"6","群益","1052","1068"
"7","國泰綜合","871","1021"
"8","兆豐","405","1257"
"9","國票","1282","206"
"10","元富","632","790"
"11","品安(8088)"
"1","元大","5185","4430"
"2","凱基","2524","2700"
"3","富邦","1840","1808"
"4","國泰綜合","1469","1123"
"5","群益","1099","1128"
"6","永豐金","1227","998"
"7","華南永昌","1147","659"
"8","台新","960","645"
"9","玉山證券","594","691"
"10","美商高盛亞","439","809"
"12","華星光(4979)"
"1","元大","3645","2343"
"2","凱基","2151","2747"
"3","富邦","1656","1265"
"4","國泰綜合","1302","1094"
"5","永豐金","1261","970"
"6","華南永昌","793","1417"
"7","星洲瑞銀","769","1364"
"8","群益","922","717"
"9","美商高盛亞","857","726"
"10","統一","595","793"
"13","晟田(4541)"
"1","元大","3572","4528"
"2","凱基","2208","2112"
"3","華南永昌","1365","1255"
"4","富邦","1136","1153"
"5","群益","1094","1120"
"6","永豐金","1044","710"
"7","國泰綜合","836","687"
"8","美商高盛亞","656","720"
"9","元富","673","624"
