115年01月06日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","合晶(6182)"
"1","元大","6480","6706"
"2","凱基","7023","4988"
"3","富邦","5015","6058"
"4","永豐金","1645","2038"
"5","統一","2221","1257"
"6","群益","1545","1730"
"7","美商高盛亞","1628","1573"
"8","國泰綜合","1295","1359"
"9","華南永昌","1293","1357"
"10","元富","1241","1206"
"2","鈺創(5351)"
"1","元大","8789","9043"
"2","凱基","3584","5498"
"3","富邦","2685","3196"
"4","國泰綜合","2446","1405"
"5","星洲瑞銀","1865","1546"
"6","美商高盛亞","1964","1355"
"7","永豐金","1814","1290"
"8","群益","1563","1325"
"9","元富","1183","1209"
"10","華南永昌","918","1333"
"3","漢磊(3707)"
"1","元大","5870","4700"
"2","凱基","1641","2956"
"3","兆豐","775","3377"
"4","康和","1098","2742"
"5","富邦","2059","1225"
"6","群益","1204","1588"
"7","永豐金","1642","1048"
"8","統一","1001","1471"
"9","美商高盛亞","954","1258"
"10","國泰綜合","1281","611"
"4","富喬(1815)"
"1","元大","3515","3612"
"2","凱基","1298","2555"
"3","星洲瑞銀","832","2067"
"4","富邦","1656","926"
"5","國泰綜合","1709","742"
"6","永豐金","1029","819"
"7","群益","971","505"
"8","摩根士丹利","2","1021"
"9","華南永昌","717","290"
"10","元富","657","329"
"5","中美晶(5483)"
"1","元大","2238","2500"
"2","凱基","2029","1019"
"3","元富","1938","482"
"4","富邦","1243","890"
"5","統一","377","1098"
"6","永豐金","468","797"
"7","星洲瑞銀","717","475"
"8","國泰綜合","602","554"
"9","美商高盛亞","505","465"
"10","華南永昌","392","551"
"6","長科*(6548)"
"1","元大","1837","2333"
"2","凱基","1929","1727"
"3","群益","1805","572"
"4","永豐金","306","936"
"5","星洲瑞銀","877","291"
"6","富邦","341","774"
"7","港商野村","1041","0"
"8","國泰綜合","342","650"
"9","美林證券","718","240"
"10","美商高盛亞","518","333"
"7","鈦昇(8027)"
"1","元大","1609","2152"
"2","富邦","1499","1808"
"3","凱基","1303","787"
"4","群益","418","729"
"5","永豐金","367","734"
"6","港商野村","918","110"
"7","元富","420","415"
"8","美商高盛亞","591","240"
"9","星洲瑞銀","547","227"
"10","國票","330","368"
"8","穩懋(3105)"
"1","元大","2074","1975"
"2","星洲瑞銀","1116","1053"
"3","凱基","1079","971"
"4","富邦","1041","696"
"5","永豐金","519","634"
"6","美商高盛亞","184","861"
"7","國泰綜合","620","376"
"8","群益","382","499"
"9","摩根士丹利","156","714"
"10","元富","378","338"
"9","系統電(5309)"
"1","元大","2583","1155"
"2","凱基","612","1326"
"3","富邦","1156","566"
"4","群益","695","983"
"5","康和","124","1129"
"6","永豐金","599","569"
"7","美林證券","0","885"
"8","國泰綜合","541","231"
"9","華南永昌","441","181"
"10","兆豐","400","213"
"10","金山電(8042)"
"1","元大","2424","2459"
"2","凱基","1044","1635"
"3","富邦","875","745"
"4","群益","382","588"
"5","永豐金","360","609"
"6","國泰綜合","665","263"
"7","華南永昌","437","370"
"8","統一","323","353"
"9","元富","374","280"
"10","星洲瑞銀","184","287"
"11","環球晶(6488)"
"1","元大","1427","1609"
"2","富邦","1624","1024"
"3","凱基","1295","1086"
"4","星洲瑞銀","959","233"
"5","群益","390","461"
"6","永豐金","447","377"
"7","美商高盛亞","253","415"
"8","國票","86","480"
"9","統一","265","270"
"10","華南永昌","207","288"
"12","九豪(6127)"
"1","元大","1343","1344"
"2","凱基","675","1005"
"3","富邦","602","366"
"4","國泰綜合","432","282"
"5","星洲瑞銀","349","329"
"6","永豐金","257","365"
"7","群益","246","353"
"8","美商高盛亞","282","254"
"9","華南永昌","238","287"
"10","元富","261","164"
"13","群聯(8299)"
"1","元大","880","1198"
"2","凱基","635","696"
"3","富邦","569","482"
"4","美商高盛亞","556","429"
"5","群益","503","276"
"6","永豐金","314","333"
"7","統一","326","311"
"8","國泰綜合","266","327"
"9","星洲瑞銀","384","106"
"10","華南永昌","118","295"
"14","廣明(6188)"
"1","元大","1006","1056"
"2","凱基","679","576"
"3","統一","863","243"
"4","富邦","390","681"
"5","星洲瑞銀","369","317"
"6","永豐金","341","296"
"7","國泰綜合","276","304"
"8","兆豐","176","333"
"9","群益","231","243"
"10","美商高盛亞","282","187"
"15","金居(8358)"
"1","元大","1189","1730"
"2","凱基","511","624"
"3","富邦","559","532"
"4","美商高盛亞","295","392"
"5","永豐金","400","238"
"6","國泰綜合","402","224"
"7","群益","278","227"
"8","華南永昌","215","242"
"9","摩根士丹利","178","146"
"10","台新","161","139"
"16","雷科(6207)"
"1","元大","1376","1153"
"2","凱基","658","1236"
"3","富邦","476","470"
"4","國泰綜合","360","251"
"5","永豐金","311","280"
"6","群益","275","229"
"7","元富","288","117"
"8","統一","120","272"
"9","華南永昌","194","172"
"10","兆豐","196","127"
"17","世界(5347)"
"1","凱基","821","631"
"2","元大","427","815"
"3","星洲瑞銀","969","240"
"4","國票","629","49"
"5","永豐金","78","552"
"6","富邦","108","333"
"7","美林證券","102","275"
"8","美商高盛亞","345","10"
"9","華南永昌","174","133"
"10","福邦","287","0"
"18","家登(3680)"
"1","元大","704","621"
"2","凱基","688","606"
"3","富邦","291","627"
"4","群益","459","183"
"5","台新","130","325"
"6","永豐金","180","262"
"7","星洲瑞銀","192","204"
"8","國泰綜合","225","131"
"9","美商高盛亞","183","170"
"10","元富","151","116"
"19","波若威(3163)"
"1","元大","936","935"
"2","富邦","366","200"
"3","凱基","285","265"
"4","永豐金","351","151"
"5","統一","97","320"
"6","兆豐","144","250"
"7","國泰綜合","270","117"
"8","星洲瑞銀","18","366"
"9","群益","168","156"
"10","玉山證券","222","52"
"20","千如(3236)"
"1","元大","943","840"
"2","凱基","546","588"
"3","富邦","312","317"
"4","群益","165","462"
"5","美商高盛亞","330","261"
"6","星洲瑞銀","198","349"
"7","國泰綜合","294","158"
"8","元富","160","211"
"9","永豐金","171","170"
"10","統一","85","167"
"21","光頡(3624)"
"1","元大","799","810"
"2","凱基","424","492"
"3","永豐金","275","344"
"4","富邦","221","365"
"5","國泰綜合","368","203"
"6","群益","168","302"
"7","華南永昌","169","166"
"8","星洲瑞銀","155","169"
"9","元富","138","117"
"10","中國信託證","63","184"
"22","能率(5392)"
