115年02月09日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","元大","3787","3576"
"2","凱基","2119","1930"
"3","國泰綜合","996","907"
"4","富邦","975","774"
"5","永豐金","1067","535"
"6","華南永昌","921","443"
"7","群益","650","670"
"8","元富","500","628"
"9","美商高盛亞","156","766"
"10","統一","410","433"
"9","環宇-KY(4991)"
"1","元大","2965","3324"
"2","凱基","1737","2102"
"3","富邦","1858","1314"
"4","元富","469","1361"
"5","國泰綜合","928","500"
"6","美商高盛亞","581","820"
"7","群益","639","632"
"8","永豐金","710","539"
"9","統一","553","603"
"10","華南永昌","588","378"
"10","威剛(3260)"
"1","元大","2188","2056"
"2","凱基","2045","2166"
"3","富邦","947","862"
"4","群益","776","900"
"5","國泰綜合","806","640"
"6","統一","349","883"
"7","永豐金","580","566"
"8","國票","233","893"
"9","華南永昌","517","423"
"10","元富","488","366"
"11","良維(6290)"
"1","元大","2100","2736"
"2","凱基","1923","1161"
"3","富邦","526","1095"
"4","美林證券","1210","211"
"5","元富","472","713"
"6","永豐金","401","731"
"7","群益","446","522"
"8","美商高盛亞","747","206"
"9","國泰綜合","351","598"
"10","統一","500","415"
"12","中美晶(5483)"
"1","元大","2560","1817"
"2","凱基","1290","1188"
"3","群益","475","1034"
"4","永豐金","677","560"
"5","富邦","746","443"
"6","美商高盛亞","17","1123"
"7","摩根大通","311","527"
"8","摩根士丹利","405","337"
"9","星洲瑞銀","172","496"
"10","國泰綜合","427","224"
"13","青雲(5386)"
"1","元大","1887","2107"
"2","凱基","1583","1122"
"3","富邦","1012","1210"
"4","國泰綜合","615","574"
"5","群益","599","448"
"6","永豐金","539","440"
"7","美商高盛亞","633","196"
"8","元富","332","464"
"9","新光","333","407"
"10","統一","433","305"
"14","方土昶(6265)"
"1","元大","2314","1590"
"2","凱基","681","1291"
"3","永豐金","726","818"
"4","富邦","993","516"
"5","星洲瑞銀","245","743"
"6","奔亞","6","970"
"7","國泰綜合","507","303"
"8","群益","506","193"
"9","統一","265","356"
"10","華南永昌","362","258"
"15","欣銓(3264)"
"1","元大","1716","1196"
"2","凱基","1090","1294"
"3","台新","945","688"
"4","富邦","1217","360"
"5","元富","555","348"
"6","群益","350","383"
"7","永豐金","361","330"
"8","新光","572","114"
"9","美商高盛亞","338","302"
"10","美林證券","142","400"
"16","康和證(6016)"
"1","元大","1494","1621"
"2","凱基","1345","614"
"3","富邦","866","835"
"4","永豐金","466","1099"
"5","群益","585","363"
"6","美商高盛亞","622","216"
"7","宏遠","25","759"
"8","摩根士丹利","778","0"
"9","兆豐","378","279"
"10","美林證券","516","15"
"17","致和證(5864)"
"1","元大","961","1415"
"2","凱基","994","670"
"3","華南永昌","981","626"
"4","永豐金","706","249"
"5","台新","107","786"
"6","富邦","429","446"
"7","群益","341","381"
"8","兆豐","494","96"
"9","摩根大通","393","167"
"10","新光","141","415"
"18","中探針(6217)"
"1","凱基","1644","539"
"2","元大","543","1213"
"3","富邦","631","629"
"4","元富","492","747"
"5","港商野村","973","0"
"6","台新","773","199"
"7","群益","328","434"
"8","永豐金","112","527"
"9","摩根大通","466","10"
"10","兆豐","216","219"
"19","台燿(6274)"
"1","元大","1213","1156"
"2","凱基","595","876"
"3","富邦","454","504"
"4","美商高盛亞","515","189"
"5","永豐金","332","357"
"6","國泰綜合","358","238"
"7","華南永昌","203","276"
"8","群益","212","261"
"9","台新","174","241"
"10","統一","230","174"
"20","安國(8054)"
"1","元大","1187","1196"
"2","凱基","939","778"
"3","富邦","410","460"
"4","群益","425","377"
"5","國泰綜合","316","297"
"6","永豐金","214","399"
"7","統一","226","218"
"8","星洲瑞銀","189","220"
"9","台新","242","154"
"10","美商高盛亞","142","250"
"21","鈦昇(8027)"
"1","元大","1235","1008"
"2","凱基","418","473"
"3","摩根士丹利","7","825"
"4","永豐金","508","239"
"5","群益","546","191"
"6","富邦","464","270"
"7","美商高盛亞","127","592"
"8","星洲瑞銀","140","337"
"9","國泰綜合","292","155"
"10","美林證券","1","442"
"22","群聯(8299)"
"1","元大","1281","1198"
"2","凱基","691","675"
"3","富邦","394","400"
"4","永豐金","503","291"
"5","星洲瑞銀","286","287"
"6","群益","247","265"
"7","美商高盛亞","140","355"
"8","國泰綜合","293","185"
"9","統一","169","289"
"10","台新","250","189"
"23","雙鴻(3324)"
"1","凱基","1296","656"
"2","元大","824","1050"
"3","群益","490","265"
"4","永豐金","379","311"
"5","富邦","212","375"
"6","國泰綜合","246","263"
"7","美商高盛亞","348","125"
"8","星洲瑞銀","250","203"
"9","華南永昌","97","325"
"10","統一","179","189"
"24","凱崴(5498)"
"1","元大","984","975"
"2","凱基","547","743"
"3","富邦","450","436"
"4","國泰綜合","416","251"
"5","永豐金","382","250"
"6","美商高盛亞","122","421"
"7","統一","251","223"
"8","群益","189","208"
"9","兆豐","176","214"
"10","星洲瑞銀","16","330"
"25","鈺創(5351)"
"1","凱基","1357","335"
"2","元大","437","950"
"3","富邦","660","527"
"4","群益","193","371"
"5","港商野村","537","0"
"6","元富","183","313"
"7","統一","308","177"
"8","華南永昌","331","141"
"9","摩根大通","348","52"
"10","兆豐","81","256"
"26","宜鼎(5289)"
"1","元大","511","823"
"2","富邦","653","631"
"3","凱基","648","387"
"4","摩根大通","437","57"
"5","群益","157","237"
"6","美商高盛亞","183","200"
"7","國泰綜合","113","265"
"8","華南永昌","167","191"
"9","元富","144","196"
"10","港商野村","290","13"
"27","德宏(5475)"
"1","凱基","620","644"
"2","元大","606","649"
"3","摩根大通","64","746"
"4","永豐金","518","96"
"5","群益","351","107"
"6","富邦","274","159"
"7","美林證券","174","255"
"8","國泰綜合","252","162"
"9","元富","94","249"
"10","港商野村","0","294"
"28","九豪(6127)"
"1","元大","807","819"
"2","凱基","474","725"
"3","富邦","320","370"
"4","永豐金","202","289"
"5","群益","197","246"
"6","國泰綜合","227","129"
"7","華南永昌","174","141"
"8","元富","149","150"
"9","台新","120","101"
"10","國票","158","59"
"29","高鋒(4510)"
"1","元大","619","636"
"2","凱基","699","551"
"3","統一","307","455"
"4","富邦","310","383"
"5","群益","306","332"
"6","永豐金","347","255"
"7","國泰綜合","169","177"
"8","台新","113","125"
"9","美商高盛亞","82","120"
"10","華南永昌","109","70"
"30","品安(8088)"
"1","元大","1035","838"
"2","凱基","464","828"
"3","富邦","243","241"
"4","永豐金","199","180"
"5","國泰綜合","196","110"
"6","美林證券","261","39"
"7","群益","156","138"
"8","摩根士丹利","68","199"
"9","美商高盛亞","99","158"
"10","台新","101","100"
"共300筆"
