115年02月05日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","23973","25088"
"2","凱基","13880","13070"
"3","富邦","9422","8899"
"4","國泰綜合","7041","6967"
"5","群益","6170","5827"
"6","永豐金","4841","5214"
"7","星洲瑞銀","3901","3562"
"8","統一","3458","3117"
"9","元富","3047","3213"
"10","美商高盛亞","2437","3345"
"2","茂迪(6244)"
"1","元大","16531","15827"
"2","富邦","11792","13942"
"3","凱基","10571","9886"
"4","國泰綜合","3206","3501"
"5","統一","4305","2044"
"6","群益","2749","3323"
"7","永豐金","2553","2851"
"8","台新","2468","2730"
"9","玉山證券","1950","2529"
"10","元富","1904","2289"
"3","世界(5347)"
"1","元大","7654","7285"
"2","凱基","6810","2279"
"3","富邦","1980","6205"
"4","星洲瑞銀","2330","4148"
"5","台新","657","3685"
"6","中國信託證","617","3094"
"7","摩根大通","2597","975"
"8","美商高盛亞","2567","969"
"9","摩根士丹利","1294","2080"
"10","永豐金","1485","1458"
"4","系統電(5309)"
"1","元大","6189","8107"
"2","凱基","4713","4212"
"3","富邦","2159","3249"
"4","國泰綜合","1839","2446"
"5","永豐金","1573","2224"
"6","星洲瑞銀","2558","1018"
"7","群益","1400","1612"
"8","美商高盛亞","1780","708"
"9","華南永昌","935","1398"
"10","元富","1148","1181"
"5","建榮(5340)"
"1","元大","7984","7426"
"2","凱基","3537","3937"
"3","富邦","2928","2554"
"4","國泰綜合","2645","1953"
"5","永豐金","1859","2180"
"6","群益","1549","1426"
"7","星洲瑞銀","528","2085"
"8","華南永昌","1350","1029"
"9","摩根大通","843","1477"
"10","統一","1043","1248"
"6","穩懋(3105)"
"1","元大","5566","4746"
"2","凱基","3969","3730"
"3","國泰綜合","1887","1429"
"4","富邦","1794","1495"
"5","永豐金","1915","1333"
"6","星洲瑞銀","568","2387"
"7","台新","1415","1442"
"8","群益","1239","1029"
"9","摩根士丹利","502","1697"
"10","美商高盛亞","693","1207"
"7","威剛(3260)"
"1","元大","4818","3813"
"2","凱基","3451","4048"
"3","富邦","2794","1989"
"4","永豐金","1428","1574"
"5","國泰綜合","1398","1426"
"6","統一","664","1994"
"7","群益","1073","1358"
"8","星洲瑞銀","1310","896"
"9","美林證券","569","1565"
"10","台新","996","900"
"8","華星光(4979)"
"1","元大","3970","4217"
"2","凱基","2681","3378"
"3","富邦","1923","1724"
"4","星洲瑞銀","1400","1201"
"5","國泰綜合","1177","1333"
"6","永豐金","1157","1284"
"7","群益","1047","1158"
"8","美商高盛亞","1439","603"
"9","台新","837","660"
"10","華南永昌","806","616"
"9","凱崴(5498)"
"1","元大","4212","3846"
"2","凱基","2299","2456"
"3","國泰綜合","1738","1493"
"4","富邦","1556","1627"
"5","永豐金","993","906"
"6","群益","904","739"
"7","華南永昌","785","616"
"8","摩根大通","132","1131"
"9","星洲瑞銀","329","928"
"10","元富","606","527"
"10","加百裕(3323)"
"1","元大","3733","4059"
"2","凱基","1638","1610"
"3","富邦","868","1627"
"4","永豐金","865","1393"
"5","群益","1104","1143"
"6","美林證券","1584","37"
"7","國泰綜合","559","894"
"8","兆豐","735","698"
"9","統一","991","402"
"10","華南永昌","493","810"
"11","環宇-KY(4991)"
