115年01月20日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","39159","32331"
"2","富邦","27978","33191"
"3","凱基","12961","16938"
"4","星洲瑞銀","11759","13797"
"5","國泰綜合","13403","10406"
"6","國票","7144","15019"
"7","永豐金","11272","10452"
"8","群益","7402","8755"
"9","統一","4588","8317"
"10","元富","6072","5069"
"2","華容(5328)"
"1","元大","10238","11724"
"2","凱基","5946","4804"
"3","國泰綜合","3826","3391"
"4","富邦","2833","4285"
"5","永豐金","2508","2066"
"6","星洲瑞銀","2082","2311"
"7","群益","1794","2000"
"8","華南永昌","1633","2075"
"9","統一","874","2662"
"10","美商高盛亞","1915","1030"
"3","中探針(6217)"
"1","元大","7389","7379"
"2","凱基","3468","4358"
"3","富邦","2319","2023"
"4","永豐金","2109","2193"
"5","國泰綜合","1842","1505"
"6","群益","1500","1428"
"7","台新","892","1962"
"8","兆豐","1551","1002"
"9","美商高盛亞","1627","864"
"10","元富","1150","1130"
"4","世界(5347)"
"1","元大","4749","6244"
"2","凱基","4030","4658"
"3","富邦","2693","5310"
"4","星洲瑞銀","2230","767"
"5","永豐金","1876","1101"
"6","群益","1162","1522"
"7","國泰綜合","1052","1522"
"8","玉山證券","299","2028"
"9","摩根士丹利","2222","48"
"10","美林證券","2014","51"
"5","華星光(4979)"
"1","元大","6239","5611"
"2","凱基","3151","4218"
"3","富邦","2293","2300"
"4","永豐金","1062","1807"
"5","國泰綜合","968","1271"
"6","美商高盛亞","1094","1081"
"7","群益","1137","768"
"8","康和","1499","295"
"9","台新","985","791"
"10","星洲瑞銀","746","842"
"6","欣銓(3264)"
"1","元大","4100","5266"
"2","凱基","4177","3418"
"3","統一","3361","677"
"4","永豐金","1690","2083"
"5","富邦","2171","1456"
"6","星洲瑞銀","899","2480"
"7","國票","420","1618"
"8","群益","940","854"
"9","兆豐","854","876"
"10","摩根士丹利","384","1241"
"7","合晶(6182)"
"1","元大","4930","4571"
"2","凱基","2141","2988"
"3","國泰綜合","2963","1483"
"4","富邦","1549","1772"
"5","美商高盛亞","1536","1487"
"6","星洲瑞銀","1250","1689"
"7","永豐金","953","1194"
"8","群益","1002","1028"
"9","元富","796","710"
"10","華南永昌","537","655"
