115年01月22日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","24426","22562"
"2","凱基","9510","10472"
"3","富邦","9030","6430"
"4","星洲瑞銀","5224","9985"
"5","國泰綜合","7824","6089"
"6","永豐金","5434","5264"
"7","群益","4478","5120"
"8","元富","3978","3678"
"9","摩根士丹利","213","7174"
"10","美商高盛亞","2926","4220"
"2","中光電(5371)"
"1","元大","11877","13506"
"2","凱基","8213","8248"
"3","富邦","6634","6782"
"4","永豐金","3821","4028"
"5","星洲瑞銀","3863","3503"
"6","國泰綜合","2742","3052"
"7","元富","3105","2668"
"8","群益","2449","2807"
"9","美商高盛亞","2538","2314"
"10","摩根士丹利","3529","1065"
"3","漢磊(3707)"
"1","元大","11444","10227"
"2","凱基","5145","6061"
"3","富邦","5072","5950"
"4","國泰綜合","4298","3347"
"5","美商高盛亞","2953","3239"
"6","永豐金","2557","3017"
"7","群益","2392","2411"
"8","統一","1369","2980"
"9","元富","2133","1657"
"10","華南永昌","2011","1663"
"4","協易機(4533)"
"1","凱基","9043","11772"
"2","元大","10190","9130"
"3","永豐金","4404","3610"
"4","富邦","3634","4036"
"5","群益","2442","2978"
"6","國泰綜合","2216","2104"
"7","兆豐","1619","1516"
"8","元富","1573","1542"
"9","台新","1280","1225"
"10","玉山證券","1120","1107"
"5","合晶(6182)"
"1","元大","9449","8539"
"2","凱基","4076","5134"
"3","富邦","3670","3391"
"4","群益","3099","3207"
"5","國泰綜合","2351","2216"
"6","星洲瑞銀","2081","2078"
"7","永豐金","2228","1787"
"8","元富","1755","1868"
"9","美商高盛亞","1711","1528"
"10","華南永昌","1880","1291"
"6","世界(5347)"
"1","元大","8121","6065"
"2","凱基","4961","4679"
"3","富邦","3605","4053"
"4","星洲瑞銀","3668","2839"
"5","國泰綜合","3479","1565"
"6","永豐金","1770","2029"
"7","美商高盛亞","1403","1973"
"8","群益","1453","1594"
"9","摩根大通","837","1979"
"10","統一","871","1558"
"7","鈺創(5351)"
"1","元大","7956","7466"
"2","凱基","3664","2735"
"3","富邦","2861","2459"
"4","國泰綜合","2357","2257"
"5","美商高盛亞","1663","2791"
"6","永豐金","1915","1636"
"7","群益","1886","1452"
"8","星洲瑞銀","603","1962"
"9","元富","1192","1014"
"10","台新","1229","938"
"8","穩懋(3105)"
"1","元大","4906","6102"
"2","凱基","3797","3620"
"3","永豐金","2335","2492"
"4","富邦","1622","2884"
"5","美商高盛亞","2281","1542"
"6","國泰綜合","1521","1992"
"7","星洲瑞銀","2402","765"
"8","群益","1020","1216"
"9","統一","1303","823"
"10","摩根士丹利","1827","277"
"9","欣銓(3264)"
"1","元大","4788","5754"
"2","凱基","3824","4492"
"3","美林證券","4619","958"
"4","星洲瑞銀","1926","3463"
"5","富邦","1706","2193"
"6","群益","1460","1264"
"7","永豐金","1244","1278"
"8","國泰綜合","1358","1063"
"9","美商高盛亞","842","1077"
"10","台新","832","1013"
"10","信音(6126)"
"1","元大","6046","4288"
"2","凱基","3044","3587"
"3","富邦","2270","3462"
"4","群益","1599","1300"
"5","國泰綜合","1650","1171"
"6","新光","813","1918"
"7","永豐金","1242","1376"
"8","華南永昌","925","1528"
"9","統一","1131","1069"
"10","兆豐","1312","511"
"11","台半(5425)"
"1","元大","3368","5447"
"2","凱基","3623","3262"
"3","富邦","2274","3080"
"4","永豐金","3030","1297"
"5","統一","2138","995"
"6","國泰綜合","1194","1565"
"7","群益","1016","1354"
"8","美商高盛亞","1581","599"
"9","元富","857","1007"
"10","華南永昌","560","998"
"12","系統電(5309)"
"1","元大","4719","5177"
"2","凱基","3666","3414"
"3","富邦","2419","2283"
"4","永豐金","1787","1341"
"5","國泰綜合","1559","1422"
"6","群益","1145","1301"
"7","星洲瑞銀","1464","929"
"8","華南永昌","1129","1139"
"9","元富","913","1073"
"10","統一","1016","879"
"13","長科*(6548)"
"1","元大","5121","4994"
"2","凱基","4411","3337"
"3","永豐金","2233","1836"
"4","富邦","932","2340"
"5","摩根士丹利","2418","386"
"6","國泰綜合","659","1284"
"7","統一","785","1064"
"8","美商高盛亞","1114","711"
"9","大展","1413","108"
"10","華南永昌","301","1207"
"14","信昌電(6173)"
"1","元大","4134","5028"
"2","凱基","3500","3239"
"3","富邦","1710","2419"
"4","永豐金","1502","2001"
"5","國泰綜合","1206","1471"
"6","美商高盛亞","1820","704"
"7","群益","1270","1191"
"8","星洲瑞銀","1332","468"
"9","統一","638","1020"
"10","元富","659","940"
"15","鉅橡(8074)"
"1","元大","6128","5808"
"2","凱基","2899","3540"
"3","元富","797","4056"
"4","富邦","2159","1322"
"5","國泰綜合","1844","1254"
"6","永豐金","1179","1232"
"7","台新","1222","640"
"8","華南永昌","683","888"
"9","群益","839","622"
"10","兆豐","802","535"
"16","華星光(4979)"
"1","元大","4907","4013"
"2","凱基","2431","2784"
"3","富邦","2124","1249"
"4","永豐金","1897","1260"
"5","國泰綜合","1734","1398"
"6","群益","1056","1516"
"7","華南永昌","1045","638"
"8","康和","206","1367"
"9","元富","759","629"
"10","統一","685","677"
"17","方土昶(6265)"
"1","元大","4450","5176"
"2","凱基","4047","3251"
"3","富邦","1935","2170"
"4","群益","1342","1000"
"5","國泰綜合","854","1035"
"6","永豐金","833","1046"
"7","元富","789","679"
"8","華南永昌","585","790"
"9","摩根大通","679","506"
"10","統一","493","645"
"18","中探針(6217)"
"1","元大","4000","3867"
"2","凱基","1692","2428"
"3","富邦","1542","1415"
"4","永豐金","1417","873"
"5","美商高盛亞","678","1485"
"6","群益","1182","969"
"7","國泰綜合","952","794"
"8","兆豐","1036","635"
"9","華南永昌","914","474"
"10","統一","497","595"
"19","凱崴(5498)"
"1","元大","4443","3803"
"2","凱基","1835","2274"
"3","富邦","1784","1381"
"4","國泰綜合","1214","1068"
"5","美商高盛亞","747","1234"
"6","永豐金","995","977"
"7","元富","735","486"
"8","玉山證券","686","491"
"9","華南永昌","725","427"
"10","群益","586","466"
"20","萬泰科(6190)"
"1","元大","2725","3569"
"2","凱基","2362","1816"
"3","富邦","997","1636"
"4","星洲瑞銀","1423","542"
"5","群益","738","1088"
"6","國泰綜合","677","1089"
"7","華南永昌","563","793"
"8","美林證券","1266","79"
"9","永豐金","555","778"
"10","統一","699","549"
"21","新盛力(4931)"
"1","元大","2860","2752"
"2","凱基","2310","2597"
"3","群益","1666","1286"
"4","永豐金","855","1230"
"5","富邦","886","987"
"6","國泰綜合","978","767"
"7","華南永昌","510","641"
"8","新光","692","434"
"9","台新","620","458"
"10","元富","472","594"
"22","九豪(6127)"
"1","元大","3522","3222"
"2","凱基","2167","2488"
"3","富邦","1253","1164"
"4","國泰綜合","840","831"
"5","永豐金","819","626"
"6","群益","728","625"
"7","兆豐","432","742"
"8","華南永昌","746","406"
"9","中國信託證","258","748"
"10","美商高盛亞","407","443"
"23","亞電(4939)"
"1","元大","2666","3681"
"2","凱基","2678","1419"
"3","富邦","1858","1078"
"4","統一","1601","466"
"5","永豐金","1075","991"
"6","國泰綜合","612","944"
"7","群益","398","1018"
"8","國票","832","191"
"9","台新","319","606"
"10","兆豐","306","467"
"24","蜜望實(8043)"
"1","元大","3514","3369"
"2","凱基","1391","1465"
"3","國泰綜合","1085","967"
"4","富邦","1106","914"
"5","群益","708","663"
"6","星洲瑞銀","491","813"
"7","永豐金","608","549"
"8","台新","630","506"
"9","元富","528","544"
"10","美商高盛亞","429","568"
"25","光洋科(1785)"
"1","國票","131","5082"
"2","凱基","2556","785"
"3","元大","1330","1808"
"4","永豐金","2373","398"
"5","富邦","495","734"
"6","摩根士丹利","1150","49"
"7","美商高盛亞","909","186"
"8","國泰綜合","383","533"
"9","群益","305","418"
"10","兆豐","282","372"
"26","品安(8088)"
"1","元大","2453","2077"
"2","富邦","1075","958"
"3","國泰綜合","712","882"
"4","永豐金","688","641"
"5","凱基","690","607"
"6","群益","633","633"
"7","元富","526","496"
"8","華南永昌","641","353"
"9","美商高盛亞","379","599"
"10","星洲瑞銀","403","470"
"27","台燿(6274)"
"1","元大","1411","1970"
"2","凱基","1645","1236"
"3","摩根士丹利","1720","32"
"4","永豐金","427","995"
"5","富邦","446","957"
"6","美商高盛亞","953","350"
"7","群益","633","563"
"8","國泰綜合","379","675"
"9","星洲瑞銀","756","171"
"10","元富","270","624"
"28","愛地雅(8933)"
"1","元大","2050","1466"
"2","富邦","1029","1984"
"3","國泰綜合","1556","883"
"4","凱基","826","1121"
"5","華南永昌","330","1413"
"6","台新","516","1148"
"7","永豐金","847","611"
"8","群益","460","334"
"9","兆豐","561","221"
"10","元富","334","350"
"29","合正(5381)"
"1","元大","2445","2379"
"2","凱基","1588","1494"
"3","富邦","962","1160"
"4","永豐金","801","644"
"5","國泰綜合","526","536"
"6","新光","383","555"
"7","美商高盛亞","595","318"
"8","元富","421","403"
"9","華南永昌","325","459"
"10","統一","444","307"
"30","中美晶(5483)"
"1","元大","1717","1971"
"2","凱基","1523","1114"
"3","美商高盛亞","923","952"
"4","富邦","694","835"
"5","星洲瑞銀","808","686"
"6","永豐金","607","732"
"7","國泰綜合","501","625"
"8","華南永昌","426","464"
"9","統一","303","585"
"10","摩根士丹利","694","56"
"共300筆"
