115年03月27日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","穩懋(3105)"
"1","元大","12771","12877"
"2","凱基","6958","7808"
"3","富邦","6130","4512"
"4","國泰綜合","4005","3748"
"5","永豐金","3947","3321"
"6","群益","3463","3125"
"7","台新","2104","1656"
"8","美商高盛亞","1227","2504"
"9","玉山證券","1832","1624"
"10","華南永昌","1444","1860"
"2","光洋科(1785)"
"1","元大","12367","10448"
"2","凱基","5828","5491"
"3","富邦","3518","4971"
"4","元富","4850","1723"
"5","國泰綜合","1894","3220"
"6","群益","1930","2419"
"7","永豐金","1344","2025"
"8","新光","952","2291"
"9","台新","1894","977"
"10","美商高盛亞","1676","1097"
"3","頎邦(6147)"
"1","凱基","9493","7848"
"2","元大","8779","6150"
"3","永豐金","4245","1781"
"4","摩根士丹利","675","5138"
"5","國票","2093","2944"
"6","富邦","2566","1565"
"7","國泰綜合","2564","1336"
"8","星洲瑞銀","314","3581"
"9","美商高盛亞","1214","2245"
"10","群益","1688","1232"
"4","富喬(1815)"
"1","元大","5974","6683"
"2","凱基","2710","2912"
"3","富邦","2075","2113"
"4","國泰綜合","2064","2084"
"5","永豐金","1591","1318"
"6","群益","1376","1473"
"7","台新","1141","1165"
"8","統一","987","1213"
"9","摩根士丹利","1260","828"
"10","華南永昌","1195","651"
"5","金居(8358)"
"1","元大","6661","7668"
"2","凱基","2902","2321"
"3","國泰綜合","1822","1866"
"4","富邦","1835","1624"
"5","群益","1842","1567"
"6","永豐金","1793","1256"
"7","摩根士丹利","1103","1338"
"8","元富","872","800"
"9","統一","621","860"
"10","美商高盛亞","630","841"
"6","擎亞(8096)"
"1","元大","5641","5748"
"2","凱基","2906","2916"
"3","富邦","1796","2401"
"4","國泰綜合","1482","2449"
"5","群益","1537","1496"
"6","永豐金","932","1142"
"7","華南永昌","670","1256"
"8","統一","879","758"
"9","元富","733","879"
"10","台新","700","880"
"7","世界(5347)"
"1","凱基","2897","2989"
"2","永豐金","2756","2764"
"3","元大","2536","2729"
"4","星洲瑞銀","1376","1797"
"5","富邦","1171","1532"
"6","摩根士丹利","1250","1030"
"7","美商高盛亞","774","847"
"8","大和國泰","1458","0"
"9","國泰綜合","593","750"
"10","統一","660","671"
"8","順達(3211)"
"1","元大","4099","3477"
"2","凱基","3026","2773"
"3","富邦","2342","1125"
"4","國泰綜合","1208","1144"
"5","永豐金","1134","1073"
"6","群益","1140","940"
"7","華南永昌","911","682"
"8","星洲瑞銀","136","1443"
"9","美林證券","86","1222"
"10","統一","724","564"
"9","台嘉碩(3221)"
"1","凱基","5266","4040"
"2","元大","2684","3384"
"3","富邦","1724","1943"
"4","華南永昌","700","880"
"5","元富","732","809"
"6","國票","761","675"
"7","群益","694","674"
"8","國泰綜合","487","686"
"9","永豐金","469","697"
"10","統一","553","265"
"10","鈦昇(8027)"
"1","元大","3255","3475"
"2","富邦","1874","3316"
"3","凱基","1476","1417"
"4","群益","1145","898"
"5","星洲瑞銀","965","736"
"6","永豐金","868","746"
"7","美商高盛亞","1098","441"
"8","國泰綜合","846","599"
"9","台新","507","496"
"10","統一","513","455"
"11","台燿(6274)"
"1","元大","2633","2507"
"2","凱基","1336","1490"
"3","富邦","951","707"
"4","永豐金","678","923"
"5","國泰綜合","805","785"
"6","群益","803","720"
"7","星洲瑞銀","575","601"
"8","美商高盛亞","496","469"
"9","元富","514","401"
"10","摩根大通","611","278"
"12","聯光通(4903)"
"1","元大","3228","2948"
"2","凱基","1531","1425"
"3","富邦","1113","1107"
"4","群益","949","805"
"5","永豐金","567","517"
"6","元富","438","390"
"7","華南永昌","413","398"
"8","兆豐","415","373"
"9","美商高盛亞","436","327"
"10","統一","344","397"
"13","泰谷(3339)"
"1","元大","2712","2315"
"2","凱基","1423","1439"
"3","永豐金","633","980"
"4","群益","760","666"
"5","國泰綜合","638","546"
"6","富邦","576","545"
"7","台新","372","522"
"8","統一","496","388"
"9","元富","405","446"
"10","兆豐","440","249"
"14","東捷(8064)"
"1","元大","2153","1826"
"2","凱基","983","1516"
"3","富邦","833","722"
"4","星洲瑞銀","449","883"
"5","國泰綜合","582","492"
"6","摩根士丹利","119","894"
"7","群益","583","380"
"8","永豐金","566","327"
"9","統一","387","472"
"10","華南永昌","507","332"
"15","威剛(3260)"
"1","凱基","1394","1384"
"2","元大","1325","1144"
"3","統一","1089","1114"
"4","富邦","874","1228"
"5","群益","587","609"
"6","摩根士丹利","909","221"
"7","永豐金","534","484"
"8","兆豐","358","503"
"9","美商高盛亞","183","654"
"10","元富","417","413"
"16","群聯(8299)"
"1","元大","1657","1797"
"2","富邦","752","1738"
"3","凱基","1316","1093"
"4","美商高盛亞","922","341"
"5","國泰綜合","296","685"
"6","永豐金","417","535"
"7","摩根大通","790","129"
"8","群益","349","434"
"9","兆豐","219","475"
"10","摩根士丹利","480","135"
"17","IET-KY(4971)"
"1","元大","2198","2083"
"2","凱基","1119","1437"
"3","富邦","810","707"
"4","永豐金","471","685"
"5","國泰綜合","551","536"
"6","群益","448","422"
"7","台新","296","501"
"8","星洲瑞銀","362","251"
"9","華南永昌","269","316"
"10","統一","304","193"
"18","茂迪(6244)"
"1","元大","1834","1498"
"2","凱基","1016","1112"
"3","富邦","974","1121"
"4","摩根士丹利","435","604"
"5","國泰綜合","579","456"
"6","星洲瑞銀","257","430"
"7","統一","204","474"
"8","永豐金","387","269"
"9","華南永昌","379","274"
"10","群益","345","272"
"19","邑昇(5291)"
"1","元大","2071","2002"
"2","凱基","813","1007"
"3","富邦","724","580"
"4","群益","577","512"
"5","國泰綜合","420","342"
"6","永豐金","359","271"
"7","華南永昌","395","226"
"8","新光","270","249"
"9","台新","270","246"
"10","玉山證券","222","283"
"20","華電網(6163)"
"1","元大","1924","1898"
"2","台新","244","1534"
"3","凱基","875","715"
"4","富邦","905","438"
"5","永豐金","627","327"
"6","群益","421","337"
"7","國泰綜合","367","295"
"8","美商高盛亞","130","395"
"9","元富","238","216"
"10","兆豐","366","76"
"21","中美晶(5483)"
"1","元大","1475","869"
"2","凱基","699","1422"
"3","群益","815","312"
"4","統一","575","314"
"5","富邦","635","196"
"6","美商高盛亞","158","618"
"7","港商麥格理","0","697"
"8","永豐金","452","182"
"9","摩根士丹利","18","587"
"10","港商野村","79","447"
"22","長科*(6548)"
"1","元大","1213","1927"
"2","凱基","969","827"
"3","國泰綜合","504","332"
"4","富邦","509","309"
"5","美商高盛亞","337","442"
"6","群益","334","308"
"7","永豐金","346","230"
"8","摩根士丹利","103","416"
"9","台新","225","218"
"10","新光","248","192"
"23","九豪(6127)"
"1","元大","1438","1369"
"2","凱基","751","832"
"3","富邦","453","473"
"4","統一","140","548"
"5","星洲瑞銀","375","308"
"6","群益","302","349"
"7","華南永昌","296","324"
"8","永豐金","285","323"
"9","國泰綜合","256","340"
"10","兆豐","365","177"
"24","合晶(6182)"
"1","元大","1132","891"
"2","凱基","662","979"
"3","摩根士丹利","120","1025"
"4","群益","512","407"
"5","富邦","468","366"
"6","永豐金","392","263"
"7","美商高盛亞","154","440"
"8","國泰綜合","340","246"
"9","美林證券","504","29"
"10","星洲瑞銀","174","320"
"25","萬泰科(6190)"
"1","元大","1137","1468"
"2","凱基","794","805"
"3","富邦","431","381"
"4","國泰綜合","455","270"
"5","摩根士丹利","435","116"
"6","華南永昌","229","306"
"7","群益","232","302"
"8","兆豐","189","320"
"9","永豐金","311","191"
"10","美商高盛亞","279","198"
"26","欣銓(3264)"
"1","元大","802","1034"
"2","凱基","538","713"
"3","富邦","471","478"
"4","國泰綜合","708","222"
"5","美商高盛亞","442","183"
"6","華南永昌","269","301"
"7","新光","73","477"
"8","群益","299","216"
"9","摩根大通","405","76"
"10","摩根士丹利","253","192"
"27","聯寶(6821)"
"1","元大","1406","1607"
"2","凱基","940","741"
"3","富邦","763","624"
"4","永豐金","310","495"
"5","元富","166","503"
"6","群益","318","285"
"7","華南永昌","317","237"
"8","國泰綜合","232","176"
"9","新光","202","163"
"10","統一","97","200"
"28","新盛力(4931)"
"1","元大","1042","866"
"2","國泰綜合","544","541"
"3","凱基","461","593"
"4","星洲瑞銀","306","547"
"5","富邦","437","310"
"6","群益","392","308"
"7","永豐金","285","320"
"8","美商高盛亞","187","322"
"9","兆豐","226","196"
"10","華南永昌","206","158"
"29","東典光電(6588)"
"1","元大","1631","1567"
"2","凱基","850","757"
"3","富邦","560","475"
"4","台新","182","388"
"5","國泰綜合","183","273"
"6","群益","197","223"
"7","元富","202","160"
"8","華南永昌","173","171"
"9","永豐金","109","214"
"10","港商野村","309","9"
"30","高技(5439)"
"1","凱基","688","1189"
"2","元大","964","815"
"3","國票","822","40"
"4","群益","344","320"
"5","永豐金","173","465"
"6","富邦","242","359"
"7","國泰綜合","186","241"
"8","星洲瑞銀","166","239"
"9","玉山證券","136","257"
"10","摩根士丹利","197","168"
"共300筆"
