115年02月06日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","9815","9280"
"2","凱基","4855","5164"
"3","富邦","3204","3458"
"4","台新","1095","3044"
"5","國泰綜合","2330","1669"
"6","群益","1587","1853"
"7","永豐金","1589","1021"
"8","星洲瑞銀","881","1376"
"9","華南永昌","1211","762"
"10","新光","1050","910"
"2","茂迪(6244)"
"1","元大","6102","4317"
"2","富邦","2171","6077"
"3","凱基","2282","3597"
"4","統一","502","3109"
"5","國泰綜合","1871","449"
"6","星洲瑞銀","1223","661"
"7","永豐金","1086","597"
"8","元富","877","590"
"9","國票","306","1086"
"10","群益","731","629"
"3","系統電(5309)"
"1","元大","4331","2711"
"2","凱基","2106","2264"
"3","富邦","1510","1247"
"4","群益","775","856"
"5","國泰綜合","1032","578"
"6","統一","703","870"
"7","華南永昌","886","540"
"8","美林證券","0","1341"
"9","星洲瑞銀","11","1316"
"10","永豐金","712","611"
"4","世界(5347)"
"1","元大","4023","3388"
"2","凱基","938","1466"
"3","美商高盛亞","932","1461"
"4","摩根大通","602","1585"
"5","星洲瑞銀","470","1309"
"6","美林證券","548","960"
"7","國泰綜合","773","605"
"8","富邦","846","455"
"9","群益","714","386"
"10","永豐金","430","461"
"5","威剛(3260)"
"1","元富","2166","2033"
"2","元大","2278","1606"
"3","凱基","1529","1603"
"4","富邦","1344","1179"
"5","摩根士丹利","20","2216"
"6","摩根大通","199","911"
"7","群益","653","350"
"8","永豐金","666","323"
"9","國泰綜合","665","270"
"10","星洲瑞銀","6","828"
"6","穩懋(3105)"
"1","元大","2617","2111"
"2","凱基","2526","1983"
"3","永豐金","802","1345"
"4","富邦","1229","677"
"5","群益","692","739"
"6","摩根大通","245","887"
"7","國泰綜合","684","295"
"8","摩根士丹利","233","675"
"9","元富","314","492"
"10","星洲瑞銀","151","649"
"7","致和證(5864)"
"1","元大","2604","1686"
"2","凱基","721","1233"
"3","華南永昌","293","1477"
"4","群益","1024","514"
"5","富邦","923","309"
"6","摩根大通","408","636"
"7","美商高盛亞","281","707"
"8","永豐金","680","117"
