115年03月03日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","27853","25740"
"2","凱基","17970","17387"
"3","富邦","13192","13547"
"4","統一","9946","8974"
"5","永豐金","6663","6994"
"6","國泰綜合","5814","6379"
"7","國票","6868","4502"
"8","群益","4965","5516"
"9","摩根大通","3658","3323"
"10","摩根士丹利","3833","2974"
"2","茂迪(6244)"
"1","元大","18307","15889"
"2","凱基","6914","9304"
"3","富邦","5083","4344"
"4","國泰綜合","5834","3459"
"5","永豐金","3252","3046"
"6","統一","1914","3227"
"7","群益","2402","2693"
"8","華南永昌","2562","1958"
"9","摩根士丹利","933","2895"
"10","元富","2308","1321"
"3","世界(5347)"
"1","元大","5186","3614"
"2","凱基","2804","2304"
"3","新光","425","3655"
"4","星洲瑞銀","1679","2374"
"5","群益","1743","2136"
"6","富邦","1636","800"
"7","摩根士丹利","588","1808"
"8","永豐金","1223","725"
"9","美商高盛亞","768","951"
"10","國泰綜合","1115","554"
"4","宏捷科(8086)"
"1","元大","4575","4546"
"2","富邦","5039","3883"
"3","凱基","2861","2668"
"4","台新","1029","932"
"5","永豐金","947","894"
"6","群益","980","855"
"7","國泰綜合","754","1050"
"8","統一","885","881"
"9","元富","757","896"
"10","華南永昌","931","713"
"5","金居(8358)"
"1","元大","5849","4501"
"2","凱基","2713","3178"
"3","永豐金","1418","1814"
"4","美商高盛亞","900","1891"
"5","富邦","1632","1020"
"6","群益","1200","1174"
"7","國泰綜合","1482","721"
"8","台新","949","1182"
"9","新光","619","970"
"10","華南永昌","877","624"
"6","聯光通(4903)"
"1","元大","4338","4966"
"2","凱基","4517","4382"
"3","永豐金","2538","2419"
"4","富邦","1855","1549"
"5","群益","1217","1040"
"6","元富","1110","1051"
"7","統一","1145","824"
"8","華南永昌","591","631"
"9","美商高盛亞","553","631"
"10","星洲瑞銀","663","459"
"7","新復興(4909)"
"1","元大","5143","4652"
"2","凱基","1869","2346"
"3","富邦","1693","1558"
"4","永豐金","989","1156"
"5","國泰綜合","1121","912"
"6","群益","932","1056"
"7","星洲瑞銀","705","837"
"8","統一","489","988"
"9","華南永昌","785","684"
"10","元富","803","552"
"8","凱崴(5498)"
"1","元大","5223","5348"
"2","凱基","1782","2069"
"3","富邦","1793","1074"
"4","國泰綜合","1117","867"
"5","永豐金","840","1047"
"6","統一","654","1109"
"7","美商高盛亞","568","1140"
"8","群益","753","887"
"9","台新","785","558"
"10","摩根士丹利","328","1009"
"9","前鼎(4908)"
"1","元大","3476","3327"
"2","凱基","2110","1521"
"3","富邦","1552","1685"
"4","統一","1193","1088"
"5","國票","822","849"
"6","永豐金","546","770"
"7","群益","499","702"
"8","元富","548","620"
"9","華南永昌","393","538"
"10","國泰綜合","441","465"
"10","威剛(3260)"
"1","元大","2849","2558"
"2","凱基","1470","2010"
"3","美商高盛亞","1257","1157"
"4","永豐金","1152","781"
"5","富邦","1017","822"
"6","群益","1019","603"
"7","國泰綜合","758","678"
"8","上海匯豐","0","1264"
"9","星洲瑞銀","357","572"
"10","摩根大通","174","671"
"11","台嘉碩(3221)"
"1","元大","2697","2365"
"2","凱基","1376","1450"
"3","富邦","1269","599"
"4","國泰綜合","807","935"
"5","群益","501","780"
"6","永豐金","526","644"
"7","美商高盛亞","493","485"
"8","華南永昌","491","417"
"9","元富","538","327"
"10","統一","285","546"
"12","創威(6530)"
"1","元大","2579","3153"
"2","富邦","1558","1158"
"3","凱基","843","996"
"4","永豐金","767","556"
"5","統一","908","390"
"6","元富","557","550"
"7","群益","498","462"
"8","華南永昌","436","437"
"9","美商高盛亞","342","446"
"10","星洲瑞銀","306","463"
"13","泰藝(8289)"
"1","元大","2693","2605"
"2","凱基","1259","1397"
"3","富邦","907","877"
"4","元富","659","784"
"5","永豐金","616","558"
"6","華南永昌","367","787"
"7","摩根大通","520","463"
"8","國泰綜合","584","314"
"9","群益","445","429"
"10","統一","283","431"
"14","宜特(3289)"
"1","元大","2325","2075"
"2","凱基","958","1294"
"3","富邦","873","555"
"4","群益","741","675"
"5","永豐金","745","426"
"6","統一","321","687"
"7","國泰綜合","535","348"
"8","元富","412","405"
"9","星洲瑞銀","218","562"
"10","美商高盛亞","230","407"
"15","系統電(5309)"
"1","元大","2221","2153"
"2","富邦","1448","936"
"3","凱基","929","1147"
"4","星洲瑞銀","212","1253"
"5","國泰綜合","742","211"
"6","摩根大通","43","899"
"7","群益","455","457"
"8","美商高盛亞","354","512"
"9","華南永昌","412","402"
"10","永豐金","556","185"
"16","立碁(8111)"
"1","元大","2304","2202"
"2","凱基","1132","1246"
"3","富邦","880","830"
"4","群益","594","660"
"5","永豐金","553","507"
"6","美商高盛亞","493","517"
"7","統一","398","475"
"8","元富","414","372"
"9","華南永昌","367","396"
"10","兆豐","483","278"
"17","佶優(5452)"
"1","元大","3036","2286"
"2","凱基","1082","1816"
"3","富邦","752","396"
"4","永豐金","606","510"
"5","群益","424","670"
"6","美商高盛亞","345","531"
"7","國泰綜合","585","271"
"8","統一","173","441"
"9","華南永昌","380","221"
"10","元富","295","267"
"18","穩懋(3105)"
"1","凱基","1649","1593"
"2","元大","761","1669"
"3","統一","1046","1208"
"4","摩根士丹利","1752","294"
"5","富邦","721","942"
"6","永豐金","717","567"
"7","群益","330","706"
"8","國票","393","429"
"9","元富","214","394"
"10","華南永昌","285","318"
"19","擎亞(8096)"
"1","元大","1921","1765"
"2","凱基","1132","1055"
"3","永豐金","494","1445"
"4","富邦","737","1015"
"5","群益","644","575"
"6","星洲瑞銀","615","398"
"7","國泰綜合","572","377"
"8","美林證券","0","778"
"9","元富","316","430"
"10","美商高盛亞","307","295"
"20","康和證(6016)"
"1","元大","3959","1599"
"2","富邦","368","2344"
"3","群益","969","638"
"4","凱基","523","634"
"5","美商高盛亞","397","481"
"6","永豐金","568","146"
"7","星洲瑞銀","501","209"
"8","元富","189","521"
"9","美林證券","592","5"
"10","港商野村","236","344"
"21","安可(3615)"
"1","元大","2262","2284"
"2","凱基","1254","1139"
"3","富邦","794","800"
"4","新光","527","512"
"5","元富","480","521"
"6","永豐金","408","519"
"7","群益","462","398"
"8","國泰綜合","419","383"
"9","統一","438","227"
"10","華南永昌","270","349"
"22","協易機(4533)"
"1","元大","1937","1964"
"2","凱基","1235","1162"
"3","富邦","572","932"
"4","永豐金","659","724"
"5","群益","660","497"
"6","摩根大通","759","73"
"7","國泰綜合","305","390"
"8","統一","472","208"
"9","華南永昌","259","351"
"10","美商高盛亞","276","268"
"23","晟德(4123)"
"1","元大","1810","1086"
"2","凱基","1073","1416"
"3","富邦","975","437"
"4","永豐金","725","443"
"5","群益","469","263"
"6","國票","125","605"
