115年01月08日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","世界(5347)"
"1","元大","12325","20235"
"2","富邦","11876","11355"
"3","凱基","8815","9975"
"4","永豐金","2893","9250"
"5","統一","5479","3110"
"6","美林證券","7729","832"
"7","摩根士丹利","5468","840"
"8","星洲瑞銀","3379","2743"
"9","國票","3368","2204"
"10","國泰綜合","2203","3147"
"2","富喬(1815)"
"1","元大","20039","18011"
"2","凱基","8990","8875"
"3","富邦","5640","6689"
"4","群益","4510","5260"
"5","國泰綜合","4724","4505"
"6","星洲瑞銀","3817","3712"
"7","永豐金","3953","3460"
"8","統一","2098","3459"
"9","元富","2916","2308"
"10","台新","2489","2242"
"3","穩懋(3105)"
"1","元大","5448","7622"
"2","凱基","3770","4359"
"3","富邦","2564","3507"
"4","摩根士丹利","5634","176"
"5","星洲瑞銀","3079","1837"
"6","國泰綜合","2057","2182"
"7","永豐金","1778","2371"
"8","美商高盛亞","2446","1266"
"9","元富","1264","1604"
"10","群益","1325","1440"
"4","康和證(6016)"
"1","富邦","5373","3762"
"2","凱基","3512","3375"
"3","統一","3880","2253"
"4","元大","1539","4454"
"5","永豐金","2882","1208"
"6","群益","1374","1896"
"7","華南永昌","2650","569"
"8","國泰綜合","1622","840"
"9","元富","803","1263"
"10","台新","1070","880"
"5","茂迪(6244)"
"1","元大","5837","5601"
"2","凱基","2126","3902"
"3","富邦","1926","1824"
"4","國泰綜合","2178","1127"
"5","群益","1452","1684"
"6","美商高盛亞","1177","1620"
"7","永豐金","1433","1146"
"8","統一","776","1708"
"9","元富","1043","698"
"10","華南永昌","961","737"
"6","品安(8088)"
"1","元大","3008","4427"
"2","富邦","4234","3037"
"3","凱基","2575","2617"
"4","國票","2531","555"
"5","永豐金","875","1891"
"6","統一","1622","744"
"7","華南永昌","736","1503"
"8","美商高盛亞","1524","576"
"9","元富","748","1206"
"10","星洲瑞銀","1464","449"
"7","精材(3374)"
"1","元大","4482","4234"
"2","凱基","2839","2647"
"3","群益","2263","1498"
"4","永豐金","1360","1873"
"5","富邦","1313","1480"
"6","星洲瑞銀","663","1269"
"7","國泰綜合","952","922"
"8","元富","777","749"
"9","統一","776","679"
"10","華南永昌","817","569"
"8","合晶(6182)"
"1","元大","3177","3227"
"2","凱基","2046","2209"
"3","美商高盛亞","1574","2008"
"4","富邦","1361","1777"
"5","國泰綜合","1456","878"
"6","永豐金","730","1300"
"7","元富","777","748"
"8","星洲瑞銀","650","815"
"9","群益","687","714"
"10","玉山證券","780","321"
"9","華星光(4979)"
"1","元大","2757","3142"
"2","凱基","2012","2078"
"3","富邦","1470","1745"
"4","群益","1411","1253"
"5","統一","1717","772"
"6","永豐金","944","1181"
"7","國泰綜合","758","927"
"8","康和","1410","134"
"9","星洲瑞銀","579","556"
"10","美商高盛亞","597","515"
"10","信音(6126)"
"1","元大","3242","2886"
"2","凱基","1808","2269"
"3","富邦","2079","1779"
"4","元富","1267","1228"
"5","國泰綜合","1099","781"
"6","群益","812","1063"
"7","永豐金","1048","753"
"8","美商高盛亞","516","711"
"9","統一","577","622"
"10","華南永昌","524","607"
"11","金居(8358)"
"1","元大","3243","2910"
"2","凱基","1011","1845"
"3","富邦","1607","1212"
"4","美商高盛亞","787","1435"
"5","永豐金","1244","837"
"6","國泰綜合","1026","632"
"7","群益","547","1039"
"8","華南永昌","612","404"
"9","元富","416","487"
"10","統一","419","457"
"12","建榮(5340)"
"1","元大","3377","2839"
"2","凱基","1602","1894"
"3","富邦","986","945"
"4","國泰綜合","1005","872"
"5","美商高盛亞","720","882"
"6","永豐金","790","683"
"7","群益","637","739"
"8","元富","653","578"
"9","星洲瑞銀","372","512"
"10","華南永昌","408","397"
"13","宏遠證(6015)"
"1","富邦","3019","2290"
"2","元大","1478","2254"
"3","康和","1968","903"
"4","凱基","948","1135"
"5","群益","1102","420"
"6","永豐金","550","911"
"7","國票","722","249"
"8","統一","249","710"
"9","新光","253","598"
"10","兆豐","465","268"
"14","點序(6485)"
"1","元大","2426","2636"
"2","凱基","1426","1351"
"3","富邦","685","1663"
"4","永豐金","1413","629"
"5","台新","352","1065"
"6","美商高盛亞","911","261"
"7","統一","420","700"
"8","群益","502","590"
"9","國泰綜合","496","421"
"10","元富","345","457"
"15","太景*-KY(4157)"
"1","元大","2706","2738"
"2","凱基","1248","2087"
"3","富邦","769","963"
"4","永豐金","633","690"
"5","美商高盛亞","1229","39"
"6","華南永昌","658","495"
"7","台新","580","421"
"8","國泰綜合","335","642"
"9","群益","363","468"
"10","星洲瑞銀","525","258"
"16","中光電(5371)"
"1","元大","2365","2250"
"2","凱基","1226","1155"
"3","富邦","1074","1094"
"4","美商高盛亞","428","1474"
"5","永豐金","872","612"
"6","群益","726","511"
"7","元富","811","367"
"8","兆豐","404","608"
"9","國泰綜合","482","444"
"10","統一","549","292"
"17","廣穎(4973)"
"1","凱基","2854","1610"
"2","元大","1925","2282"
"3","富邦","1202","1057"
"4","元富","804","817"
"5","群益","664","798"
"6","統一","340","863"
"7","國泰綜合","566","486"
"8","永豐金","411","606"
"9","美商高盛亞","505","323"
"10","華南永昌","414","405"
"18","富強鑫(6603)"
"1","凱基","3732","2276"
"2","元大","1577","2067"
"3","富邦","711","1108"
"4","永豐金","800","410"
"5","元富","268","937"
"6","統一","489","677"
"7","群益","657","366"
"8","國票","726","133"
"9","美商高盛亞","508","165"
"10","星洲瑞銀","225","389"
"19","廣明(6188)"
