115年03月05日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","17075","21369"
"2","凱基","8654","10290"
"3","國泰綜合","6304","5759"
"4","富邦","5528","5108"
"5","永豐金","5713","3558"
"6","摩根士丹利","3024","5203"
"7","群益","3924","3585"
"8","統一","3021","3139"
"9","華南永昌","2848","2839"
"10","新光","3466","2065"
"2","協易機(4533)"
"1","元大","15026","12894"
"2","凱基","4674","6876"
"3","富邦","4753","4563"
"4","群益","3480","3468"
"5","國泰綜合","3675","3178"
"6","永豐金","2794","2400"
"7","台新","1833","3127"
"8","華南永昌","1854","1959"
"9","元富","1919","1392"
"10","統一","1534","1513"
"3","晟德(4123)"
"1","元大","9880","9012"
"2","凱基","5071","6443"
"3","富邦","2920","3495"
"4","永豐金","2620","2551"
"5","群益","2195","2222"
"6","美商高盛亞","3040","1015"
"7","統一","1451","2268"
"8","台新","1055","2628"
"9","國泰綜合","1696","1861"
"10","元富","1234","1423"
"4","茂迪(6244)"
"1","元大","11036","10563"
"2","凱基","5418","4641"
"3","富邦","4170","3537"
"4","國泰綜合","2951","2743"
"5","群益","2477","2080"
"6","永豐金","2234","1942"
"7","美商高盛亞","1271","1974"
"8","華南永昌","1399","1462"
"9","統一","1318","1339"
"10","台新","1115","1267"
"5","金居(8358)"
"1","元大","8937","6887"
"2","凱基","4851","4726"
"3","富邦","3306","2564"
"4","國泰綜合","2691","2046"
"5","群益","2641","2087"
"6","永豐金","2182","1541"
"7","台新","1078","1928"
"8","華南永昌","1477","1302"
"9","元富","1202","978"
"10","美商高盛亞","631","1497"
"6","良維(6290)"
"1","凱基","2996","2607"
"2","元大","2652","2886"
"3","富邦","2420","1779"
"4","永豐金","1394","1587"
"5","群益","1000","1245"
"6","摩根士丹利","1565","538"
"7","美商高盛亞","568","1481"
"8","兆豐","741","1118"
"9","國泰綜合","940","898"
"10","統一","916","691"
"7","陽程(3498)"
"1","元大","3723","3505"
"2","凱基","2462","2519"
"3","富邦","1621","1269"
"4","群益","1286","1285"
"5","永豐金","955","849"
"6","國泰綜合","861","777"
"7","統一","641","728"
"8","元富","675","673"
"9","美商高盛亞","336","786"
"10","台新","520","513"
"8","光洋科(1785)"
"1","元大","2054","3203"
"2","聯邦銀","36","4185"
"3","凱基","2431","1153"
"4","華南永昌","2515","299"
"5","永豐金","483","1140"
"6","新光","1372","185"
"7","富邦","429","926"
"8","美商高盛亞","914","434"
"9","星洲瑞銀","855","250"
"10","群益","617","478"
"9","世界(5347)"
"1","元大","2594","1713"
"2","凱基","1775","1575"
"3","美商高盛亞","1920","661"
"4","中國信託證","189","1564"
"5","富邦","1052","628"
"6","星洲瑞銀","601","1032"
"7","摩根士丹利","693","700"
"8","大和國泰","0","1320"
"9","國泰綜合","600","501"
"10","摩根大通","252","838"
"10","宏捷科(8086)"
"1","元大","2565","2433"
"2","凱基","2166","2068"
"3","富邦","963","928"
"4","永豐金","838","973"
"5","群益","876","816"
"6","台新","372","906"
"7","國泰綜合","698","495"
"8","摩根士丹利","566","354"
"9","摩根大通","335","585"
"10","新光","465","436"
"11","元太(8069)"
"1","元大","1997","1688"
"2","星洲瑞銀","2337","875"
"3","凱基","1347","1606"
"4","摩根士丹利","2230","248"
"5","美商高盛亞","1082","659"
"6","大和國泰","8","1608"
"7","摩根大通","933","482"
"8","富邦","934","417"
"9","法銀巴黎證","0","1306"
"10","國票","55","1041"
"12","前鼎(4908)"
"1","元大","2361","2245"
"2","富邦","1948","1958"
"3","凱基","1289","1210"
"4","永豐金","825","781"
"5","統一","642","660"
"6","群益","544","606"
"7","兆豐","672","362"
"8","國泰綜合","486","516"
"9","元富","294","407"
"10","摩根大通","267","341"
"13","威剛(3260)"
"1","凱基","1779","2120"
"2","元大","1710","1551"
"3","永豐金","677","1498"
"4","富邦","647","830"
"5","美商高盛亞","713","706"
"6","群益","868","489"
"7","國泰綜合","454","551"
"8","星洲瑞銀","236","644"
"9","統一","510","367"
"10","國票","557","277"
"14","新復興(4909)"
"1","元大","2569","2409"
"2","凱基","843","1056"
"3","群益","786","620"
"4","富邦","738","629"
"5","國泰綜合","482","522"
"6","統一","431","422"
"7","玉山證券","542","296"
"8","永豐金","435","399"
"9","元富","396","395"
"10","華南永昌","342","381"
"15","順達(3211)"
"1","元大","953","1396"
"2","凱基","1177","823"
"3","永豐金","431","1393"
"4","群益","437","1323"
"5","富邦","812","849"
"6","統一","616","202"
"7","華南永昌","392","355"
"8","國泰綜合","373","361"
"9","兆豐","466","257"
"10","台新","506","214"
"16","康和證(6016)"
"1","元大","1267","1939"
"2","富邦","645","761"
"3","亞東","0","1380"
"4","凱基","816","428"
"5","群益","634","585"
"6","美商高盛亞","952","166"
"7","永豐金","248","588"
"8","星洲瑞銀","612","110"
"9","奔亞","12","647"
"10","摩根士丹利","638","17"
"17","聯亞(3081)"
"1","元大","2435","2099"
"2","富邦","731","615"
"3","美商高盛亞","568","644"
"4","凱基","550","591"
"5","永豐金","486","407"
"6","國泰綜合","406","370"
"7","群益","445","320"
"8","摩根士丹利","80","641"
"9","統一","279","411"
"10","摩根大通","119","458"
"18","榮剛(5009)"
"1","元大","1764","1097"
"2","凱基","787","1620"
"3","群益","708","744"
"4","富邦","637","367"
"5","美商高盛亞","54","814"
"6","永豐金","486","302"
"7","國泰綜合","409","331"
"8","統一","461","264"
"9","元富","321","276"
"10","國票","385","202"
"19","擎亞(8096)"
"1","元大","1718","1678"
"2","凱基","1112","875"
"3","永豐金","1215","696"
"4","星洲瑞銀","255","617"
"5","富邦","483","318"
"6","元富","380","380"
"7","美商高盛亞","237","508"
"8","群益","394","341"
"9","國泰綜合","409","258"
"10","華南永昌","429","192"
"20","臺慶科(3357)"
"1","元大","1807","1460"
"2","凱基","997","791"
"3","富邦","518","706"
"4","永豐金","504","413"
"5","美林證券","149","752"
"6","美商高盛亞","258","525"
"7","華南永昌","507","154"
"8","群益","338","317"
"9","國泰綜合","371","280"
"10","兆豐","220","387"
"21","穩懋(3105)"
"1","永豐金","815","1547"
"2","元大","881","886"
"3","富邦","927","456"
"4","凱基","579","785"
"5","摩根大通","935","34"
"6","摩根士丹利","201","677"
"7","統一","407","468"
"8","群益","323","359"
"9","元富","250","342"
"10","國泰綜合","316","269"
"22","鈺創(5351)"
"1","元大","1717","1491"
"2","凱基","1019","760"
"3","富邦","407","614"
"4","元富","242","473"
"5","永豐金","254","430"
"6","群益","328","328"
"7","摩根大通","515","120"
"8","統一","417","162"
"9","美商高盛亞","434","140"
"10","國泰綜合","206","326"
"23","凱崴(5498)"
"1","元大","1783","1647"
"2","凱基","820","774"
"3","富邦","542","492"
"4","國泰綜合","444","560"
"5","永豐金","500","503"
"6","群益","374","347"
"7","美商高盛亞","294","405"
"8","統一","281","330"
"9","華南永昌","330","237"
"10","元富","234","289"
"24","華容(5328)"
"1","元大","1511","1586"
"2","凱基","2126","758"
"3","富邦","414","643"
"4","統一","434","364"
"5","摩根大通","358","292"
"6","永豐金","215","372"
"7","群益","211","339"
"8","華南永昌","148","346"
"9","新光","217","254"
"10","國泰綜合","164","288"
"25","台燿(6274)"
"1","元大","1143","1240"
"2","凱基","760","815"
"3","永豐金","293","1236"
"4","富邦","407","711"
"5","美商高盛亞","505","392"
"6","星洲瑞銀","593","189"
"7","國泰綜合","332","314"
"8","群益","363","279"
"9","元富","207","266"
"10","華南永昌","232","239"
"26","安可(3615)"
"1","元大","1659","1522"
"2","凱基","970","1100"
"3","元富","601","567"
"4","富邦","514","447"
"5","永豐金","399","235"
"6","群益","284","295"
"7","國泰綜合","317","244"
"8","統一","341","194"
"9","美商高盛亞","186","328"
"10","星洲瑞銀","66","436"
"27","華星光(4979)"
"1","元大","1059","1095"
"2","富邦","749","936"
"3","凱基","689","808"
"4","統一","502","422"
"5","永豐金","447","460"
"6","兆豐","308","416"
"7","國泰綜合","415","250"
"8","摩根士丹利","352","251"
"9","群益","307","242"
"10","華南永昌","338","210"
"28","IET-KY(4971)"
"1","元大","1492","1241"
"2","凱基","834","881"
"3","富邦","583","699"
"4","永豐金","766","296"
"5","國泰綜合","426","305"
"6","群益","332","306"
"7","中國信託證","221","326"
"8","華南永昌","244","160"
"9","星洲瑞銀","89","287"
"10","台新","219","150"
"29","萬旭(6134)"
"1","元大","1715","1467"
"2","凱基","585","1111"
"3","富邦","610","460"
"4","群益","355","356"
"5","永豐金","326","300"
"6","美商高盛亞","107","428"
"7","國泰綜合","298","220"
"8","元富","304","205"
"9","華南永昌","294","195"
"10","統一","211","198"
"30","欣銓(3264)"
"1","元大","1195","1249"
"2","凱基","907","1316"
"3","中國信託證","173","845"
"4","美商高盛亞","568","356"
"5","群益","403","273"
"6","富邦","354","306"
"7","永豐金","210","257"
"8","兆豐","198","250"
"9","新光","228","185"
"10","星洲瑞銀","267","131"
"共300筆"
