115年02月24日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","元大","4049","4649"
"2","凱基","1222","1555"
"3","富邦","1108","1042"
"4","摩根大通","1128","448"
"5","美商高盛亞","1192","136"
"6","摩根士丹利","1171","6"
"7","永豐金","515","475"
"8","群益","435","553"
"9","國泰綜合","377","512"
"10","華南永昌","116","670"
"8","九豪(6127)"
"1","元大","2466","3445"
"2","凱基","1613","1328"
"3","富邦","1691","914"
"4","永豐金","550","847"
"5","國泰綜合","384","650"
"6","群益","370","527"
"7","華南永昌","413","373"
"8","兆豐","307","423"
"9","摩根士丹利","714","5"
"10","新光","318","323"
"9","凱崴(5498)"
"1","元大","2905","2755"
"2","凱基","1183","1016"
"3","富邦","924","845"
"4","國泰綜合","806","745"
"5","美商高盛亞","512","1034"
"6","群益","625","651"
"7","統一","753","504"
"8","華南永昌","529","548"
"9","永豐金","503","474"
"10","新光","382","320"
"10","中探針(6217)"
"1","元大","1890","2253"
"2","富邦","1648","712"
"3","凱基","925","1083"
"4","永豐金","612","661"
"5","元富","336","696"
"6","國泰綜合","366","519"
"7","群益","301","566"
"8","台新","352","309"
"9","統一","283","356"
"10","第一金證券","436","174"
"11","華電網(6163)"
"1","元大","1606","1592"
"2","凱基","1288","1072"
"3","華南永昌","678","629"
"4","富邦","640","393"
"5","元富","720","233"
"6","摩根大通","111","770"
"7","美林證券","265","565"
"8","群益","435","371"
"9","星洲瑞銀","23","716"
"10","永豐金","381","343"
"12","協易機(4533)"
"1","元大","1916","1350"
"2","凱基","632","1300"
"3","永豐金","646","513"
"4","富邦","701","348"
"5","群益","412","395"
"6","美商高盛亞","72","613"
"7","國泰綜合","471","186"
"8","星洲瑞銀","74","440"
"9","元富","290","213"
"10","華南永昌","346","140"
"13","鉅橡(8074)"
"1","元大","1318","1140"
"2","凱基","691","675"
"3","富邦","675","513"
"4","美商高盛亞","384","346"
"5","統一","155","552"
"6","兆豐","158","512"
"7","國泰綜合","366","259"
"8","永豐金","346","184"
"9","華南永昌","276","192"
"10","群益","190","197"
"14","威剛(3260)"
"1","凱基","816","1448"
"2","元大","908","889"
"3","永豐金","320","332"
"4","美商高盛亞","456","192"
"5","富邦","264","268"
"6","國泰綜合","238","252"
"7","星洲瑞銀","209","232"
"8","群益","201","225"
"9","元富","162","208"
"10","摩根士丹利","335","34"
"15","信昌電(6173)"
"1","元大","1015","1073"
"2","凱基","454","530"
"3","美商高盛亞","495","340"
"4","富邦","330","436"
"5","永豐金","337","306"
"6","群益","249","289"
"7","國泰綜合","291","155"
"8","元富","162","234"
"9","星洲瑞銀","152","226"
"10","華南永昌","124","218"
"16","良維(6290)"
"1","凱基","964","869"
"2","元大","715","878"
"3","富邦","198","400"
"4","群益","236","360"
"5","統一","377","171"
"6","美商高盛亞","398","138"
"7","星洲瑞銀","333","139"
"8","永豐金","193","236"
"9","國泰綜合","139","194"
"10","國票","194","125"
"17","創威(6530)"
"1","元大","1030","929"
"2","富邦","254","1124"
"3","凱基","657","364"
"4","新光","272","224"
"5","兆豐","145","214"
"6","元富","92","255"
"7","永豐金","157","171"
"8","群益","202","124"
"9","統一","157","167"
"10","國泰綜合","141","152"
"18","信音(6126)"
"1","元大","763","975"
"2","凱基","595","261"
"3","富邦","339","415"
"4","國泰綜合","257","274"
"5","群益","271","251"
"6","永豐金","170","182"
"7","美商高盛亞","219","64"
"8","統一","104","167"
"9","元富","45","220"
"10","兆豐","119","140"
"19","台燿(6274)"
"1","元大","660","790"
"2","凱基","430","302"
"3","富邦","197","319"
"4","群益","235","212"
"5","永豐金","104","278"
"6","美商高盛亞","299","79"
"7","統一","133","141"
"8","國泰綜合","103","167"
"9","華南永昌","78","184"
"10","元富","120","139"
"20","德宏(5475)"
"1","凱基","442","710"
"2","元大","411","467"
"3","富邦","346","219"
"4","星洲瑞銀","195","240"
"5","元富","145","275"
"6","群益","107","267"
"7","國泰綜合","254","95"
"8","永豐金","261","69"
"9","美林證券","56","181"
"10","摩根大通","134","92"
"21","立碁(8111)"
"1","元大","775","668"
"2","凱基","640","378"
"3","富邦","225","394"
"4","群益","203","233"
"5","永豐金","193","153"
"6","美商高盛亞","100","188"
"7","統一","95","141"
"8","元富","145","90"
"9","國泰綜合","153","70"
"10","台新","140","81"
"22","康和證(6016)"
"1","國泰綜合","88","1200"
"2","凱基","268","698"
"3","元大","487","296"
"4","美商高盛亞","82","273"
"5","群益","244","101"
"6","國票","280","25"
"7","元富","241","42"
"8","富邦","205","50"
"9","星洲瑞銀","72","176"
"10","華南永昌","234","11"
"23","系統電(5309)"
"1","元大","891","587"
"2","凱基","295","557"
"3","統一","51","514"
"4","富邦","285","206"
"5","群益","113","340"
"6","元富","270","82"
"7","永豐金","205","100"
"8","國泰綜合","129","87"
"9","華南永昌","118","77"
"10","摩根大通","47","132"
"24","泰茂(2230)"
"1","統一","490","729"
"2","元富","69","720"
"3","元大","506","247"
"4","凱基","415","98"
"5","富邦","187","221"
"6","永豐金","136","189"
"7","群益","196","89"
"8","兆豐","190","89"
"9","國泰綜合","31","210"
"10","華南永昌","111","118"
"25","上詮(3363)"
"1","富邦","819","294"
"2","元大","491","597"
"3","凱基","364","382"
"4","統一","211","92"
"5","台新","52","248"
"6","摩根士丹利","96","196"
"7","群益","110","169"
"8","永豐金","96","182"
"9","國泰綜合","130","119"
"10","兆豐","86","99"
"26","奇鈦科(3430)"
"1","元大","788","646"
"2","凱基","276","692"
"3","富邦","327","186"
"4","群益","131","244"
"5","永豐金","167","114"
"6","統一","72","196"
"7","美商高盛亞","83","126"
"8","國泰綜合","114","94"
"9","兆豐","82","96"
"10","台新","54","94"
"27","永彰(4523)"
"1","元大","399","377"
"2","凱基","367","346"
"3","富邦","155","403"
"4","元富","96","444"
"5","兆豐","365","48"
"6","華南永昌","72","251"
"7","永豐金","215","99"
"8","群益","151","139"
"9","國泰綜合","127","92"
"10","玉山證券","94","83"
"28","前鼎(4908)"
"1","元大","636","548"
"2","凱基","250","329"
"3","永豐金","221","146"
"4","富邦","156","190"
"5","美商高盛亞","145","165"
"6","華南永昌","91","209"
"7","國泰綜合","175","107"
"8","群益","145","137"
"9","兆豐","76","156"
"10","台新","88","122"
"29","欣銓(3264)"
"1","凱基","453","421"
"2","元大","402","470"
"3","永豐金","235","246"
"4","星洲瑞銀","302","26"
"5","美商高盛亞","297","18"
"6","華南永昌","77","184"
"7","群益","90","153"
"8","富邦","56","165"
"9","統一","39","174"
"10","摩根士丹利","210","0"
"30","光環(3234)"
"1","元大","531","422"
"2","凱基","395","223"
"3","永豐金","270","242"
"4","港商野村","414","0"
"5","富邦","173","204"
"6","元富","252","122"
"7","統一","90","255"
"8","國泰綜合","99","118"
"9","群益","54","153"
"10","星洲瑞銀","164","39"
"共300筆"
