115年03月10日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"6","永豐金","537","567"
"7","群益","506","432"
"8","國泰綜合","384","350"
"9","摩根大通","436","239"
"10","統一","317","352"
"15","聯亞(3081)"
"1","元大","1303","1627"
"2","凱基","1210","1048"
"3","富邦","544","712"
"4","永豐金","487","676"
"5","群益","534","404"
"6","美商高盛亞","382","456"
"7","國泰綜合","386","448"
"8","台新","430","278"
"9","摩根士丹利","228","415"
"10","港商野村","364","165"
"16","富喬(1815)"
"1","凱基","1244","1110"
"2","元大","1185","957"
"3","統一","530","1525"
"4","永豐金","349","1342"
"5","富邦","980","697"
"6","群益","723","316"
"7","華南永昌","248","606"
"8","國泰綜合","440","153"
"9","兆豐","315","198"
"10","國票","173","334"
"17","東捷(8064)"
"1","元大","1638","1392"
"2","凱基","1024","1078"
"3","群益","726","588"
"4","國泰綜合","432","422"
"5","富邦","499","354"
"6","永豐金","552","234"
"7","統一","436","304"
"8","摩根士丹利","80","495"
"9","華南永昌","377","184"
"10","元富","313","198"
"18","順達(3211)"
"1","元大","1308","1500"
"2","凱基","1359","919"
"3","永豐金","438","889"
"4","國泰綜合","626","400"
"5","群益","446","414"
"6","富邦","413","400"
"7","華南永昌","248","477"
"8","摩根士丹利","226","422"
"9","星洲瑞銀","507","111"
"10","元富","312","292"
"19","穩懋(3105)"
"1","凱基","1004","1011"
"2","元大","751","754"
"3","富邦","562","915"
"4","永豐金","546","653"
"5","統一","625","427"
"6","群益","421","569"
"7","摩根士丹利","541","439"
"8","華南永昌","332","218"
"9","國泰綜合","234","268"
"10","國票","241","183"
"20","凱崴(5498)"
"1","元大","1534","1651"
"2","凱基","621","508"
"3","富邦","370","479"
"4","美商高盛亞","368","302"
"5","永豐金","288","335"
"6","國泰綜合","250","327"
"7","星洲瑞銀","406","155"
"8","群益","231","271"
"9","統一","242","211"
"10","華南永昌","164","211"
"21","宜鼎(5289)"
"1","元大","796","1334"
"2","凱基","1133","613"
"3","富邦","668","663"
"4","永豐金","320","407"
"5","國泰綜合","257","353"
"6","美商高盛亞","352","229"
"7","統一","231","306"
"8","星洲瑞銀","259","217"
"9","群益","180","252"
"10","台新","249","160"
"22","金居(8358)"
"1","國泰綜合","321","3509"
"2","凱基","726","562"
"3","元大","890","337"
"4","美商高盛亞","977","68"
"5","富邦","634","263"
"6","群益","288","311"
"7","永豐金","249","318"
"8","摩根大通","392","78"
"9","統一","121","182"
"10","中國信託證","265","38"
"23","智通*(8932)"
"1","凱基","977","1268"
"2","元大","723","565"
"3","國票","967","283"
"4","群益","421","357"
"5","國泰綜合","279","445"
"6","富邦","505","206"
"7","美商高盛亞","281","386"
"8","元富","83","530"
"9","統一","349","90"
"10","台新","252","174"
"24","群聯(8299)"
"1","元大","877","1215"
"2","富邦","527","603"
"3","凱基","600","521"
"4","美商高盛亞","672","228"
"5","星洲瑞銀","551","337"
"6","永豐金","228","550"
"7","國票","331","136"
"8","國泰綜合","220","237"
"9","群益","179","273"
"10","統一","134","216"
"25","協易機(4533)"
"1","元大","1651","1574"
"2","凱基","734","688"
"3","永豐金","423","473"
"4","富邦","429","449"
"5","國泰綜合","314","286"
"6","群益","225","191"
"7","統一","191","207"
"8","華南永昌","223","156"
"9","元富","182","141"
"10","美林證券","80","221"
"26","港建*(3093)"
"1","元大","1380","1246"
"2","凱基","605","697"
"3","富邦","465","386"
"4","群益","397","371"
"5","永豐金","416","333"
"6","兆豐","279","329"
"7","元富","267","253"
"8","國泰綜合","284","224"
"9","統一","175","228"
"10","玉山證券","217","178"
"27","中探針(6217)"
"1","富邦","628","1466"
"2","元大","681","574"
"3","凱基","462","744"
"4","永豐金","478","218"
"5","摩根士丹利","360","144"
"6","統一","179","309"
"7","美商高盛亞","342","125"
"8","國泰綜合","198","267"
"9","群益","302","162"
"10","台新","206","223"
"28","元太(8069)"
"1","摩根士丹利","481","1001"
"2","美商高盛亞","846","579"
"3","凱基","589","537"
"4","元大","625","438"
"5","摩根大通","54","710"
"6","星洲瑞銀","460","225"
"7","群益","264","138"
"8","富邦","220","144"
"9","元富","141","170"
"10","亞東","1","300"
"29","世紀*(5314)"
"1","元大","965","1260"
"2","凱基","590","514"
"3","富邦","598","342"
"4","永豐金","290","445"
"5","美林證券","302","291"
"6","元富","203","350"
"7","台新","267","203"
"8","群益","183","153"
"9","國泰綜合","181","127"
"10","華南永昌","186","104"
"30","合晶(6182)"
"1","元大","711","1065"
"2","凱基","826","398"
"3","富邦","433","353"
"4","摩根士丹利","633","139"
"5","中國信託證","318","434"
"6","美商高盛亞","454","201"
"7","群益","262","365"
"8","永豐金","214","281"
"9","國泰綜合","128","202"
"10","星洲瑞銀","235","83"
"共300筆"
