115年03月19日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","合晶(6182)"
"1","元大","8674","6881"
"2","凱基","4125","4461"
"3","富邦","2612","3880"
"4","國泰綜合","2134","1414"
"5","群益","1578","1671"
"6","永豐金","1469","1177"
"7","摩根士丹利","294","1773"
"8","華南永昌","1183","845"
"9","美商高盛亞","685","1159"
"10","統一","669","771"
"2","光洋科(1785)"
"1","元大","5984","8090"
"2","永豐金","3697","1780"
"3","凱基","2209","2637"
"4","星洲瑞銀","2535","1163"
"5","富邦","1526","1739"
"6","摩根士丹利","1458","1647"
"7","群益","1244","1049"
"8","國泰綜合","1250","795"
"9","統一","489","1330"
"10","美林證券","329","1192"
"3","擎亞(8096)"
"1","元大","6383","6035"
"2","凱基","3306","3756"
"3","富邦","1875","3011"
"4","永豐金","1475","2047"
"5","國泰綜合","2306","1102"
"6","統一","1308","1624"
"7","國票","803","1798"
"8","群益","1245","1328"
"9","新光","857","337"
"10","華南永昌","633","500"
"4","穩懋(3105)"
"1","元大","4757","5150"
"2","凱基","3939","3671"
"3","富邦","2164","3266"
"4","永豐金","2030","1613"
"5","國泰綜合","2170","1139"
"6","群益","1990","1281"
"7","統一","832","901"
"8","摩根士丹利","486","1009"
"9","摩根大通","500","980"
"10","台新","724","569"
"5","頎邦(6147)"
"1","元大","6073","4945"
"2","凱基","2660","6099"
"3","永豐金","1515","1371"
"4","富邦","1436","1144"
"5","國票","467","1980"
"6","統一","554","1829"
"7","國泰綜合","1541","578"
"8","元富","1205","627"
"9","群益","968","743"
"10","美商高盛亞","1007","558"
"6","凱崴(5498)"
"1","元大","4231","3261"
"2","凱基","1724","3311"
"3","富邦","1234","2044"
"4","國泰綜合","1120","513"
"5","群益","844","718"
"6","永豐金","892","637"
"7","美商高盛亞","431","436"
"8","華南永昌","559","301"
"9","國票","179","615"
"10","元富","490","292"
"7","中美晶(5483)"
"1","元大","3164","3742"
"2","凱基","1858","2366"
"3","富邦","932","947"
"4","台新","467","1045"
"5","統一","507","876"
"6","美商高盛亞","804","495"
"7","星洲瑞銀","574","406"
"8","國泰綜合","591","382"
"9","美林證券","238","735"
"10","群益","428","503"
