115年03月06日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","威剛(3260)"
"1","元大","3685","3110"
"2","凱基","2016","2055"
"3","富邦","1163","1010"
"4","永豐金","1230","871"
"5","群益","762","1194"
"6","美商高盛亞","411","1209"
"7","華南永昌","897","627"
"8","統一","646","862"
"9","摩根大通","684","815"
"10","星洲瑞銀","654","765"
"2","茂迪(6244)"
"1","元大","4418","4358"
"2","凱基","2147","1865"
"3","永豐金","988","1401"
"4","富邦","1321","1023"
"5","國泰綜合","1173","903"
"6","元富","423","1437"
"7","群益","622","996"
"8","統一","615","464"
"9","摩根士丹利","505","544"
"10","華南永昌","580","390"
"3","光洋科(1785)"
"1","元大","2967","3567"
"2","凱基","1956","1928"
"3","永豐金","1170","797"
"4","群益","744","1131"
"5","富邦","883","619"
"6","統一","1063","233"
"7","國泰綜合","750","442"
"8","元富","438","528"
"9","兆豐","470","455"
"10","美商高盛亞","246","604"
"4","順達(3211)"
"1","元大","2412","2244"
"2","凱基","1493","2019"
"3","群益","597","842"
"4","永豐金","477","648"
"5","台新","651","445"
"6","國泰綜合","516","485"
"7","富邦","515","459"
"8","美商高盛亞","432","272"
"9","元富","293","368"
"10","星洲瑞銀","300","288"
"5","良維(6290)"
"1","元大","1871","1418"
"2","凱基","1189","1552"
"3","富邦","1081","1075"
"4","美商高盛亞","620","403"
"5","永豐金","419","556"
"6","群益","465","493"
"7","統一","326","391"
"8","兆豐","495","203"
"9","國泰綜合","412","277"
"10","元富","273","252"
"6","晟德(4123)"
"1","元大","2034","1602"
"2","凱基","746","1083"
"3","永豐金","308","873"
"4","美林證券","888","169"
"5","富邦","432","537"
"6","群益","371","541"
"7","美商高盛亞","420","455"
"8","國泰綜合","444","244"
"9","元富","376","294"
"10","華南永昌","440","224"
"7","台燿(6274)"
"1","元大","1616","1365"
"2","凱基","1058","1163"
"3","統一","115","1108"
"4","永豐金","285","887"
"5","群益","433","452"
"6","富邦","340","497"
"7","兆豐","123","698"
"8","摩根士丹利","640","20"
"9","美商高盛亞","454","154"
"10","國泰綜合","331","115"
"8","致和證(5864)"
"1","元大","1782","887"
"2","凱基","570","741"
"3","元富","286","860"
"4","群益","383","505"
"5","華南永昌","102","501"
"6","美商高盛亞","254","295"
"7","富邦","311","179"
"8","永豐金","187","297"
"9","致和","39","439"
