115年03月04日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","13889","13007"
"2","凱基","8568","11042"
"3","永豐金","3965","3566"
"4","富邦","3665","3505"
"5","國泰綜合","3042","2817"
"6","統一","2867","2079"
"7","星洲瑞銀","1665","3144"
"8","華南永昌","2604","1850"
"9","摩根士丹利","3207","1151"
"10","群益","2071","1742"
"2","金居(8358)"
"1","元大","8420","8440"
"2","凱基","3860","4484"
"3","國泰綜合","2470","2291"
"4","富邦","2282","1830"
"5","群益","1950","2030"
"6","永豐金","1993","1534"
"7","美商高盛亞","1305","2197"
"8","華南永昌","1387","986"
"9","統一","1023","1285"
"10","台新","1101","953"
"3","協易機(4533)"
"1","元大","7755","9233"
"2","凱基","5027","3317"
"3","富邦","4464","3338"
"4","國泰綜合","1632","1851"
"5","群益","1451","1943"
"6","台新","2287","1043"
"7","永豐金","1122","1337"
"8","新光","1202","1020"
"9","元富","514","1668"
"10","華南永昌","1010","891"
"4","茂迪(6244)"
"1","元大","7192","5949"
"2","凱基","3785","3949"
"3","富邦","1792","2503"
"4","國泰綜合","1547","1456"
"5","永豐金","1576","1298"
"6","華南永昌","653","1875"
"7","群益","760","939"
"8","美商高盛亞","806","869"
"9","統一","801","840"
"10","元富","837","574"
"5","晟德(4123)"
"1","元大","8144","6202"
"2","凱基","2167","2156"
"3","富邦","1885","2394"
"4","群益","1240","1605"
"5","永豐金","1099","1224"
"6","美商高盛亞","1028","921"
"7","元富","531","1256"
"8","兆豐","909","621"
"9","統一","575","887"
"10","華南永昌","680","743"
"6","陽程(3498)"
"1","元大","3459","3340"
"2","凱基","1501","1853"
"3","富邦","1115","1133"
"4","國泰綜合","1091","793"
"5","美商高盛亞","1041","674"
"6","統一","389","1281"
"7","群益","739","880"
"8","永豐金","788","661"
"9","華南永昌","621","617"
"10","星洲瑞銀","520","501"
"7","世界(5347)"
"1","元大","2235","2322"
"2","美商高盛亞","1944","1395"
"3","凱基","1245","1274"
"4","摩根士丹利","821","1526"
"5","星洲瑞銀","1515","108"
"6","摩根大通","1057","227"
"7","富邦","545","623"
"8","永豐金","396","598"
"9","群益","401","543"
"10","新光","87","696"
