115年01月12日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","鉅橡(8074)"
"1","元大","8710","6808"
"2","富邦","4048","7005"
"3","中國信託證","5606","3540"
"4","凱基","3419","4015"
"5","國泰綜合","2650","1634"
"6","永豐金","1412","2072"
"7","群益","1765","1430"
"8","統一","662","2376"
"9","國票","566","2078"
"10","華南永昌","973","1258"
"2","穩懋(3105)"
"1","元大","5325","5448"
"2","凱基","4773","4734"
"3","富邦","2186","2036"
"4","國泰綜合","2409","894"
"5","永豐金","1716","1506"
"6","星洲瑞銀","786","1666"
"7","群益","1014","1186"
"8","美商高盛亞","316","1697"
"9","玉山證券","1257","420"
"10","統一","712","858"
"3","世界(5347)"
"1","元大","4095","4006"
"2","凱基","2714","3433"
"3","美商高盛亞","3047","1269"
"4","星洲瑞銀","1553","1997"
"5","統一","1166","2288"
"6","富邦","1848","1385"
"7","國泰綜合","2141","910"
"8","兆豐","1616","893"
"9","永豐金","889","1556"
"10","群益","1148","981"
"4","富喬(1815)"
"1","元大","5022","4286"
"2","凱基","2101","3101"
"3","富邦","2894","1457"
"4","國泰綜合","1711","1050"
"5","星洲瑞銀","316","2160"
"6","永豐金","1279","1024"
"7","群益","827","917"
"8","國票","387","1216"
"9","統一","682","698"
"10","華南永昌","741","547"
"5","華電網(6163)"
"1","元大","4021","4952"
"2","凱基","3270","3661"
"3","富邦","2776","2997"
"4","永豐金","1640","1297"
"5","統一","1415","1095"
"6","群益","1052","1023"
"7","國泰綜合","871","957"
"8","兆豐","405","1113"
"9","國票","1253","198"
"10","元富","632","721"
"6","萬泰科(6190)"
"1","元大","3695","3256"
"2","凱基","1333","2869"
"3","兆豐","2429","539"
"4","富邦","1323","1439"
"5","國泰綜合","1282","876"
"6","群益","1029","939"
"7","永豐金","771","890"
"8","星洲瑞銀","560","730"
"9","美商高盛亞","488","745"
"10","統一","545","662"
"7","金山電(8042)"
"1","元大","3942","3823"
"2","凱基","2138","2236"
"3","富邦","1212","1716"
"4","國泰綜合","1180","764"
"5","群益","885","993"
"6","永豐金","866","915"
"7","美商高盛亞","744","679"
"8","統一","320","914"
"9","康和","116","924"
"10","台新","661","355"
"8","蜜望實(8043)"
"1","元大","3857","2970"
"2","凱基","1969","2894"
"3","永豐金","934","1493"
"4","富邦","996","1343"
"5","國泰綜合","1475","609"
"6","統一","303","1643"
"7","群益","766","621"
"8","台新","670","620"
"9","華南永昌","734","515"
"10","美商高盛亞","526","591"
"9","富強鑫(6603)"
"1","元大","3666","2828"
"2","凱基","1463","2194"
"3","富邦","1247","1348"
"4","永豐金","803","1309"
