115年02月04日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","26932","27802"
"2","凱基","12569","13359"
"3","富邦","9351","9648"
"4","國泰綜合","7268","6246"
"5","群益","6175","5082"
"6","永豐金","5847","4743"
"7","星洲瑞銀","1237","6553"
"8","台新","4561","2427"
"9","華南永昌","3654","2607"
"10","元富","3299","2763"
"2","世界(5347)"
"1","富邦","8264","9586"
"2","元大","7703","5134"
"3","統一","2179","2857"
"4","兆豐","1032","3124"
"5","凱基","2467","1675"
"6","國票","771","3093"
"7","星洲瑞銀","2511","858"
"8","美商高盛亞","401","2965"
"9","摩根士丹利","1003","2170"
"10","大和國泰","0","3000"
"3","茂迪(6244)"
"1","富邦","10924","6762"
"2","元大","4397","6864"
"3","凱基","6731","4512"
"4","永豐金","2289","2058"
"5","群益","1574","1992"
"6","台新","509","2710"
"7","國票","1039","1661"
"8","元富","1137","1382"
"9","華南永昌","781","1117"
"10","統一","829","886"
"4","穩懋(3105)"
"1","元大","4468","4346"
"2","凱基","2492","3594"
"3","富邦","1874","1913"
"4","永豐金","1443","1747"
"5","國泰綜合","1563","1148"
"6","群益","1269","1210"
"7","美商高盛亞","1040","986"
"8","兆豐","937","981"
"9","摩根大通","670","1000"
"10","台新","700","966"
"5","凱崴(5498)"
"1","元大","5047","3611"
"2","凱基","2081","5066"
"3","富邦","3211","2285"
"4","國泰綜合","1852","1381"
"5","永豐金","1636","1157"
"6","摩根大通","178","1928"
"7","星洲瑞銀","909","1161"
"8","群益","1152","715"
"9","美商高盛亞","341","1343"
"10","華南永昌","990","664"
"6","華星光(4979)"
"1","元大","3969","4424"
"2","凱基","3138","2853"
"3","富邦","1270","1578"
"4","永豐金","1187","1311"
"5","國泰綜合","1042","1246"
"6","群益","935","954"
"7","兆豐","828","802"
"8","星洲瑞銀","876","463"
"9","元富","589","690"
"10","美商高盛亞","652","571"
"7","中探針(6217)"
"1","元大","3649","2824"
"2","永豐金","1803","2034"
"3","凱基","1649","1811"
"4","富邦","1891","1172"
"5","統一","596","1836"
"6","群益","1350","1037"
"7","國泰綜合","1111","633"
"8","美商高盛亞","149","1122"
"9","兆豐","673","537"
"10","元富","788","361"
"8","威剛(3260)"
"1","凱基","3779","2531"
"2","元大","2786","2757"
"3","富邦","1792","1272"
"4","群益","1631","1254"
"5","永豐金","1102","1036"
"6","國泰綜合","982","696"
"7","星洲瑞銀","739","807"
"8","摩根大通","650","618"
"9","元富","558","633"
"10","統一","560","490"
"9","台嘉碩(3221)"
"1","元大","3537","3511"
"2","凱基","1941","2223"
"3","富邦","1615","1483"
"4","國泰綜合","1141","951"
"5","永豐金","915","1082"
"6","群益","908","829"
"7","新光","716","706"
"8","元富","669","613"
"9","兆豐","771","419"
"10","華南永昌","544","587"
"10","環宇-KY(4991)"
"1","元大","4819","5337"
"2","富邦","1447","2027"
"3","凱基","1750","1406"
"4","港商野村","1834","47"
