115年01月07日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","合晶(6182)"
"1","元大","4594","4806"
"2","凱基","2387","3065"
"3","富邦","1819","1972"
"4","國泰綜合","1353","1521"
"5","永豐金","1325","1235"
"6","美商高盛亞","1538","859"
"7","統一","607","1772"
"8","群益","1035","1110"
"9","華南永昌","783","1096"
"10","星洲瑞銀","1049","660"
"2","富喬(1815)"
"1","元大","5485","4677"
"2","凱基","1704","3325"
"3","星洲瑞銀","1225","2937"
"4","富邦","1878","1629"
"5","國泰綜合","1665","863"
"6","永豐金","1126","620"
"7","群益","894","851"
"8","華南永昌","912","470"
"9","台新","707","497"
"10","新光","876","323"
"3","穩懋(3105)"
"1","元大","2960","3767"
"2","富邦","1616","1647"
"3","凱基","1403","1352"
"4","星洲瑞銀","1671","900"
"5","永豐金","1085","1100"
"6","美商高盛亞","1231","207"
"7","國泰綜合","510","781"
"8","元富","380","622"
"9","群益","495","506"
"10","華南永昌","395","546"
"4","品安(8088)"
"1","元大","2712","2829"
"2","凱基","1510","2104"
"3","富邦","1027","933"
"4","永豐金","714","1069"
"5","星洲瑞銀","765","430"
"6","美商高盛亞","670","473"
"7","國泰綜合","546","589"
"8","群益","462","501"
"9","元富","469","437"
"10","華南永昌","400","494"
"5","茂迪(6244)"
"1","元大","2292","2423"
"2","凱基","2791","1491"
"3","元富","806","1402"
"4","富邦","663","714"
"5","群益","502","576"
"6","永豐金","356","585"
"7","美商高盛亞","567","372"
"8","港商野村","916","0"
"9","國泰綜合","226","624"
"10","華南永昌","367","478"
"6","精材(3374)"
"1","元大","2309","2314"
"2","凱基","933","1674"
"3","富邦","728","808"
"4","群益","481","775"
"5","永豐金","653","577"
"6","星洲瑞銀","628","346"
"7","花旗環球","952","5"
"8","國泰綜合","510","413"
"9","元富","399","445"
"10","美商高盛亞","384","295"
"7","華星光(4979)"
"1","元大","2191","1843"
"2","凱基","1056","1154"
"3","群益","797","650"
"4","富邦","728","593"
"5","永豐金","652","652"
"6","美商高盛亞","608","665"
"7","國泰綜合","701","479"
"8","華南永昌","574","358"
"9","統一","314","444"
"10","星洲瑞銀","179","550"
"8","金山電(8042)"
"1","元大","2568","2580"
"2","凱基","1097","1260"
"3","富邦","726","884"
"4","永豐金","622","582"
"5","國泰綜合","627","409"
"6","群益","417","580"
"7","美商高盛亞","352","459"
"8","統一","204","519"
"9","華南永昌","325","358"
"10","元富","287","358"
"9","太景*-KY(4157)"
"1","元大","1853","1750"
"2","富邦","1496","890"
"3","凱基","482","636"
"4","美商高盛亞","147","682"
"5","群益","381","437"
"6","永豐金","264","402"
"7","兆豐","290","267"
"8","國票","330","217"
"9","元富","211","320"
"10","國泰綜合","187","324"
"10","中美晶(5483)"
"1","元大","1574","1456"
"2","凱基","1031","933"
"3","美商高盛亞","834","775"
"4","富邦","546","526"
"5","永豐金","621","439"
"6","星洲瑞銀","451","229"
"7","華南永昌","318","314"
"8","國泰綜合","376","246"
"9","玉山證券","206","342"
"10","統一","114","388"
"11","廣穎(4973)"
"1","凱基","1825","1879"
"2","元大","1374","1663"
"3","富邦","501","594"
"4","群益","400","343"
"5","永豐金","387","355"
"6","星洲瑞銀","445","164"
"7","港商野村","509","3"
"8","美商高盛亞","269","204"
"9","華南永昌","282","176"
"10","統一","206","213"
"12","環球晶(6488)"
"1","元大","1787","1274"
"2","凱基","734","1021"
"3","富邦","544","443"
"4","永豐金","709","218"
"5","星洲瑞銀","393","498"
"6","華南永昌","183","698"
"7","美商高盛亞","242","523"
"8","國泰綜合","312","264"
"9","統一","261","287"
"10","玉山證券","303","152"
"13","廣運(6125)"
"1","元大","1807","1487"
"2","凱基","413","701"
"3","富邦","664","400"
"4","群益","250","748"
"5","永豐金","408","538"
"6","美商高盛亞","217","645"
"7","元富","472","218"
"8","統一","238","352"
"9","國泰綜合","371","183"
"10","兆豐","216","258"
"14","世界(5347)"
"1","元大","1099","1865"
"2","凱基","1632","702"
"3","富邦","402","1140"
"4","星洲瑞銀","929","194"
"5","永豐金","198","791"
"6","美商高盛亞","414","114"
"7","統一","395","84"
"8","美林證券","243","235"
"9","摩根大通","286","157"
"10","國泰綜合","169","217"
"15","金居(8358)"
"1","元大","1468","1411"
"2","富邦","709","767"
"3","凱基","587","754"
"4","永豐金","485","481"
"5","國泰綜合","548","394"
"6","美商高盛亞","264","358"
"7","群益","324","255"
"8","華南永昌","267","261"
"9","統一","157","328"
"10","元富","250","209"
"16","九豪(6127)"
"1","元大","1592","1357"
"2","凱基","657","1120"
"3","永豐金","325","682"
"4","富邦","452","465"
"5","星洲瑞銀","374","437"
"6","美商高盛亞","261","384"
"7","國泰綜合","428","156"
"8","群益","275","256"
"9","統一","197","196"
"10","兆豐","198","156"
"17","廣明(6188)"
"1","元大","1319","1398"
"2","富邦","913","431"
"3","星洲瑞銀","492","638"
"4","凱基","651","472"
"5","永豐金","346","459"
"6","群益","220","346"
"7","國泰綜合","236","265"
"8","美商高盛亞","189","304"
"9","元富","256","221"
"10","兆豐","275","166"
"18","鈺創(5351)"
"1","凱基","1441","607"
"2","元大","612","865"
"3","富邦","601","670"
"4","統一","550","630"
"5","永豐金","323","621"
"6","群益","287","343"
"7","摩根士丹利","513","110"
"8","元富","276","220"
"9","國泰綜合","213","211"
"10","華南永昌","153","256"
"19","長科*(6548)"
"1","元大","1297","1353"
"2","凱基","1216","658"
"3","富邦","341","579"
"4","星洲瑞銀","430","338"
"5","永豐金","335","305"
"6","國泰綜合","357","236"
"7","美商高盛亞","192","398"
"8","台新","343","198"
"9","群益","215","237"
"10","元富","127","246"
"20","漢磊(3707)"
"1","元大","1335","1195"
"2","凱基","407","785"
"3","美商高盛亞","480","477"
"4","群益","298","398"
"5","永豐金","199","413"
"6","統一","254","304"
"7","富邦","294","232"
"8","美林證券","197","285"
"9","國泰綜合","250","223"
"10","新光","237","140"
"21","光洋科(1785)"
"1","元大","1076","932"
"2","凱基","681","589"
"3","群益","363","399"
"4","富邦","303","347"
"5","玉山證券","184","328"
"6","兆豐","144","355"
"7","星洲瑞銀","210","254"
"8","永豐金","186","219"
"9","華南永昌","152","196"
"10","統一","161","149"
"22","湧德(3689)"
"1","元大","1011","943"
"2","凱基","573","776"
"3","富邦","255","493"
"4","星洲瑞銀","396","187"
"5","群益","266","245"
"6","永豐金","192","278"
"7","台新","259","161"
"8","國票","270","148"
"9","新光","264","108"
"10","美商高盛亞","217","136"
"23","波若威(3163)"
"1","元大","954","1180"
"2","富邦","473","462"
"3","凱基","335","489"
"4","美商高盛亞","303","324"
"5","永豐金","251","224"
"6","國泰綜合","254","216"
"7","玉山證券","182","191"
"8","元富","153","209"
"9","群益","188","165"
"10","台新","141","124"
"24","能率(5392)"
"1","元大","1034","895"
"2","凱基","430","523"
"3","富邦","503","351"
"4","元富","225","372"
"5","永豐金","216","295"
"6","群益","196","265"
"7","華南永昌","173","190"
"8","國泰綜合","196","165"
"9","美商高盛亞","123","153"
"10","玉山證券","171","99"
"25","點序(6485)"
"1","富邦","1000","534"
"2","元大","490","610"
"3","凱基","260","429"
"4","台新","561","114"
"5","統一","368","150"
"6","國票","14","384"
"7","永豐金","91","270"
"8","元富","177","171"
"9","國泰綜合","110","229"
"10","中國信託證","82","199"
"26","鑫聯大投控(3709)"
"1","凱基","570","1098"
"2","元大","747","765"
"3","永豐金","1018","164"
"4","富邦","218","657"
"5","群益","154","205"
"6","星洲瑞銀","180","124"
"7","華南永昌","202","99"
"8","國泰綜合","117","169"
"9","港商野村","208","0"
"10","玉山證券","100","79"
"27","IET-KY(4971)"
"1","元大","888","910"
"2","凱基","375","413"
"3","群益","302","275"
"4","富邦","296","248"
"5","華南永昌","253","228"
"6","國泰綜合","283","157"
"7","永豐金","180","226"
"8","統一","195","206"
"9","星洲瑞銀","13","269"
"10","新光","183","83"
"28","光頡(3624)"
"1","元大","746","646"
"2","凱基","288","751"
"3","永豐金","324","612"
"4","富邦","234","329"
"5","國泰綜合","343","135"
"6","群益","293","179"
"7","美商高盛亞","176","221"
"8","星洲瑞銀","175","208"
"9","華南永昌","156","67"
"10","台新","134","73"
"29","宜鼎(5289)"
"1","元大","660","693"
"2","凱基","429","671"
"3","摩根大通","188","353"
"4","富邦","228","220"
"5","美商高盛亞","251","152"
"6","星洲瑞銀","208","165"
"7","華南永昌","176","153"
"8","國泰綜合","179","140"
"9","永豐金","125","151"
"10","統一","105","164"
"30","台燿(6274)"
"1","凱基","516","915"
"2","元大","629","521"
"3","富邦","236","265"
"4","星洲瑞銀","176","244"
"5","華南永昌","194","203"
"6","國泰綜合","211","184"
"7","群益","195","108"
"8","統一","117","172"
"9","永豐金","149","138"
"10","元富","166","88"
"共300筆"
