115年02月11日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","10690","17354"
"2","凱基","12261","5629"
"3","富邦","8843","7101"
"4","統一","6093","2560"
"5","永豐金","3970","4557"
"6","群益","2766","4358"
"7","國泰綜合","1812","5270"
"8","國票","3474","959"
"9","華南永昌","1323","2851"
"10","星洲瑞銀","3256","617"
"2","穩懋(3105)"
"1","元大","3686","2904"
"2","凱基","1685","2262"
"3","富邦","1290","758"
"4","永豐金","950","905"
"5","國泰綜合","913","857"
"6","摩根士丹利","314","1290"
"7","美林證券","450","1100"
"8","群益","713","642"
"9","星洲瑞銀","378","930"
"10","國票","681","620"
"3","建榮(5340)"
"1","元大","3597","3391"
"2","凱基","1327","1533"
"3","富邦","1481","1294"
"4","國泰綜合","1156","881"
"5","群益","666","970"
"6","永豐金","646","763"
"7","台新","654","559"
"8","美商高盛亞","459","734"
"9","統一","524","623"
"10","兆豐","577","372"
"4","茂迪(6244)"
"1","元大","2246","1905"
"2","富邦","1118","676"
"3","凱基","796","933"
"4","星洲瑞銀","464","1004"
"5","國泰綜合","792","539"
"6","群益","560","700"
"7","永豐金","525","525"
"8","美商高盛亞","306","707"
"9","台新","377","406"
"10","華南永昌","451","312"
"5","凱崴(5498)"
"1","元大","2047","1860"
"2","凱基","1167","1105"
"3","富邦","591","523"
"4","國泰綜合","594","449"
"5","永豐金","401","369"
"6","華南永昌","344","255"
"7","摩根大通","106","395"
"8","元富","267","214"
"9","群益","244","236"
"10","統一","255","220"
"6","華星光(4979)"
"1","元大","1714","1584"
"2","凱基","623","931"
"3","富邦","639","649"
"4","國泰綜合","635","359"
"5","永豐金","520","358"
"6","群益","333","303"
"7","台新","254","354"
"8","星洲瑞銀","114","447"
"9","統一","273","155"
"10","元富","232","195"
"7","鑫科(3663)"
"1","元大","1177","1273"
"2","凱基","924","753"
"3","富邦","660","686"
"4","群益","347","445"
"5","永豐金","434","338"
"6","元富","319","312"
"7","美商高盛亞","329","218"
"8","國泰綜合","233","226"
"9","統一","121","314"
"10","華南永昌","210","213"
"8","高技(5439)"
"1","元大","889","1201"
"2","凱基","1183","789"
"3","富邦","429","704"
"4","美商高盛亞","405","251"
"5","永豐金","201","447"
"6","群益","374","254"
"7","國泰綜合","335","255"
"8","星洲瑞銀","301","162"
"9","台新","238","195"
"10","元富","146","277"
"9","中美晶(5483)"
"1","元大","1345","833"
"2","凱基","497","893"
"3","美商高盛亞","0","912"
"4","永豐金","521","303"
"5","摩根士丹利","20","660"
"6","富邦","504","161"
"7","星洲瑞銀","73","567"
"8","群益","252","368"
"9","國泰綜合","300","145"
"10","元富","321","88"
"10","德宏(5475)"
"1","國票","1145","256"
"2","富邦","596","435"
"3","元大","412","529"
"4","華南永昌","9","679"
"5","凱基","293","234"
"6","國泰綜合","134","383"
"7","摩根大通","325","143"
"8","永豐金","218","250"
"9","統一","207","237"
"10","台新","242","196"
"11","精材(3374)"
"1","元大","737","979"
"2","凱基","1132","402"
"3","富邦","512","487"
"4","美商高盛亞","568","259"
"5","群益","214","359"
"6","永豐金","231","274"
"7","國泰綜合","247","251"
"8","國票","144","162"
"9","元富","121","152"
"10","華南永昌","129","117"
"12","欣銓(3264)"
"1","元大","774","891"
"2","凱基","1026","372"
"3","台新","71","664"
"4","富邦","421","304"
"5","美商高盛亞","34","405"
"6","永豐金","255","138"
"7","國泰綜合","298","68"
"8","兆豐","211","122"
"9","美林證券","111","203"
"10","摩根士丹利","2","308"
"13","良維(6290)"
"1","元大","805","731"
"2","凱基","658","801"
"3","富邦","475","510"
"4","永豐金","250","231"
"5","群益","181","268"
"6","兆豐","267","140"
"7","國泰綜合","230","172"
"8","統一","186","197"
"9","元富","170","201"
"10","美商高盛亞","355","13"
"14","威剛(3260)"
"1","凱基","615","991"
"2","元大","713","762"
"3","富邦","340","269"
"4","群益","179","296"
"5","永豐金","272","176"
"6","華南永昌","207","193"
"7","國泰綜合","243","130"
"8","摩根大通","114","240"
"9","統一","198","79"
"10","美林證券","189","82"
"15","中探針(6217)"
"1","元大","905","830"
"2","凱基","246","661"
"3","富邦","253","334"
"4","永豐金","331","241"
"5","國泰綜合","347","163"
"6","群益","153","348"
"7","元富","250","247"
"8","美商高盛亞","182","240"
"9","新光","212","95"
"10","台新","149","73"
"16","環球晶(6488)"
"1","元大","949","592"
"2","凱基","453","537"
"3","摩根士丹利","3","565"
"4","美商高盛亞","74","310"
"5","富邦","287","94"
"6","華南永昌","263","114"
"7","摩根大通","57","271"
"8","星洲瑞銀","38","266"
"9","國泰綜合","142","143"
"10","群益","162","117"
"17","世界(5347)"
"1","元大","700","652"
"2","凱基","646","589"
"3","星洲瑞銀","313","372"
"4","美商高盛亞","363","171"
"5","富邦","246","181"
"6","永豐金","164","184"
"7","摩根士丹利","45","277"
"8","國泰綜合","104","171"
"9","國票","153","56"
"10","元富","65","134"
"18","鈺創(5351)"
"1","元大","617","649"
"2","凱基","267","548"
"3","美林證券","212","222"
"4","美商高盛亞","232","139"
"5","國泰綜合","149","158"
"6","富邦","144","150"
"7","永豐金","67","171"
"8","摩根大通","205","3"
"9","群益","119","86"
"10","元富","103","102"
"19","群聯(8299)"
"1","元大","528","634"
"2","凱基","404","464"
"3","統一","134","213"
"4","永豐金","181","155"
"5","富邦","175","158"
"6","星洲瑞銀","227","94"
"7","美商高盛亞","118","177"
"8","群益","117","163"
"9","兆豐","142","134"
"10","國泰綜合","147","113"
"20","合晶(6182)"
"1","元大","736","374"
"2","凱基","272","366"
"3","美商高盛亞","8","620"
"4","富邦","278","196"
"5","摩根士丹利","25","390"
"6","群益","213","202"
"7","永豐金","193","124"
"8","國泰綜合","131","119"
"9","玉山證券","198","39"
"10","摩根大通","67","152"
"21","元太(8069)"
"1","星洲瑞銀","720","115"
"2","元大","341","428"
"3","永豐金","114","407"
"4","凱基","206","308"
"5","富邦","112","248"
"6","群益","227","128"
"7","美商高盛亞","231","65"
"8","華南永昌","149","87"
"9","國泰綜合","48","163"
"10","玉山證券","104","85"
"22","致和證(5864)"
"1","元大","638","797"
"2","凱基","386","732"
"3","群益","472","60"
"4","富邦","95","393"
"5","永豐金","178","33"
"6","元富","90","75"
"7","美商高盛亞","51","110"
"8","華南永昌","84","53"
"9","台新","99","21"
"10","玉山證券","77","43"
"23","尚立(3360)"
"1","元大","539","541"
"2","凱基","311","493"
"3","富邦","272","206"
"4","永豐金","224","189"
"5","新光","175","176"
"6","群益","94","174"
"7","國泰綜合","127","135"
"8","台新","175","84"
"9","玉山證券","150","98"
"10","統一","87","121"
"24","光環(3234)"
"1","元大","403","635"
"2","凱基","232","404"
"3","美林證券","329","118"
"4","富邦","213","172"
"5","華南永昌","247","109"
"6","永豐金","200","112"
"7","群益","126","150"
"8","元富","100","140"
"9","兆豐","181","26"
"10","國泰綜合","85","105"
"25","華容(5328)"
"1","元大","483","331"
"2","凱基","317","482"
"3","富邦","302","121"
"4","群益","153","186"
"5","國泰綜合","113","128"
"6","華南永昌","133","89"
"7","星洲瑞銀","38","179"
"8","美商高盛亞","123","89"
"9","第一金證券","59","71"
"10","永豐金","50","73"
"26","沛亨(6291)"
"1","元大","471","339"
"2","凱基","313","243"
"3","元富","84","427"
"4","富邦","179","135"
"5","永豐金","116","172"
"6","群益","95","128"
"7","兆豐","49","159"
"8","統一","116","77"
"9","華南永昌","102","67"
"10","美商高盛亞","102","62"
"27","鉅橡(8074)"
"1","元大","519","539"
"2","凱基","345","220"
"3","富邦","227","139"
"4","永豐金","76","176"
"5","美商高盛亞","110","141"
"6","國泰綜合","124","77"
"7","群益","50","107"
"8","華南永昌","74","80"
"9","統一","52","76"
"10","台新","76","49"
"28","台燿(6274)"
"1","元大","330","306"
"2","凱基","330","260"
"3","永豐金","305","123"
"4","美商高盛亞","154","123"
"5","富邦","131","73"
"6","國泰綜合","125","78"
"7","星洲瑞銀","6","192"
"8","群益","98","94"
"9","美林證券","0","187"
"10","聯邦銀","1","151"
"29","方土昶(6265)"
"1","元大","405","466"
"2","凱基","166","302"
"3","星洲瑞銀","171","168"
"4","富邦","202","125"
"5","永豐金","120","149"
"6","群益","127","90"
"7","玉山證券","119","81"
"8","元富","123","52"
"9","美商高盛亞","78","69"
"10","國泰綜合","68","67"
"30","應廣(6716)"
"1","富邦","549","448"
"2","元大","271","420"
"3","凱基","163","227"
"4","元富","175","174"
"5","永豐金","138","139"
"6","群益","107","139"
"7","國票","161","23"
"8","統一","133","39"
"9","國泰綜合","41","69"
"10","華南永昌","23","76"
"共300筆"
