115年01月16日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","36947","31838"
"2","凱基","20459","22461"
"3","富邦","12065","14789"
"4","國泰綜合","12495","9383"
"5","永豐金","7853","8558"
"6","群益","7920","6644"
"7","星洲瑞銀","3628","6263"
"8","華南永昌","4975","4392"
"9","元富","4314","4708"
"10","統一","3195","4588"
"2","世界(5347)"
"1","元大","7314","7231"
"2","凱基","4862","5519"
"3","富邦","4134","4493"
"4","星洲瑞銀","3443","2892"
"5","群益","3101","2700"
"6","國泰綜合","1945","1883"
"7","統一","1502","2308"
"8","永豐金","1825","1577"
"9","華南永昌","1255","2076"
"10","台新","1650","828"
"3","合晶(6182)"
"1","元大","7254","5721"
"2","凱基","3593","5750"
"3","富邦","2699","3661"
"4","國泰綜合","2884","1297"
"5","永豐金","1583","1596"
"6","星洲瑞銀","502","2284"
"7","美商高盛亞","637","1917"
"8","群益","1392","951"
"9","元富","1302","645"
"10","玉山證券","1396","436"
"4","品安(8088)"
"1","元大","9977","6545"
"2","富邦","4214","6731"
"3","凱基","2913","2609"
"4","國泰綜合","2047","1842"
"5","永豐金","1621","2015"
"6","群益","1531","1292"
"7","星洲瑞銀","1165","1424"
"8","元富","873","1209"
"9","華南永昌","649","1059"
"10","美商高盛亞","915","783"
"5","華容(5328)"
"1","元大","7002","6038"
"2","凱基","4381","7769"
"3","富邦","4157","3900"
"4","國泰綜合","1461","1202"
"5","華南永昌","1164","1059"
"6","永豐金","1223","892"
"7","群益","1211","882"
"8","摩根大通","1815","12"
"9","元富","674","539"
"10","兆豐","506","503"
"6","蜜望實(8043)"
"1","元大","4400","4029"
"2","凱基","1755","1565"
"3","富邦","1072","1299"
"4","國泰綜合","1258","835"
"5","星洲瑞銀","636","1056"
"6","永豐金","1022","580"
"7","統一","333","906"
"8","群益","587","615"
"9","康和","100","1096"
"10","華南永昌","550","359"
"7","高鋒(4510)"
"1","元大","2993","3146"
"2","凱基","2253","2124"
"3","富邦","1342","1568"
"4","永豐金","875","822"
"5","群益","790","685"
"6","國泰綜合","738","639"
"7","元富","670","665"
"8","統一","533","531"
"9","華南永昌","489","547"
"10","美商高盛亞","489","495"
"8","協易機(4533)"
"1","元大","2990","2875"
"2","富邦","2840","2115"
"3","凱基","1730","1622"
"4","永豐金","981","875"
"5","群益","601","859"
"6","國泰綜合","752","678"
"7","華南永昌","737","355"
"8","玉山證券","420","393"
"9","統一","399","396"
"10","台新","323","463"
"9","建榮(5340)"
"1","凱基","930","4368"
"2","元大","2958","1967"
"3","富邦","2703","1568"
"4","永豐金","755","930"
"5","華南永昌","1055","478"
"6","統一","478","789"
"7","元富","498","411"
"8","國泰綜合","395","359"
"9","星洲瑞銀","689","61"
"10","群益","384","330"
"10","亞電(4939)"
"1","元大","3528","3365"
"2","凱基","1371","3588"
"3","富邦","1431","775"
"4","國泰綜合","800","454"
"5","永豐金","609","556"
"6","群益","637","450"
"7","元富","642","327"
"8","台新","443","420"
"9","兆豐","438","311"
"10","華南永昌","417","282"
"11","鑫科(3663)"
"1","元大","2978","2530"
"2","凱基","1355","1821"
"3","富邦","1011","646"
"4","永豐金","594","1008"
"5","統一","378","1078"
"6","群益","355","747"
"7","國泰綜合","731","343"
"8","元富","469","475"
"9","兆豐","363","454"
"10","華南永昌","434","307"
"12","穩懋(3105)"
"1","元大","2367","1746"
"2","凱基","1156","2798"
"3","富邦","1331","1076"
"4","永豐金","884","563"
"5","國泰綜合","1026","376"
"6","星洲瑞銀","288","816"
"7","群益","578","299"
"8","新光","585","223"
"9","元富","391","348"
"10","美商高盛亞","121","614"
"13","信昌電(6173)"
"1","元大","2623","2771"
"2","凱基","1257","1334"
"3","富邦","777","829"
"4","星洲瑞銀","700","899"
"5","永豐金","509","478"
"6","國泰綜合","523","455"
"7","美商高盛亞","362","540"
"8","元富","503","340"
"9","群益","402","381"
"10","華南永昌","408","365"
"14","合正(5381)"
"1","元大","2557","2711"
"2","凱基","1336","1354"
"3","富邦","903","982"
"4","台新","875","541"
"5","永豐金","705","362"
"6","國泰綜合","592","426"
"7","群益","481","436"
"8","港商野村","43","751"
"9","華南永昌","397","386"
"10","元富","380","301"
"15","點序(6485)"
"1","元大","1651","1994"
"2","凱基","2013","1503"
"3","富邦","1542","803"
"4","國泰綜合","658","591"
"5","永豐金","584","597"
"6","統一","713","350"
"7","群益","452","527"
"8","台新","289","339"
"9","華南永昌","272","321"
"10","兆豐","195","363"
"16","德宏(5475)"
"1","凱基","985","2001"
"2","元大","1290","1387"
"3","富邦","1286","879"
"4","永豐金","673","323"
"5","摩根大通","684","196"
"6","國泰綜合","617","262"
"7","元富","298","522"
"8","兆豐","364","330"
"9","統一","174","447"
"10","群益","339","274"
"17","鉅橡(8074)"
"1","元大","2185","1923"
"2","凱基","1201","1134"
"3","富邦","743","1062"
"4","國泰綜合","662","408"
"5","群益","469","435"
"6","永豐金","354","432"
"7","兆豐","380","377"
"8","華南永昌","359","349"
"9","美商高盛亞","237","352"
"10","台新","269","273"
"18","東捷(8064)"
"1","元大","1744","1697"
"2","凱基","1355","1019"
"3","富邦","798","768"
"4","星洲瑞銀","520","580"
"5","永豐金","447","435"
"6","國泰綜合","527","283"
"7","群益","412","390"
"8","美林證券","1","704"
"9","合庫","181","462"
"10","美商高盛亞","197","393"
"19","千如(3236)"
"1","元大","2186","1700"
"2","凱基","770","1387"
"3","富邦","857","665"
"4","永豐金","614","521"
"5","國泰綜合","546","416"
"6","群益","382","530"
"7","星洲瑞銀","205","540"
"8","美商高盛亞","222","413"
"9","兆豐","282","243"
"10","元富","229","262"
"20","台半(5425)"
"1","元大","1758","1625"
"2","凱基","1077","1129"
"3","富邦","600","671"
"4","美商高盛亞","598","492"
"5","永豐金","373","574"
"6","國泰綜合","450","478"
"7","統一","373","299"
"8","群益","254","348"
"9","新光","304","280"
"10","兆豐","367","214"
"21","九豪(6127)"
"1","元大","1841","1966"
"2","富邦","884","882"
"3","凱基","904","826"
"4","永豐金","345","1039"
"5","國泰綜合","564","394"
"6","群益","423","355"
"7","華南永昌","373","277"
"8","玉山證券","333","145"
"9","星洲瑞銀","197","256"
"10","統一","194","247"
"22","廣穎(4973)"
"1","元大","1565","1552"
"2","凱基","1124","1031"
"3","富邦","505","717"
"4","星洲瑞銀","461","384"
"5","永豐金","323","443"
"6","群益","403","357"
"7","國泰綜合","256","336"
"8","新光","290","248"
"9","兆豐","250","286"
"10","台新","236","288"
"23","萬旭(6134)"
"1","元大","1760","1838"
"2","凱基","731","1264"
"3","富邦","738","406"
"4","群益","550","559"
"5","國泰綜合","563","468"
"6","元富","466","350"
"7","永豐金","369","405"
"8","華南永昌","332","288"
"9","統一","136","353"
"10","兆豐","290","173"
"24","凱崴(5498)"
"1","元大","1611","1427"
"2","富邦","845","651"
"3","凱基","490","685"
"4","永豐金","548","379"
"5","國泰綜合","547","330"
"6","統一","175","639"
"7","華南永昌","399","286"
"8","玉山證券","305","344"
"9","台新","267","267"
"10","群益","202","300"
"25","金山電(8042)"
"1","元大","1480","1757"
"2","凱基","1178","654"
"3","富邦","489","709"
"4","國泰綜合","570","545"
"5","永豐金","300","456"
"6","華南永昌","381","251"
"7","統一","290","273"
"8","兆豐","341","176"
"9","群益","239","277"
"10","台新","217","267"
"26","光洋科(1785)"
"1","凱基","800","1732"
"2","元大","1318","1160"
"3","富邦","549","435"
"4","國泰綜合","360","461"
"5","永豐金","347","259"
"6","元富","420","133"
"7","統一","268","268"
"8","兆豐","293","218"
"9","華南永昌","288","148"
"10","群益","260","173"
"27","律勝(3354)"
"1","元大","1654","1649"
"2","凱基","868","1062"
"3","富邦","758","714"
"4","國泰綜合","569","540"
"5","統一","354","438"
"6","群益","277","330"
"7","永豐金","307","268"
"8","元富","265","299"
"9","兆豐","244","162"
"10","華南永昌","260","133"
"28","華電網(6163)"
"1","元大","1346","1299"
"2","凱基","963","1212"
"3","富邦","669","594"
"4","永豐金","505","580"
"5","元富","311","220"
"6","國泰綜合","312","218"
"7","台新","155","364"
"8","群益","342","175"
"9","兆豐","269","246"
"10","華南永昌","201","258"
"29","精材(3374)"
"1","元大","1401","1175"
"2","凱基","698","916"
"3","富邦","536","749"
"4","永豐金","453","514"
"5","美商高盛亞","123","814"
"6","國泰綜合","406","180"
"7","群益","313","233"
"8","星洲瑞銀","237","173"
"9","華南永昌","187","223"
"10","台新","250","85"
"30","鈺創(5351)"
"1","元大","807","743"
"2","富邦","802","505"
"3","兆豐","437","713"
"4","凱基","501","475"
"5","元富","568","228"
"6","統一","305","468"
"7","國泰綜合","347","346"
"8","華南永昌","306","375"
"9","台新","303","326"
"10","永豐金","266","358"
"共300筆"
