115年02月03日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","9827","10675"
"2","凱基","6218","4719"
"3","富邦","4766","4040"
"4","國泰綜合","2628","2506"
"5","永豐金","2144","2113"
"6","群益","2464","1729"
"7","美商高盛亞","1230","1632"
"8","新光","1357","1198"
"9","玉山證券","1080","1372"
"10","元富","1175","1206"
"2","茂迪(6244)"
"1","元大","6884","8793"
"2","凱基","7083","5921"
"3","富邦","6521","5495"
"4","元富","1805","2317"
"5","群益","2085","2019"
"6","台新","3031","895"
"7","永豐金","1453","1913"
"8","國泰綜合","853","2249"
"9","美商高盛亞","2029","688"
"10","統一","1130","904"
"3","系統電(5309)"
"1","元大","9704","10332"
"2","凱基","4666","5245"
"3","群益","3060","2962"
"4","富邦","3004","2604"
"5","國泰綜合","2982","2286"
"6","永豐金","2340","2434"
"7","美商高盛亞","1820","1702"
"8","華南永昌","1568","1663"
"9","統一","825","2151"
"10","台新","1298","991"
"4","世界(5347)"
"1","元大","6114","4775"
"2","美商高盛亞","2297","2573"
"3","凱基","1778","2776"
"4","星洲瑞銀","862","2862"
"5","富邦","1747","1923"
"6","永豐金","1536","1276"
"7","中國信託證","678","1235"
"8","國泰綜合","1284","454"
"9","國票","1145","449"
"10","群益","786","770"
"5","華星光(4979)"
"1","元大","5046","4322"
"2","凱基","2745","3176"
"3","永豐金","1605","1801"
"4","富邦","1870","1456"
"5","國泰綜合","1718","1145"
"6","美商高盛亞","1018","1750"
"7","群益","940","1155"
"8","康和","288","1271"
"9","統一","645","768"
"10","兆豐","737","609"
"6","威剛(3260)"
"1","元大","2946","3213"
"2","凱基","2867","3068"
"3","群益","1284","1960"
"4","富邦","1160","1224"
"5","摩根大通","1416","838"
"6","永豐金","751","891"
"7","星洲瑞銀","1118","461"
"8","國泰綜合","681","872"
"9","元富","590","600"
"10","統一","584","491"
"7","方土昶(6265)"
"1","元大","4216","3688"
"2","凱基","2017","1937"
"3","富邦","1397","1468"
"4","群益","652","1959"
"5","美商高盛亞","1223","1217"
"6","國泰綜合","908","747"
"7","永豐金","786","700"
"8","華南永昌","544","427"
"9","玉山證券","597","329"
"10","摩根大通","355","557"
"8","鈺創(5351)"
"1","元大","2689","3434"
"2","凱基","1689","1950"
"3","富邦","644","1323"
"4","星洲瑞銀","1549","280"
"5","摩根大通","1467","205"
"6","美商高盛亞","777","611"
"7","摩根士丹利","1311","63"
"8","群益","628","688"
"9","國泰綜合","549","724"
"10","永豐金","295","851"
"9","群聯(8299)"
"1","元大","2808","2970"
"2","凱基","1722","1892"
"3","美商高盛亞","1228","1024"
"4","永豐金","945","1079"
"5","富邦","858","1011"
"6","摩根大通","996","470"
"7","國泰綜合","623","608"
"8","群益","444","714"
"9","星洲瑞銀","828","306"
"10","元富","346","781"
"10","環宇-KY(4991)"
"1","富邦","3306","3207"
"2","元大","3428","3045"
"3","凱基","2515","1938"
"4","永豐金","696","952"
"5","統一","538","892"
"6","群益","537","486"
"7","元富","329","582"
"8","國泰綜合","316","588"
"9","華南永昌","308","501"
"10","國票","346","422"
"11","中探針(6217)"
"1","元大","2358","2314"
"2","凱基","1445","2007"
"3","富邦","1228","1304"
"4","永豐金","1358","1163"
"5","第一金證券","713","732"
"6","美商高盛亞","453","919"
"7","國泰綜合","662","682"
"8","群益","682","652"
"9","統一","943","230"
"10","元富","429","521"
"12","品安(8088)"
"1","元大","3373","3115"
"2","美商高盛亞","1177","868"
"3","凱基","981","928"
"4","富邦","885","814"
"5","永豐金","565","935"
"6","國泰綜合","565","756"
"7","群益","485","605"
"8","星洲瑞銀","533","517"
"9","台新","488","541"
"10","元富","401","475"
"13","青雲(5386)"
"1","元大","2462","2769"
"2","凱基","1427","2017"
"3","富邦","1154","1328"
"4","國泰綜合","734","695"
"5","群益","730","665"
"6","永豐金","632","676"
"7","美商高盛亞","791","214"
"8","元富","443","507"
"9","新光","411","483"
"10","統一","412","431"
"14","穩懋(3105)"
"1","元大","2490","2690"
"2","凱基","2243","1685"
"3","美商高盛亞","753","1319"
"4","永豐金","1009","858"
"5","富邦","826","661"
"6","國泰綜合","462","432"
"7","台新","559","290"
"8","群益","309","536"
"9","摩根大通","200","595"
"10","華南永昌","548","226"
"15","漢磊(3707)"
"1","元大","2696","1984"
"2","凱基","755","1601"
"3","富邦","779","430"
"4","美商高盛亞","259","936"
"5","國泰綜合","674","217"
"6","群益","484","366"
"7","永豐金","379","362"
"8","統一","421","300"
"9","兆豐","272","408"
"10","摩根大通","18","617"
"16","上詮(3363)"
"1","元大","2416","2157"
"2","凱基","1025","1395"
"3","富邦","744","609"
"4","美商高盛亞","370","803"
"5","國泰綜合","669","392"
"6","永豐金","654","386"
"7","群益","449","478"
"8","統一","293","447"
"9","元富","389","290"
"10","華南永昌","404","232"
"17","東典光電(6588)"
"1","元大","1938","1884"
"2","凱基","1425","1149"
"3","富邦","726","820"
"4","群益","532","570"
"5","華南永昌","290","671"
"6","國泰綜合","392","382"
"7","永豐金","344","422"
"8","元富","339","392"
"9","美商高盛亞","346","293"
"10","台新","284","238"
"18","長科*(6548)"
"1","凱基","1114","2457"
"2","元大","1573","1223"
"3","美商高盛亞","674","577"
"4","富邦","740","228"
"5","摩根大通","136","579"
"6","國泰綜合","372","183"
