115年01月21日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","21693","20028"
"2","凱基","7986","8061"
"3","國泰綜合","6495","6461"
"4","星洲瑞銀","6039","6061"
"5","富邦","5137","6314"
"6","群益","3963","3561"
"7","永豐金","3531","3838"
"8","摩根士丹利","4471","2106"
"9","統一","1752","3902"
"10","美商高盛亞","2915","2470"
"2","合晶(6182)"
"1","元大","14335","13109"
"2","凱基","8054","8227"
"3","富邦","5936","5315"
"4","美商高盛亞","2530","4782"
"5","群益","3599","3454"
"6","國泰綜合","3724","3191"
"7","永豐金","3070","3344"
"8","華南永昌","2421","2274"
"9","元富","2534","2027"
"10","統一","2414","2050"
"3","漢磊(3707)"
"1","元大","13294","13198"
"2","凱基","9731","8367"
"3","富邦","8793","7751"
"4","統一","5092","3911"
"5","永豐金","2729","3054"
"6","元富","2414","2740"
"7","群益","2397","2320"
"8","國泰綜合","2093","2476"
"9","美商高盛亞","2036","2125"
"10","華南永昌","1891","2055"
"4","建榮(5340)"
"1","元大","12293","11081"
"2","富邦","7289","7860"
"3","凱基","2818","6310"
"4","國泰綜合","3615","2086"
"5","星洲瑞銀","3127","2375"
"6","永豐金","2453","2150"
"7","群益","1818","2201"
"8","美商高盛亞","2175","1486"
"9","華南永昌","1398","1747"
"10","統一","874","2238"
"5","世界(5347)"
"1","元大","6897","8059"
"2","凱基","5673","5834"
"3","富邦","4797","2970"
"4","星洲瑞銀","1652","2956"
"5","群益","2528","1875"
"6","永豐金","992","3013"
"7","國泰綜合","2281","1552"
"8","美商高盛亞","880","1662"
"9","元富","1025","1294"
"10","統一","1325","946"
"6","華星光(4979)"
"1","元大","7733","8908"
"2","凱基","5087","5458"
"3","富邦","3507","2896"
"4","永豐金","2543","2240"
"5","國泰綜合","2720","1887"
"6","星洲瑞銀","2038","1892"
"7","群益","2244","1533"
"8","美商高盛亞","1140","2224"
"9","統一","1070","1699"
"10","台新","1404","1294"
"7","亞電(4939)"
"1","元大","7308","6702"
"2","元富","4956","6598"
"3","凱基","3533","5188"
"4","富邦","3021","2327"
"5","國泰綜合","2246","1505"
"6","永豐金","2127","1616"
"7","群益","1314","1163"
"8","統一","851","1346"
"9","兆豐","957","893"
"10","台新","1098","730"
"8","中探針(6217)"
"1","元大","6763","5879"
"2","凱基","5118","6511"
"3","富邦","2454","2831"
"4","永豐金","1768","2988"
"5","美商高盛亞","2580","1260"
"6","群益","1387","1226"
"7","統一","563","2020"
"8","國泰綜合","1600","927"
"9","華南永昌","991","1391"
"10","元富","1051","877"
"9","穩懋(3105)"
"1","元大","5508","5952"
