115年01月30日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","擎亞(8096)"
"1","元大","8840","10758"
"2","富邦","8771","7810"
"3","凱基","7516","6919"
"4","永豐金","5138","2238"
"5","國泰綜合","2999","3801"
"6","群益","1512","4218"
"7","統一","2021","1169"
"8","台新","1651","1252"
"9","華南永昌","1152","1363"
"10","元富","1013","1462"
"2","世界(5347)"
"1","元大","7890","8493"
"2","凱基","6416","6082"
"3","星洲瑞銀","6311","2461"
"4","永豐金","2852","4791"
"5","富邦","2408","4713"
"6","美商高盛亞","3944","2763"
"7","摩根士丹利","2566","2795"
"8","群益","1804","2885"
"9","國泰綜合","1683","1899"
"10","摩根大通","2442","1093"
"3","鈺創(5351)"
"1","元大","5487","5726"
"2","凱基","1700","2577"
"3","富邦","2030","1880"
"4","群益","1565","1238"
"5","國泰綜合","1361","1325"
"6","美商高盛亞","1177","1460"
"7","星洲瑞銀","1238","1305"
"8","永豐金","1241","1214"
"9","華南永昌","954","793"
"10","元富","810","859"
"4","華星光(4979)"
"1","元大","4889","4553"
"2","凱基","3322","3653"
"3","富邦","1513","1139"
"4","國泰綜合","1547","1075"
"5","永豐金","1294","1223"
"6","星洲瑞銀","677","1650"
"7","群益","1069","1115"
"8","美商高盛亞","661","1097"
"9","台新","724","579"
"10","新光","800","488"
"5","富喬(1815)"
"1","元大","4258","4708"
"2","凱基","3044","2912"
"3","富邦","1513","1221"
"4","國泰綜合","1322","1175"
"5","永豐金","989","860"
"6","群益","666","1060"
"7","華南永昌","647","665"
"8","台新","537","726"
"9","摩根士丹利","1186","41"
"10","兆豐","442","669"
"6","方土昶(6265)"
"1","元大","3764","3135"
"2","凱基","1644","2318"
"3","富邦","1300","1156"
"4","國泰綜合","1073","753"
"5","群益","765","888"
"6","永豐金","607","1008"
"7","星洲瑞銀","644","734"
"8","玉山證券","518","565"
"9","華南永昌","534","428"
"10","美商高盛亞","471","436"
"7","威剛(3260)"
"1","元大","2627","2296"
"2","凱基","1939","2206"
"3","富邦","1609","1463"
"4","群益","938","759"
"5","美商高盛亞","757","917"
"6","國泰綜合","941","706"
"7","國票","168","1390"
"8","永豐金","657","586"
"9","元富","608","551"
"10","華南永昌","401","451"
"8","安國(8054)"
"1","元大","2625","3042"
"2","凱基","1853","2060"
"3","永豐金","903","1005"
"4","國泰綜合","1078","815"
"5","富邦","755","938"
"6","群益","644","502"
"7","統一","525","615"
"8","國票","620","444"
"9","兆豐","387","461"
"10","華南永昌","377","442"
"9","波若威(3163)"
"1","元大","2938","3021"
"2","凱基","1323","2011"
"3","國泰綜合","927","1322"
"4","富邦","1094","920"
"5","永豐金","846","948"
"6","美商高盛亞","896","748"
"7","群益","639","524"
"8","統一","410","454"
"9","華南永昌","380","384"
"10","元富","426","300"
"10","穩懋(3105)"
"1","元大","2777","2505"
"2","凱基","1698","1276"
"3","永豐金","1184","1341"
"4","美商高盛亞","528","948"
"5","富邦","924","494"
"6","國泰綜合","524","738"
"7","群益","431","803"
"8","星洲瑞銀","342","722"
"9","兆豐","307","435"
"10","元富","408","291"
"11","台嘉碩(3221)"
"1","元大","2446","2620"
"2","凱基","995","1628"
"3","富邦","876","951"
"4","永豐金","667","637"
"5","群益","672","601"
"6","國泰綜合","633","543"
"7","元富","410","509"
"8","華南永昌","386","425"
"9","美商高盛亞","417","335"
"10","統一","216","490"
"12","品安(8088)"
"1","元大","3011","2942"
"2","富邦","731","868"
"3","國泰綜合","893","658"
"4","凱基","611","724"
"5","永豐金","585","691"
"6","美商高盛亞","639","589"
"7","群益","526","513"
"8","元富","468","505"
"9","統一","260","483"
"10","華南永昌","342","361"
"13","中光電(5371)"
"1","元大","2393","2497"
"2","凱基","971","1104"
"3","富邦","896","670"
"4","群益","520","860"
"5","永豐金","563","704"
"6","玉山證券","411","617"
"7","統一","555","464"
"8","國泰綜合","521","386"
"9","元富","476","314"
"10","美商高盛亞","123","563"
"14","東典光電(6588)"
"1","元大","1825","1957"
"2","凱基","1394","1455"
"3","富邦","554","656"
"4","群益","692","452"
"5","元富","454","652"
"6","永豐金","456","568"
"7","華南永昌","366","651"
"8","兆豐","99","600"
"9","統一","491","198"
"10","國泰綜合","309","321"
"15","協易機(4533)"
"1","元大","1309","1512"
"2","永豐金","832","1896"
"3","凱基","924","693"
"4","美商高盛亞","824","349"
"5","富邦","464","640"
"6","華南永昌","447","600"
"7","星洲瑞銀","814","43"
"8","國泰綜合","490","333"
"9","元富","272","455"
"10","群益","480","232"
"16","智通*(8932)"
"1","統一","1118","2522"
"2","元大","1111","1368"
"3","凱基","750","898"
"4","美林證券","941","18"
"5","華南永昌","420","462"
"6","群益","316","480"
"7","元富","367","426"
"8","國泰綜合","375","395"
"9","台新","233","533"
"10","富邦","391","337"
"17","合晶(6182)"
"1","元大","2100","1570"
"2","凱基","996","1215"
"3","富邦","734","526"
"4","國泰綜合","573","412"
"5","美商高盛亞","184","743"
"6","群益","443","446"
"7","永豐金","396","416"
"8","華南永昌","383","322"
"9","星洲瑞銀","207","483"
"10","元富","338","339"
"18","光洋科(1785)"
"1","元大","1530","1556"
"2","凱基","1152","1022"
"3","富邦","553","425"
"4","國泰綜合","450","333"
"5","美商高盛亞","153","577"
"6","星洲瑞銀","175","495"
"7","元富","503","159"
"8","群益","283","341"
"9","台新","350","269"
"10","摩根士丹利","140","464"
"19","凱崴(5498)"
"1","元大","1380","1412"
"2","凱基","840","1064"
"3","永豐金","527","539"
"4","國泰綜合","415","550"
"5","富邦","451","502"
"6","星洲瑞銀","584","161"
"7","兆豐","224","498"
"8","美商高盛亞","316","361"
"9","美林證券","482","133"
"10","摩根大通","561","8"
"20","世紀*(5314)"
"1","元大","1329","1273"
"2","凱基","693","1178"
"3","富邦","807","804"
"4","美商高盛亞","396","426"
"5","統一","300","518"
"6","永豐金","562","225"
"7","元富","381","392"
"8","國泰綜合","386","285"
"9","星洲瑞銀","223","346"
"10","群益","367","189"
"21","長科*(6548)"
"1","元大","1445","1255"
"2","凱基","717","1536"
"3","永豐金","233","1045"
"4","摩根士丹利","1172","1"
"5","美商高盛亞","729","172"
"6","星洲瑞銀","613","118"
"7","中國信託證","38","662"
"8","國泰綜合","274","383"
"9","富邦","297","328"
"10","群益","338","220"
"22","康和證(6016)"
"1","元大","1551","1760"
"2","凱基","1422","480"
"3","群益","623","644"
"4","富邦","236","617"
"5","統一","248","550"
"6","美商高盛亞","502","257"
"7","國票","497","96"
"8","星洲瑞銀","341","124"
"9","台新","84","374"
"10","摩根大通","147","301"
"23","中探針(6217)"
"1","元大","1223","1350"
"2","凱基","842","1081"
"3","永豐金","954","926"
"4","富邦","512","457"
"5","美商高盛亞","234","582"
"6","群益","395","388"
"7","國泰綜合","352","269"
"8","台新","304","297"
"9","新光","297","265"
"10","星洲瑞銀","263","255"
"24","系統電(5309)"
"1","元大","1792","1727"
"2","凱基","694","805"
"3","富邦","542","600"
"4","永豐金","476","655"
"5","群益","258","583"
"6","國泰綜合","346","345"
"7","星洲瑞銀","389","272"
"8","玉山證券","284","302"
"9","兆豐","326","226"
"10","元富","308","239"
"25","欣銓(3264)"
"1","元大","1419","1639"
"2","凱基","786","1131"
"3","富邦","377","575"
"4","永豐金","398","490"
"5","國泰綜合","435","327"
"6","星洲瑞銀","530","217"
"7","美商高盛亞","368","318"
"8","台新","232","347"
"9","元富","337","175"
"10","兆豐","252","236"
"26","華電網(6163)"
"1","元大","1281","1429"
"2","凱基","940","740"
"3","富邦","639","721"
"4","永豐金","342","961"
"5","星洲瑞銀","704","13"
"6","摩根大通","580","83"
"7","美商高盛亞","464","144"
"8","國泰綜合","207","325"
"9","群益","240","216"
"10","統一","94","320"
"27","IET-KY(4971)"
"1","元大","1611","1588"
"2","凱基","891","976"
"3","群益","396","417"
"4","國泰綜合","421","336"
"5","富邦","411","336"
"6","星洲瑞銀","372","314"
"7","永豐金","382","300"
"8","華南永昌","214","282"
"9","玉山證券","164","271"
"10","國票","84","350"
"28","群聯(8299)"
"1","元大","1219","1370"
"2","凱基","1006","1029"
"3","富邦","698","523"
"4","星洲瑞銀","451","332"
"5","永豐金","337","335"
"6","國泰綜合","283","313"
"7","美商高盛亞","275","302"
"8","統一","222","294"
"9","群益","255","214"
"10","摩根大通","151","248"
"29","良維(6290)"
"1","元大","1272","1689"
"2","富邦","1195","1603"
"3","凱基","873","1052"
"4","美商高盛亞","814","163"
"5","群益","148","291"
"6","星洲瑞銀","242","65"
"7","永豐金","164","136"
"8","兆豐","94","136"
"9","摩根士丹利","219","2"
"10","國泰綜合","118","97"
"30","漢磊(3707)"
"1","元大","1311","1283"
"2","凱基","477","780"
"3","富邦","431","523"
"4","美商高盛亞","455","326"
"5","國泰綜合","338","341"
"6","群益","345","213"
"7","永豐金","276","241"
"8","華南永昌","382","121"
"9","元富","182","301"
"10","新光","160","278"
"共300筆"
