115年01月09日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","品安(8088)"
"1","元大","13255","10963"
"2","凱基","6621","7047"
"3","富邦","4356","5674"
"4","國泰綜合","4909","3276"
"5","群益","2558","2750"
"6","永豐金","2587","2516"
"7","統一","1260","3189"
"8","美商高盛亞","1477","2679"
"9","華南永昌","2474","1620"
"10","星洲瑞銀","1517","2311"
"2","穩懋(3105)"
"1","元大","11369","10571"
"2","凱基","8614","7428"
"3","富邦","4829","4458"
"4","永豐金","3703","3157"
"5","國泰綜合","2945","3089"
"6","群益","2636","2548"
"7","星洲瑞銀","1784","2101"
"8","元富","1546","1867"
"9","統一","1702","1631"
"10","台新","1627","1695"
"3","世界(5347)"
"1","元大","10182","8339"
"2","凱基","5269","5653"
"3","群益","3688","2534"
"4","國泰綜合","3126","2298"
"5","統一","1156","4205"
"6","星洲瑞銀","2181","3023"
"7","富邦","2259","2703"
"8","永豐金","2538","1585"
"9","元富","1683","2213"
"10","台新","2009","1854"
"4","富喬(1815)"
"1","元大","9498","8475"
"2","凱基","3805","5570"
"3","國泰綜合","3455","2133"
"4","富邦","2745","2503"
"5","星洲瑞銀","1498","3058"
"6","永豐金","1972","1933"
"7","群益","1601","1837"
"8","統一","1238","1289"
"9","新光","1256","885"
"10","元富","1214","806"
"5","鉅橡(8074)"
"1","元大","7270","8186"
"2","凱基","3723","4999"
"3","富邦","5418","2913"
"4","國泰綜合","2285","2396"
"5","統一","2499","1226"
"6","群益","1379","1946"
"7","永豐金","1611","1712"
"8","元富","874","1549"
"9","台新","1135","1167"
"10","國票","1839","353"
"6","廣穎(4973)"
"1","元大","4490","3946"
"2","凱基","2642","3756"
"3","富邦","2009","2233"
"4","永豐金","1293","1142"
"5","群益","1135","1135"
"6","國泰綜合","1060","789"
"7","元富","1047","783"
"8","新光","858","791"
"9","星洲瑞銀","789","811"
"10","摩根大通","828","725"
"7","蜜望實(8043)"
"1","元大","3380","4592"
"2","富邦","3092","3443"
"3","凱基","2565","1718"
"4","永豐金","1382","1190"
"5","國泰綜合","700","1223"
"6","統一","1337","376"
"7","華南永昌","539","591"
"8","台新","545","482"
"9","元富","386","576"
"10","群益","418","438"
"8","華電網(6163)"
"1","凱基","3319","2715"
"2","元大","2648","3257"
"3","富邦","2835","1622"
"4","永豐金","1278","1028"
"5","新光","572","1074"
"6","國泰綜合","648","903"
"7","群益","754","708"
"8","統一","436","949"
"9","兆豐","713","631"
"10","元富","377","633"
"9","康和證(6016)"
"1","元大","2925","3251"
"2","群益","1633","2084"
"3","元富","3352","335"
"4","富邦","1429","1953"
"5","凱基","1339","1155"
"6","統一","175","2065"
"7","永豐金","623","1208"
"8","國票","587","700"
"9","美商高盛亞","734","523"
"10","兆豐","557","485"
"10","富強鑫(6603)"
"1","凱基","2170","3985"
"2","元大","2927","3117"
"3","富邦","1118","1191"
"4","元富","979","1004"
"5","永豐金","1102","826"
"6","群益","734","970"
"7","美商高盛亞","990","415"
"8","國泰綜合","732","656"
"9","統一","636","676"
"10","華南永昌","650","465"
"11","華星光(4979)"
"1","元大","2977","2796"
"2","凱基","1572","3029"
"3","富邦","1381","1333"
"4","永豐金","1168","1145"
"5","群益","1185","917"
"6","國泰綜合","1186","763"
"7","美商高盛亞","561","1141"
"8","星洲瑞銀","579","937"
"9","華南永昌","803","349"
"10","新光","654","349"
"12","中光電(5371)"
"1","元大","3068","3049"
"2","凱基","2125","2997"
"3","富邦","1587","907"
"4","永豐金","881","1165"
"5","美商高盛亞","440","1531"
"6","群益","815","937"
"7","國泰綜合","907","469"
"8","華南永昌","716","352"
"9","統一","420","457"
"10","兆豐","450","410"
"13","世紀*(5314)"
"1","元大","3762","4174"
"2","凱基","1301","2687"
"3","富邦","1699","1204"
"4","永豐金","726","1275"
"5","群益","832","695"
"6","國泰綜合","977","495"
"7","統一","504","542"
"8","台新","447","598"
"9","元富","604","417"
"10","兆豐","663","242"
"14","金山電(8042)"
"1","元大","1642","2922"
"2","凱基","2351","1229"
"3","富邦","1553","1634"
"4","永豐金","855","1143"
"5","華南永昌","690","909"
"6","康和","900","179"
"7","港商野村","987","11"
"8","群益","369","616"
"9","統一","556","411"
"10","國泰綜合","291","618"
"15","合一(4743)"
"1","元大","1435","2402"
"2","凱基","2188","1222"
"3","華南永昌","1030","1475"
"4","永豐金","566","925"
"5","富邦","397","941"
"6","美商高盛亞","1098","160"
"7","美林證券","1172","46"
"8","元富","335","655"
"9","摩根大通","776","46"
"10","國泰綜合","227","564"
"16","新盛力(4931)"
"1","元大","2954","2304"
"2","凱基","896","1373"
"3","永豐金","804","891"
"4","富邦","826","552"
"5","國泰綜合","757","571"
"6","群益","637","671"
"7","台新","495","746"
"8","統一","526","477"
"9","美林證券","93","830"
"10","元富","471","264"
"17","精材(3374)"
"1","元大","2136","1936"
"2","凱基","1346","1375"
"3","永豐金","644","946"
"4","美商高盛亞","376","1201"
"5","元富","626","809"
"6","富邦","799","577"
"7","華南永昌","955","285"
"8","群益","411","465"
"9","國泰綜合","431","392"
"10","星洲瑞銀","303","304"
"18","九豪(6127)"
"1","元大","2390","2685"
"2","凱基","1255","1435"
"3","富邦","996","1024"
"4","永豐金","678","544"
"5","星洲瑞銀","602","542"
"6","美商高盛亞","531","511"
"7","華南永昌","597","417"
"8","群益","474","533"
"9","國泰綜合","432","511"
"10","統一","354","336"
"19","合晶(6182)"
"1","元大","2360","2024"
"2","凱基","1058","1405"
"3","富邦","757","879"
"4","美商高盛亞","831","633"
"5","永豐金","502","504"
"6","國泰綜合","538","456"
"7","元富","466","408"
"8","兆豐","187","628"
"9","摩根士丹利","112","620"
"10","統一","261","414"
"20","系統電(5309)"
"1","元大","1900","1855"
"2","凱基","1639","1714"
"3","富邦","873","918"
"4","國泰綜合","472","464"
"5","群益","456","471"
"6","永豐金","431","454"
"7","星洲瑞銀","441","360"
"8","元富","393","323"
"9","華南永昌","336","303"
"10","新光","278","274"
"21","太景*-KY(4157)"
"1","元大","2163","1898"
"2","凱基","937","1397"
"3","永豐金","593","486"
"4","富邦","629","428"
"5","星洲瑞銀","216","824"
"6","群益","566","422"
"7","美商高盛亞","402","577"
"8","華南永昌","459","299"
"9","台新","489","183"
"10","國泰綜合","385","255"
"22","茂迪(6244)"
"1","元大","1786","1667"
"2","凱基","1141","1444"
"3","富邦","644","710"
"4","美商高盛亞","782","397"
"5","永豐金","329","759"
"6","國泰綜合","565","464"
"7","群益","357","590"
"8","華南永昌","377","404"
"9","星洲瑞銀","507","265"
"10","元富","369","376"
