115年01月22日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","19543","16583"
"2","凱基","7361","8166"
"3","星洲瑞銀","3493","8630"
"4","富邦","7318","4759"
"5","國泰綜合","6301","4195"
"6","永豐金","4339","4052"
"7","群益","3476","4340"
"8","元富","3145","2696"
"9","摩根士丹利","129","5425"
"10","美商高盛亞","1639","3882"
"2","中光電(5371)"
"1","元大","9397","10384"
"2","凱基","5608","5454"
"3","富邦","4383","5066"
"4","永豐金","2992","3181"
"5","星洲瑞銀","3078","2994"
"6","國泰綜合","2333","2290"
"7","元富","2074","2128"
"8","摩根士丹利","3011","890"
"9","群益","1896","1889"
"10","美商高盛亞","1905","1389"
"3","協易機(4533)"
"1","凱基","7801","11648"
"2","元大","10143","8939"
"3","永豐金","4404","3529"
"4","富邦","3634","3919"
"5","群益","2442","2946"
"6","國泰綜合","2216","1944"
"7","兆豐","1619","1457"
"8","元富","1573","1501"
"9","台新","1280","1195"
"10","玉山證券","1120","1008"
"4","漢磊(3707)"
"1","元大","9114","7810"
"2","凱基","4147","4332"
"3","富邦","3311","4846"
"4","國泰綜合","3975","1779"
"5","美商高盛亞","2381","2791"
"6","永豐金","2048","2175"
"7","群益","1759","2041"
"8","統一","867","2762"
"9","元富","1529","1380"
"10","華南永昌","1621","1279"
"5","合晶(6182)"
"1","元大","7599","6738"
"2","凱基","3146","3926"
"3","富邦","2744","2594"
"4","群益","2089","2463"
"5","星洲瑞銀","1721","1527"
"6","國泰綜合","1713","1522"
"7","美商高盛亞","1548","1350"
"8","永豐金","1574","1218"
"9","元富","1125","1470"
"10","華南永昌","1289","1071"
"6","世界(5347)"
"1","元大","6633","4380"
"2","凱基","4161","3894"
"3","富邦","3108","3423"
"4","星洲瑞銀","1933","2448"
"5","國泰綜合","2788","790"
"6","永豐金","1431","1279"
"7","群益","1066","1381"
"8","摩根大通","648","1628"
"9","美商高盛亞","588","1638"
"10","兆豐","608","1419"
"7","穩懋(3105)"
"1","元大","4315","5566"
"2","凱基","3134","3164"
"3","永豐金","2048","1905"
"4","富邦","1365","2571"
"5","國泰綜合","1407","1771"
"6","星洲瑞銀","2364","711"
"7","美商高盛亞","1695","1219"
"8","群益","896","1016"
"9","統一","1139","759"
"10","摩根士丹利","1709","64"
"8","鈺創(5351)"
"1","元大","6148","5879"
"2","凱基","2406","2147"
"3","富邦","2254","1468"
"4","國泰綜合","1926","1523"
"5","美商高盛亞","1070","1967"
"6","永豐金","1491","1028"
"7","群益","1334","1064"
"8","星洲瑞銀","596","1724"
"9","元富","921","714"
"10","玉山證券","945","665"
"9","欣銓(3264)"
"1","元大","3905","4837"
"2","凱基","3120","3834"
"3","美林證券","3660","893"
"4","星洲瑞銀","1346","3171"
"5","富邦","1344","1863"
"6","群益","1287","998"
"7","永豐金","1061","1052"
"8","國泰綜合","1171","919"
"9","美商高盛亞","542","950"
"10","華南永昌","602","671"
"10","台半(5425)"
"1","元大","2941","5007"
"2","凱基","3029","2730"
"3","富邦","2117","2756"
"4","永豐金","2765","1093"
"5","統一","1974","913"
"6","國泰綜合","1037","1378"
"7","群益","857","1203"
"8","元富","810","891"
"9","美商高盛亞","1184","508"
"10","港商野村","1113","155"
"11","信音(6126)"
"1","元大","5195","3473"
"2","凱基","2506","3067"
"3","富邦","1970","2907"
"4","新光","743","1738"
"5","群益","1369","1083"
"6","國泰綜合","1479","821"
"7","華南永昌","757","1351"
"8","永豐金","941","1142"
"9","統一","695","987"
"10","元富","765","482"
"12","長科*(6548)"
"1","元大","4667","4228"
"2","凱基","4010","3226"
"3","永豐金","1979","1630"
"4","富邦","787","2076"
"5","摩根士丹利","1824","384"
"6","統一","758","936"
"7","國泰綜合","630","1060"
"8","美商高盛亞","878","638"
"9","大展","1413","7"
"10","元富","474","807"
"13","信昌電(6173)"
"1","元大","3428","4302"
"2","凱基","3019","2778"
"3","富邦","1281","2110"
"4","永豐金","1368","1808"
"5","國泰綜合","1074","1216"
"6","美商高盛亞","1517","580"
"7","群益","1117","833"
"8","統一","600","960"
"9","星洲瑞銀","1032","466"
"10","新光","651","632"
"14","鉅橡(8074)"
"1","元大","5190","4701"
"2","凱基","2119","3074"
"3","元富","701","3965"
"4","富邦","1844","957"
"5","國泰綜合","1654","812"
"6","永豐金","995","859"
"7","台新","996","394"
"8","華南永昌","589","727"
"9","兆豐","694","394"
"10","群益","581","479"
"15","系統電(5309)"
"1","元大","2892","3244"
"2","凱基","2351","2398"
"3","富邦","1403","1389"
"4","國泰綜合","1100","973"
"5","永豐金","1255","818"
"6","星洲瑞銀","1021","818"
"7","華南永昌","805","621"
"8","群益","714","664"
"9","元富","506","653"
"10","統一","554","575"
"16","華星光(4979)"
"1","元大","3522","2911"
"2","凱基","1512","2398"
"3","國泰綜合","1452","858"
"4","富邦","1443","771"
"5","群益","847","1309"
"6","永豐金","1283","713"
"7","康和","180","1019"
"8","元富","625","426"
"9","美商高盛亞","306","743"
"10","華南永昌","618","380"
"17","萬泰科(6190)"
"1","元大","2180","2910"
"2","凱基","1729","1345"
"3","富邦","812","1337"
"4","星洲瑞銀","1325","529"
"5","群益","620","965"
"6","國泰綜合","491","962"
"7","華南永昌","496","701"
"8","美林證券","1120","73"
"9","統一","632","481"
"10","摩根大通","800","253"
"18","中探針(6217)"
"1","元大","3104","3039"
"2","凱基","1475","2122"
"3","富邦","1076","1020"
"4","美商高盛亞","468","1245"
"5","永豐金","1070","570"
"6","群益","827","653"
"7","國泰綜合","760","603"
"8","兆豐","943","339"
"9","華南永昌","789","382"
"10","統一","348","512"
"19","亞電(4939)"
"1","元大","2666","3633"
"2","凱基","2678","1392"
"3","富邦","1474","1015"
"4","統一","1601","452"
"5","永豐金","1075","965"
"6","國泰綜合","612","909"
"7","群益","387","1004"
"8","國票","832","184"
"9","台新","319","593"
"10","兆豐","306","448"
"20","凱崴(5498)"
"1","元大","3330","2807"
"2","凱基","1481","2012"
"3","富邦","1204","1032"
"4","美商高盛亞","652","1188"
"5","國泰綜合","864","758"
"6","永豐金","690","691"
"7","玉山證券","558","295"
"8","元富","557","285"
"9","華南永昌","536","295"
"10","群益","417","325"
"21","方土昶(6265)"
"1","元大","2437","3595"
"2","凱基","3149","1532"
"3","富邦","1383","1334"
"4","群益","857","710"
"5","永豐金","360","765"
"6","元富","563","470"
"7","國泰綜合","304","665"
"8","港商野村","853","0"
"9","華南永昌","260","537"
"10","統一","314","328"
"22","九豪(6127)"
"1","元大","2788","2504"
"2","凱基","1702","2192"
"3","富邦","868","846"
"4","國泰綜合","671","656"
"5","群益","562","410"
"6","永豐金","478","494"
"7","中國信託證","230","722"
"8","美商高盛亞","399","385"
"9","華南永昌","439","344"
"10","台新","419","268"
"23","新盛力(4931)"
"1","元大","2077","2070"
"2","凱基","2011","1880"
"3","永豐金","665","791"
"4","富邦","643","720"
"5","群益","587","746"
"6","國泰綜合","647","472"
"7","台新","507","356"
"8","新光","595","259"
"9","元富","341","468"
"10","華南永昌","335","453"
"24","光洋科(1785)"
"1","國票","63","5059"
"2","凱基","2155","579"
"3","元大","1135","1362"
"4","永豐金","1983","260"
"5","富邦","420","590"
"6","摩根士丹利","856","24"
"7","美商高盛亞","746","134"
"8","國泰綜合","330","370"
"9","兆豐","257","280"
"10","群益","267","255"
"25","蜜望實(8043)"
"1","元大","2527","2646"
"2","凱基","972","1145"
"3","國泰綜合","895","661"
"4","富邦","844","605"
"5","星洲瑞銀","418","772"
"6","群益","481","485"
