115年02月10日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","10909","8969"
"2","凱基","5842","8663"
"3","富邦","4199","3353"
"4","國泰綜合","3434","2817"
"5","永豐金","3252","2338"
"6","群益","2475","2152"
"7","統一","1697","1613"
"8","元富","1498","1429"
"9","新光","1489","1208"
"10","星洲瑞銀","1134","1554"
"2","華星光(4979)"
"1","元大","9580","9170"
"2","凱基","5421","5719"
"3","富邦","3672","2974"
"4","國泰綜合","3153","2784"
"5","永豐金","2439","2815"
"6","群益","1909","2004"
"7","華南永昌","1881","1628"
"8","統一","1801","1622"
"9","台新","1527","1618"
"10","元富","1390","1463"
"3","世界(5347)"
"1","元大","8244","6063"
"2","凱基","6403","5262"
"3","富邦","1970","4992"
"4","美商高盛亞","2639","3752"
"5","星洲瑞銀","2866","2608"
"6","永豐金","3381","1339"
"7","摩根士丹利","187","3434"
"8","國泰綜合","2270","1266"
"9","台新","692","2436"
"10","群益","1573","1302"
"4","穩懋(3105)"
"1","元大","6643","8077"
"2","凱基","6245","5392"
"3","富邦","2530","3176"
"4","國泰綜合","2137","2758"
"5","永豐金","1924","2187"
"6","群益","2015","1695"
"7","星洲瑞銀","1465","1415"
"8","兆豐","1272","1440"
"9","華南永昌","1497","1014"
"10","元富","1151","1333"
"5","中探針(6217)"
"1","元大","5396","5753"
"2","凱基","2699","3065"
"3","富邦","1836","2396"
"4","永豐金","2030","1412"
"5","群益","1546","1649"
"6","國泰綜合","1648","1496"
"7","台新","1120","1625"
"8","星洲瑞銀","1665","752"
"9","元富","1313","907"
"10","統一","882","966"
"6","欣銓(3264)"
"1","元大","3913","3327"
"2","凱基","3058","2662"
"3","永豐金","2697","1205"
"4","富邦","1040","1142"
"5","統一","1422","546"
"6","美林證券","272","1680"
"7","國泰綜合","1189","760"
"8","群益","892","743"
"9","星洲瑞銀","181","1366"
"10","華南永昌","886","591"
"7","茂迪(6244)"
"1","元大","3625","3546"
"2","凱基","2973","2335"
"3","富邦","1448","1847"
"4","台新","1309","1248"
"5","永豐金","1103","1098"
"6","群益","982","1150"
"7","星洲瑞銀","1283","770"
"8","國泰綜合","1005","936"
"9","華南永昌","618","752"
"10","美商高盛亞","343","995"
"8","鈺創(5351)"
"1","元大","3201","2344"
"2","富邦","1641","1762"
"3","凱基","1510","1536"
"4","摩根士丹利","286","1270"
"5","群益","754","796"
"6","華南永昌","636","798"
"7","永豐金","859","570"
"8","美商高盛亞","512","893"
"9","摩根大通","807","576"
"10","國泰綜合","769","480"
"9","青雲(5386)"
"1","元大","3345","3116"
"2","凱基","1011","1597"
"3","富邦","1108","1461"
"4","群益","868","932"
"5","國泰綜合","915","867"
"6","永豐金","893","768"
"7","統一","707","729"
"8","台新","642","612"
"9","星洲瑞銀","716","374"
"10","兆豐","488","489"
"10","建榮(5340)"
"1","元大","2446","2481"
"2","凱基","1398","1253"
"3","永豐金","1188","765"
"4","富邦","1008","755"
"5","群益","768","747"
"6","國泰綜合","771","717"
"7","美商高盛亞","431","716"
"8","統一","492","508"
"9","華南永昌","520","406"
"10","元富","284","507"
"11","威剛(3260)"
"1","元大","2271","2256"
"2","凱基","1756","1403"
"3","永豐金","979","1050"
"4","富邦","830","766"
"5","國泰綜合","696","608"
"6","群益","427","784"
"7","元富","370","649"
"8","統一","291","515"
"9","台新","350","373"
"10","華南永昌","436","278"
"12","元太(8069)"
"1","元大","1384","2009"
"2","美商高盛亞","1714","631"
"3","凱基","1214","925"
"4","富邦","899","1111"
"5","星洲瑞銀","871","510"
"6","永豐金","621","540"
"7","花旗環球","13","1000"
"8","港商麥格理","785","97"
"9","國泰綜合","298","507"
"10","華南永昌","219","579"
"13","合晶(6182)"
"1","元大","2113","2051"
"2","凱基","1486","1105"
"3","富邦","795","691"
"4","群益","540","742"
"5","國泰綜合","548","642"
"6","美商高盛亞","442","495"
"7","永豐金","458","397"
"8","摩根士丹利","264","491"
"9","摩根大通","195","451"
"10","光和","287","292"
"14","聯光通(4903)"
"1","元大","2631","2162"
"2","凱基","1769","2916"
"3","富邦","855","1109"
"4","永豐金","695","438"
"5","群益","500","420"
"6","元富","481","344"
"7","兆豐","329","311"
"8","統一","310","281"
"9","華南永昌","281","241"
"10","台新","270","241"
"15","光環(3234)"
"1","元大","1454","1688"
"2","富邦","533","1614"
"3","凱基","804","658"
"4","元富","642","748"
"5","華南永昌","382","589"
"6","永豐金","370","501"
"7","國泰綜合","440","418"
"8","美商高盛亞","798","57"
"9","台新","472","323"
"10","星洲瑞銀","480","287"
"16","中美晶(5483)"
"1","元大","2300","1964"
"2","凱基","1210","1013"
"3","富邦","391","713"
"4","國泰綜合","410","518"
"5","永豐金","296","506"
"6","星洲瑞銀","632","153"
"7","台新","233","440"
"8","群益","262","388"
"9","摩根士丹利","495","151"
"10","美商高盛亞","390","187"
"17","良維(6290)"
"1","元大","1419","1606"
"2","凱基","1147","1389"
"3","永豐金","681","572"
"4","富邦","412","669"
"5","美商高盛亞","752","281"
"6","群益","302","565"
"7","元富","367","394"
"8","國泰綜合","298","355"
"9","國票","342","293"
"10","摩根士丹利","425","131"
"18","福邦證(6026)"
"1","元大","2047","1005"
"2","富邦","775","613"
"3","凱基","541","784"
"4","永豐金","389","908"
"5","第一金證券","623","171"
"6","元富","340","436"
"7","華南永昌","231","478"
"8","美林證券","49","589"
"9","亞東","632","3"
"10","台新","321","273"
"19","群聯(8299)"
"1","元大","1339","1164"
"2","凱基","1102","1020"
"3","永豐金","530","679"
"4","富邦","534","653"
"5","星洲瑞銀","578","341"
"6","美商高盛亞","584","241"
"7","台新","192","591"
"8","國泰綜合","384","344"
"9","群益","224","364"
"10","統一","267","294"
"20","凱崴(5498)"
"1","元大","1445","1691"
"2","凱基","891","716"
"3","富邦","560","593"
"4","國泰綜合","413","678"
"5","美商高盛亞","562","354"
"6","華南永昌","369","373"
"7","永豐金","356","344"
"8","兆豐","351","340"
"9","群益","215","414"
"10","星洲瑞銀","423","197"
"21","方土昶(6265)"
"1","元大","1610","1523"
"2","凱基","971","872"
"3","富邦","593","715"
"4","群益","477","462"
"5","永豐金","432","383"
"6","星洲瑞銀","376","360"
"7","元富","348","317"
"8","統一","173","452"
"9","台新","196","296"
"10","玉山證券","233","246"
"22","華容(5328)"
"1","中國信託證","66","2008"
"2","元大","962","1011"
"3","凱基","925","489"
"4","富邦","499","620"
"5","美林證券","855","0"
"6","星洲瑞銀","729","91"
"7","群益","256","549"
"8","摩根大通","650","133"
"9","國泰綜合","225","329"
"10","永豐金","245","254"
"23","立碁(8111)"
"1","元大","1273","1631"
"2","凱基","1130","822"
"3","群益","667","785"
"4","富邦","428","707"
"5","國泰綜合","368","475"
"6","永豐金","374","382"
"7","新光","271","234"
"8","華南永昌","195","249"
"9","美商高盛亞","259","130"
"10","統一","166","219"
"24","世紀*(5314)"
"1","元大","1397","1108"
"2","凱基","880","1147"
"3","富邦","614","425"
"4","新光","210","715"
"5","永豐金","396","415"
"6","群益","388","398"
"7","元富","312","274"
"8","美林證券","220","286"
"9","兆豐","244","256"
"10","國票","219","247"
"25","東捷(8064)"
"1","元大","1601","1589"
"2","凱基","1086","986"
"3","富邦","589","419"
"4","國泰綜合","428","314"
"5","群益","430","264"
"6","美林證券","109","389"
"7","華南永昌","337","154"
"8","摩根士丹利","112","373"
"9","摩根大通","74","398"
"10","星洲瑞銀","77","392"
"26","錦明(3230)"
"1","元大","1570","1107"
"2","凱基","940","1417"
"3","富邦","848","344"
"4","兆豐","110","814"
"5","元富","438","454"
"6","永豐金","498","391"
"7","新光","301","474"
"8","國泰綜合","303","196"
"9","群益","276","221"
"10","統一","154","263"
"27","系統電(5309)"
"1","元大","1530","1533"
"2","凱基","909","1498"
"3","富邦","905","585"
"4","永豐金","416","293"
"5","群益","379","296"
"6","元富","335","225"
"7","統一","250","260"
"8","國泰綜合","259","204"
"9","兆豐","185","222"
"10","台新","174","184"
"28","鑫科(3663)"
"1","元大","1168","1257"
"2","凱基","1071","834"
"3","富邦","504","709"
"4","元富","482","498"
"5","永豐金","419","387"
"6","群益","433","283"
"7","統一","339","259"
"8","新光","144","355"
