115年01月13日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","華電網(6163)"
"1","元大","9557","7538"
"2","富邦","6026","7486"
"3","凱基","4856","6030"
"4","永豐金","3269","3254"
"5","統一","1202","2864"
"6","國泰綜合","2503","1096"
"7","群益","1329","1920"
"8","兆豐","1249","1257"
"9","華南永昌","1189","970"
"10","台新","1413","716"
"2","世界(5347)"
"1","元大","6685","6561"
"2","凱基","3921","5771"
"3","國票","2631","4417"
"4","星洲瑞銀","2636","2692"
"5","統一","419","4549"
"6","富邦","2265","1565"
"7","國泰綜合","1683","1793"
"8","群益","2505","840"
"9","永豐金","1252","1799"
"10","台新","1843","617"
"3","富喬(1815)"
"1","元大","6816","7086"
"2","凱基","3672","3823"
"3","富邦","3039","2594"
"4","國泰綜合","2457","1563"
"5","星洲瑞銀","1555","1589"
"6","永豐金","1553","1202"
"7","群益","1237","1474"
"8","兆豐","1286","843"
"9","台新","835","893"
"10","元富","851","797"
"4","品安(8088)"
"1","元大","6007","7927"
"2","凱基","8022","3189"
"3","富邦","3518","4112"
"4","國泰綜合","777","1708"
"5","永豐金","1031","1308"
"6","群益","842","981"
"7","元富","632","896"
"8","華南永昌","603","835"
"9","統一","616","691"
"10","台新","506","773"
"5","穩懋(3105)"
"1","元大","6039","4277"
"2","凱基","2667","4794"
"3","富邦","2397","2019"
"4","永豐金","1733","1091"
"5","國泰綜合","1787","895"
"6","美商高盛亞","323","2061"
"7","群益","1095","899"
"8","星洲瑞銀","88","1835"
"9","華南永昌","1032","692"
"10","元富","872","704"
"6","台半(5425)"
"1","元大","4347","7501"
"2","凱基","2853","3143"
"3","國泰綜合","2112","1220"
"4","富邦","892","2066"
"5","群益","1083","1373"
"6","永豐金","947","1212"
"7","兆豐","1139","1003"
"8","美林證券","1912","133"
"9","元富","994","919"
"10","摩根大通","1216","477"
"7","茂迪(6244)"
"1","元大","3681","4013"
"2","富邦","2290","2369"
"3","凱基","2280","2180"
"4","國泰綜合","1413","1045"
"5","永豐金","721","1269"
"6","群益","864","1047"
"7","元富","658","741"
"8","華南永昌","700","662"
"9","台新","650","437"
"10","台企銀","494","463"
"8","合晶(6182)"
"1","元大","3074","2978"
"2","凱基","1686","1741"
"3","富邦","1575","1282"
