115年03月03日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","18095","16514"
"2","凱基","13126","9400"
"3","富邦","9673","10708"
"4","統一","8449","7440"
"5","國票","5422","3285"
"6","永豐金","3575","4537"
"7","國泰綜合","2884","4170"
"8","群益","2258","3211"
"9","摩根大通","2307","1824"
"10","新光","1586","2298"
"2","茂迪(6244)"
"1","元大","13565","12004"
"2","凱基","5189","6912"
"3","富邦","3713","3125"
"4","國泰綜合","4552","2270"
"5","永豐金","2355","2255"
"6","統一","1360","2846"
"7","群益","1783","2169"
"8","華南永昌","1647","1504"
"9","摩根士丹利","912","1672"
"10","台新","1534","1009"
"3","世界(5347)"
"1","元大","3476","2507"
"2","凱基","1738","1728"
"3","群益","1418","1582"
"4","星洲瑞銀","524","1958"
"5","新光","303","1715"
"6","富邦","1216","490"
"7","永豐金","968","486"
"8","摩根士丹利","167","1167"
"9","國泰綜合","889","370"
"10","美林證券","578","357"
"4","金居(8358)"
"1","元大","3669","3483"
"2","凱基","2143","2256"
"3","永豐金","848","1253"
"4","台新","728","942"
"5","美商高盛亞","445","1136"
"6","富邦","977","576"
"7","國泰綜合","980","512"
"8","群益","751","740"
"9","新光","408","561"
"10","華南永昌","556","358"
"5","凱崴(5498)"
"1","元大","4163","4291"
"2","凱基","1349","1792"
"3","富邦","1351","913"
"4","國泰綜合","916","711"
"5","永豐金","658","889"
"6","統一","381","930"
"7","群益","529","772"
"8","美商高盛亞","456","809"
"9","台新","661","429"
"10","新光","488","361"
"6","新復興(4909)"
"1","元大","3358","3003"
"2","凱基","1340","1530"
"3","富邦","921","838"
"4","永豐金","547","746"
"5","群益","556","698"
"6","國泰綜合","711","496"
"7","統一","290","824"
"8","星洲瑞銀","442","441"
"9","華南永昌","461","384"
"10","元富","407","387"
"7","宏捷科(8086)"
"1","富邦","2597","1897"
"2","元大","1851","2298"
"3","凱基","1766","842"
"4","台新","668","371"
"5","華南永昌","598","399"
"6","元富","376","562"
"7","永豐金","426","474"
"8","群益","451","448"
"9","國泰綜合","288","582"
"10","統一","367","483"
"8","台嘉碩(3221)"
