115年01月28日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","世界(5347)"
"1","元大","8036","8291"
"2","凱基","4360","6104"
"3","富邦","2650","4888"
"4","星洲瑞銀","3065","3684"
"5","美商高盛亞","1832","2250"
"6","統一","1242","2798"
"7","國泰綜合","2336","1387"
"8","摩根士丹利","3394","186"
"9","永豐金","1856","1367"
"10","群益","1836","1309"
"2","華星光(4979)"
"1","元大","7437","8415"
"2","凱基","5037","6181"
"3","富邦","3884","4625"
"4","永豐金","2714","2549"
"5","國泰綜合","2399","2327"
"6","群益","1848","2085"
"7","統一","1814","1070"
"8","康和","2184","509"
"9","華南永昌","1162","1528"
"10","元富","1333","1260"
"3","擎亞(8096)"
"1","元大","7470","13486"
"2","凱基","5810","4849"
"3","富邦","2430","3143"
"4","群益","3461","2052"
"5","永豐金","2781","2136"
"6","國泰綜合","1757","2029"
"7","元富","1176","1716"
"8","新光","2160","690"
"9","星洲瑞銀","1567","594"
"10","台新","1141","902"
"4","協易機(4533)"
"1","元大","6241","7427"
"2","富邦","4157","4395"
"3","凱基","3809","3561"
"4","永豐金","2733","1678"
"5","元富","1575","1884"
"6","國泰綜合","1185","1320"
"7","玉山證券","490","1749"
"8","群益","1031","1049"
"9","統一","970","1031"
"10","兆豐","992","978"
"5","穩懋(3105)"
"1","元大","5085","6563"
"2","凱基","3117","3290"
"3","富邦","1683","2994"
"4","永豐金","1728","1948"
"5","統一","1872","1753"
"6","摩根大通","1929","708"
"7","星洲瑞銀","1366","1120"
"8","群益","997","1137"
"9","國泰綜合","926","1205"
"10","美商高盛亞","1353","588"
"6","富喬(1815)"
"1","元大","5699","5430"
"2","凱基","4017","4268"
"3","星洲瑞銀","1198","3118"
"4","富邦","2061","2036"
"5","國泰綜合","1641","1359"
"6","群益","1985","969"
"7","永豐金","1346","949"
"8","美商高盛亞","931","1114"
"9","新光","814","759"
"10","兆豐","890","424"
"7","凱崴(5498)"
"1","元大","6253","4884"
"2","凱基","2445","3077"
"3","富邦","1641","3248"
"4","國泰綜合","2374","769"
"5","永豐金","1179","1219"
"6","群益","1312","977"
"7","統一","568","1280"
"8","美商高盛亞","540","962"
"9","星洲瑞銀","104","1144"
"10","華南永昌","762","451"
"8","中探針(6217)"
"1","元大","3987","4570"
"2","凱基","2774","2643"
"3","富邦","1563","1463"
"4","群益","1115","1227"
"5","國泰綜合","1176","914"
"6","永豐金","955","1048"
"7","元富","841","686"
"8","兆豐","859","605"
"9","華南永昌","582","744"
"10","統一","681","508"
"9","威剛(3260)"
"1","元大","3172","3334"
"2","凱基","2248","2836"
"3","美商高盛亞","1396","1358"
"4","富邦","1644","1098"
"5","群益","848","1388"
"6","永豐金","1165","994"
"7","國泰綜合","1194","660"
"8","摩根士丹利","628","1191"
"9","摩根大通","393","804"
"10","元富","483","403"
"10","方土昶(6265)"
"1","元大","3889","3491"
"2","凱基","2019","1963"
"3","富邦","1953","1989"
"4","永豐金","831","823"
"5","國泰綜合","737","843"
"6","華南永昌","554","864"
"7","元富","684","710"
"8","統一","641","652"
"9","群益","618","654"
"10","台新","609","475"
"11","茂迪(6244)"
"1","元大","4271","2760"
"2","凱基","1156","2741"
"3","富邦","2001","1234"
"4","群益","974","2005"
"5","永豐金","763","1174"
"6","國泰綜合","1278","284"
"7","元富","694","697"
"8","摩根士丹利","0","1330"
"9","星洲瑞銀","363","862"
"10","兆豐","379","792"
"12","波若威(3163)"
"1","元大","2803","3585"
"2","凱基","1627","2180"
"3","富邦","1987","1339"
"4","國泰綜合","811","741"
"5","統一","976","519"
"6","永豐金","732","658"
"7","美林證券","1272","99"
"8","美商高盛亞","637","662"
"9","群益","462","613"
"10","台新","460","594"
"13","正德(2641)"
"1","元大","2902","2750"
"2","凱基","2130","1757"
"3","富邦","1336","1068"
"4","華南永昌","622","873"
"5","第一金證券","711","682"
"6","永豐金","660","647"
"7","群益","767","531"
"8","統一","434","628"
"9","國泰綜合","588","466"
"10","台新","421","429"
"14","高端疫苗(6547)"
"1","元大","2843","2464"
"2","凱基","1510","3150"
"3","國泰綜合","1518","742"
"4","富邦","1013","943"
"5","兆豐","1189","729"
"6","永豐金","700","581"
"7","統一","476","556"
"8","摩根大通","219","666"
"9","群益","412","391"
"10","華南永昌","391","384"
"15","鈺創(5351)"
"1","元大","2384","3293"
"2","富邦","1927","1242"
"3","凱基","1436","1667"
"4","美商高盛亞","813","742"
"5","群益","884","571"
"6","國泰綜合","537","602"
"7","永豐金","540","569"
"8","星洲瑞銀","636","441"
"9","美林證券","833","231"
"10","元富","407","436"
"16","順達(3211)"
"1","元大","2807","3474"
"2","凱基","2106","1960"
"3","富邦","1038","1204"
"4","永豐金","758","1136"
"5","統一","818","283"
"6","元富","561","458"
"7","華南永昌","339","598"
"8","星洲瑞銀","614","258"
"9","群益","283","579"
"10","國泰綜合","307","524"
"17","合晶(6182)"
"1","元大","2096","2140"
"2","凱基","1976","1926"
"3","富邦","1050","906"
"4","美商高盛亞","648","796"
"5","群益","676","623"
"6","國泰綜合","448","635"
"7","永豐金","402","547"
"8","元富","341","591"
"9","星洲瑞銀","499","349"
"10","兆豐","497","282"
"18","長科*(6548)"
"1","元大","2707","2145"
"2","凱基","1959","1930"
"3","富邦","1070","706"
"4","永豐金","761","802"
"5","國泰綜合","810","509"
"6","大展","18","1014"
"7","元富","379","510"
"8","群益","295","574"
"9","星洲瑞銀","428","375"
"10","華南永昌","271","478"
"19","立碁(8111)"
"1","元大","2931","2424"
"2","凱基","2780","1661"
"3","富邦","817","1329"
"4","群益","601","786"
"5","永豐金","540","623"
"6","國票","438","446"
"7","國泰綜合","306","552"
"8","元富","318","487"
"9","玉山證券","471","276"
"10","統一","370","347"
"20","金居(8358)"
"1","元大","2484","1714"
"2","凱基","984","2226"
"3","富邦","805","1077"
"4","美商高盛亞","580","887"
"5","永豐金","669","709"
"6","國泰綜合","875","379"
"7","群益","500","273"
"8","華南永昌","472","270"
"9","兆豐","388","265"
"10","中國信託證","290","338"
"21","漢磊(3707)"
"1","元大","2590","2618"
"2","凱基","1209","1439"
"3","富邦","888","922"
"4","群益","803","855"
"5","國泰綜合","539","607"
"6","美商高盛亞","650","443"
"7","永豐金","342","590"
"8","元富","366","404"
"9","華南永昌","293","458"
"10","星洲瑞銀","463","198"
"22","精材(3374)"
"1","元大","2465","1835"
"2","凱基","1756","1800"
"3","永豐金","899","898"
"4","富邦","1003","541"
"5","國泰綜合","678","549"
"6","統一","218","675"
"7","美商高盛亞","23","805"
"8","群益","385","410"
"9","元富","500","233"
"10","華南永昌","427","179"
"23","欣銓(3264)"
"1","元大","1836","1366"
"2","凱基","1455","1295"
"3","永豐金","949","672"
"4","富邦","555","717"
"5","星洲瑞銀","380","669"
"6","國泰綜合","639","359"
"7","美商高盛亞","228","547"
"8","群益","416","325"
"9","美林證券","82","534"
"10","兆豐","441","156"
"24","廣運(6125)"
"1","元大","1047","1711"
"2","永豐金","1008","948"
"3","凱基","953","630"
"4","統一","795","316"
"5","富邦","372","578"
"6","國泰綜合","365","369"
"7","宏遠","330","359"
"8","群益","270","411"
"9","美商高盛亞","523","136"
"10","元富","153","450"
"25","光環(3234)"
"1","元大","1290","1358"
"2","富邦","619","1152"
"3","凱基","676","1068"
"4","群益","459","460"
"5","統一","327","574"
"6","永豐金","573","307"
"7","國泰綜合","466","360"
"8","摩根大通","567","191"
"9","元富","269","438"
"10","華南永昌","216","389"
"26","中光電(5371)"
"1","元大","1400","1435"
"2","凱基","496","1157"
"3","富邦","807","567"
"4","摩根士丹利","896","102"
"5","元富","354","390"
"6","永豐金","385","340"
"7","群益","205","464"
"8","國泰綜合","304","332"
"9","玉山證券","277","281"
"10","星洲瑞銀","274","161"
"27","萬泰科(6190)"
"1","元大","1429","1190"
"2","凱基","899","924"
"3","富邦","613","460"
"4","群益","301","770"
"5","國泰綜合","470","522"
"6","永豐金","410","485"
"7","星洲瑞銀","87","436"
"8","新光","275","192"
"9","華南永昌","207","257"
"10","兆豐","248","188"
"28","IET-KY(4971)"
"1","元大","1447","1401"
"2","凱基","802","1145"
"3","富邦","654","578"
"4","國泰綜合","457","359"
"5","永豐金","484","330"
"6","華南永昌","335","394"
"7","群益","345","324"
"8","台新","203","388"
"9","星洲瑞銀","304","282"
"10","美商高盛亞","228","222"
"29","鉅橡(8074)"
"1","元大","1583","1620"
"2","凱基","1335","765"
"3","富邦","617","520"
"4","永豐金","294","711"
"5","國泰綜合","510","285"
"6","統一","359","257"
"7","群益","221","307"
"8","國票","93","348"
"9","元富","171","264"
"10","華南永昌","197","235"
"30","品安(8088)"
"1","元大","1726","1605"
"2","凱基","927","679"
"3","富邦","467","483"
"4","美商高盛亞","451","337"
"5","永豐金","403","342"
"6","國泰綜合","387","343"
"7","群益","247","399"
"8","元富","245","303"
"9","華南永昌","300","221"
"10","星洲瑞銀","151","311"
"共300筆"
