115年02月23日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","13880","18372"
"2","富邦","11568","9298"
"3","凱基","9055","11649"
"4","統一","5269","8763"
"5","星洲瑞銀","7049","1742"
"6","國泰綜合","4025","4649"
"7","永豐金","4354","4259"
"8","國票","2559","5028"
"9","群益","2521","4290"
"10","摩根士丹利","5510","626"
"2","穩懋(3105)"
"1","元大","7619","7019"
"2","元富","3686","3975"
"3","富邦","2291","2690"
"4","摩根士丹利","1124","3638"
"5","凱基","2784","1428"
"6","港商麥格理","0","3127"
"7","港商野村","2310","63"
"8","群益","1009","1044"
"9","永豐金","953","1034"
"10","美林證券","1815","11"
"3","茂迪(6244)"
"1","元大","4207","4040"
"2","凱基","2110","1738"
"3","富邦","1480","1203"
"4","群益","783","1210"
"5","國泰綜合","927","918"
"6","永豐金","773","807"
"7","華南永昌","869","589"
"8","元富","777","596"
"9","兆豐","610","472"
"10","美商高盛亞","387","684"
"4","中探針(6217)"
"1","元大","2728","3245"
"2","凱基","1925","1824"
"3","富邦","886","1481"
"4","永豐金","952","1087"
"5","群益","630","934"
"6","元富","823","669"
"7","美商高盛亞","808","582"
"8","國泰綜合","633","651"
"9","統一","537","514"
"10","玉山證券","203","834"
"5","威剛(3260)"
"1","元大","2703","2663"
"2","凱基","2346","2718"
"3","星洲瑞銀","259","2008"
"4","國泰綜合","1114","802"
"5","富邦","974","700"
"6","群益","829","623"
"7","永豐金","634","577"
"8","美商高盛亞","398","685"
"9","台新","858","150"
"10","華南永昌","516","347"
"6","華星光(4979)"
"1","元大","3182","3322"
"2","凱基","1439","1945"
"3","富邦","989","1094"
"4","群益","783","826"
"5","國泰綜合","799","781"
"6","永豐金","683","705"
"7","美商高盛亞","624","524"
"8","星洲瑞銀","814","122"
"9","元富","476","402"
"10","華南永昌","402","384"
"7","世界(5347)"
"1","元大","1293","1380"
"2","凱基","1107","1454"
"3","美商高盛亞","1797","615"
"4","星洲瑞銀","1071","1078"
"5","富邦","492","532"
"6","永豐金","235","594"
"7","華南永昌","514","229"
"8","群益","500","211"
"9","國泰綜合","190","437"
"10","兆豐","178","300"
"8","系統電(5309)"
"1","元大","1494","1830"
"2","凱基","1409","806"
"3","富邦","392","1178"
"4","統一","569","438"
"5","美商高盛亞","615","221"
"6","永豐金","306","515"
"7","星洲瑞銀","654","121"
"8","元富","315","409"
"9","群益","211","480"
"10","華南永昌","278","387"
"9","中光電(5371)"
"1","元大","1052","1584"
"2","凱基","1265","641"
"3","星洲瑞銀","990","238"
"4","元富","250","694"
"5","摩根士丹利","436","492"
"6","群益","533","349"
"7","富邦","341","527"
"8","美商高盛亞","320","371"
"9","永豐金","269","378"
"10","國泰綜合","324","212"
"10","良維(6290)"
"1","元大","1451","1835"
"2","凱基","1214","709"
"3","群益","476","368"
"4","美商高盛亞","652","171"
"5","星洲瑞銀","530","264"
"6","統一","322","445"
"7","富邦","152","528"
"8","摩根士丹利","555","48"
"9","國泰綜合","174","391"
"10","永豐金","113","343"
"11","精材(3374)"
"1","凱基","2080","763"
"2","元大","965","1123"
"3","永豐金","293","1304"
"4","美商高盛亞","720","69"
"5","富邦","193","493"
"6","星洲瑞銀","459","207"
"7","群益","279","337"
"8","台新","67","497"
"9","元富","185","307"
"10","國泰綜合","158","322"
"12","聚和(6509)"
"1","元大","1048","950"
"2","新光","567","495"
"3","美商高盛亞","144","757"
"4","群益","372","358"
"5","凱基","293","412"
"6","富邦","438","178"
"7","台新","345","243"
"8","統一","281","301"
"9","兆豐","363","142"
"10","永豐金","314","156"
