115年01月14日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","元大","6761","7139"
"2","凱基","4912","4540"
"3","富邦","2748","3051"
"4","永豐金","2482","2412"
"5","國泰綜合","1898","2533"
"6","星洲瑞銀","2019","2098"
"7","群益","1484","1488"
"8","華南永昌","1791","980"
"9","美商高盛亞","978","1439"
"10","玉山證券","1336","987"
"8","蜜望實(8043)"
"1","元大","14388","11272"
"2","富邦","5664","4330"
"3","凱基","3920","3365"
"4","統一","1781","1818"
"5","永豐金","1500","1686"
"6","國泰綜合","1130","1914"
"7","群益","670","1097"
"8","元富","867","860"
"9","國票","676","1002"
"10","星洲瑞銀","685","898"
"9","茂迪(6244)"
"1","元大","6267","5578"
"2","富邦","3962","3340"
"3","凱基","3120","4067"
"4","國泰綜合","1478","1610"
"5","群益","1279","1415"
"6","永豐金","1030","1367"
"7","美商高盛亞","977","1415"
"8","玉山證券","950","1113"
"9","元富","1051","790"
"10","華南永昌","1067","736"
"10","信昌電(6173)"
"1","元大","4125","6168"
"2","富邦","5438","3168"
"3","凱基","3924","2654"
"4","統一","2084","1605"
"5","永豐金","1363","1784"
"6","華南永昌","1332","1262"
"7","國泰綜合","846","1437"
"8","國票","1415","829"
"9","群益","717","1427"
"10","星洲瑞銀","970","586"
"11","光頡(3624)"
"1","元大","5719","5386"
"2","凱基","2232","2822"
"3","富邦","1757","1649"
"4","永豐金","1370","1972"
"5","統一","1340","1381"
"6","國泰綜合","1458","1143"
"7","群益","1270","1065"
"8","華南永昌","868","864"
"9","元富","776","898"
"10","台新","790","670"
"12","華容(5328)"
"1","富邦","6338","2071"
"2","元大","1794","4832"
"3","凱基","3953","1585"
"4","統一","1506","674"
"5","永豐金","454","1353"
"6","群益","696","976"
"7","國泰綜合","468","1129"
"8","國票","1157","313"
"9","玉山證券","288","1162"
"10","華南永昌","333","854"
"13","金山電(8042)"
"1","元大","2787","4092"
"2","富邦","4261","2014"
"3","凱基","2568","1700"
"4","統一","2202","1260"
"5","國泰綜合","885","1059"
"6","永豐金","928","1005"
"7","華南永昌","547","1209"
"8","國票","1430","237"
"9","群益","457","787"
"10","星洲瑞銀","453","752"
"14","中美晶(5483)"
"1","元大","3169","3421"
"2","凱基","1552","2693"
"3","美商高盛亞","1507","871"
"4","富邦","1180","1013"
"5","星洲瑞銀","1501","615"
"6","群益","840","1118"
"7","統一","595","863"
"8","國泰綜合","780","662"
"9","台新","374","1025"
"10","永豐金","682","695"
"15","東捷(8064)"
"1","元大","3491","3041"
"2","凱基","1928","2590"
"3","富邦","1176","1656"
"4","華南永昌","621","1237"
"5","群益","643","796"
"6","國泰綜合","882","522"
"7","星洲瑞銀","790","544"
"8","永豐金","608","554"
"9","統一","467","667"
"10","兆豐","547","441"
"16","鉅橡(8074)"
"1","元大","2759","2804"
"2","富邦","1711","1460"
"3","凱基","1441","1581"
"4","國泰綜合","803","805"
"5","美商高盛亞","672","777"
"6","永豐金","656","734"
"7","群益","538","600"
"8","統一","571","482"
"9","華南永昌","444","467"
"10","兆豐","328","352"
"17","漢磊(3707)"
"1","元大","1826","2753"
"2","凱基","1061","1960"
"3","富邦","873","1156"
"4","華南永昌","1198","365"
"5","星洲瑞銀","1039","375"
"6","國泰綜合","557","663"
"7","永豐金","545","651"
"8","群益","568","588"
"9","美商高盛亞","400","474"
"10","統一","523","326"
"18","千如(3236)"
"1","富邦","3681","1234"
"2","元大","1430","3094"
"3","凱基","1540","1250"
"4","統一","1344","273"
"5","群益","425","971"
"6","國票","1251","130"
"7","永豐金","535","707"
"8","國泰綜合","335","801"
"9","華南永昌","164","504"
"10","元富","129","440"
"19","品安(8088)"
"1","元大","2781","2783"
"2","富邦","1191","1394"
"3","凱基","705","1042"
"4","國泰綜合","936","558"
"5","群益","593","644"
"6","永豐金","640","523"
"7","華南永昌","517","578"
"8","美商高盛亞","521","517"
"9","星洲瑞銀","265","636"
"10","玉山證券","574","283"
"20","點序(6485)"
"1","元大","1577","2079"
"2","凱基","2167","1472"
"3","富邦","1387","853"
"4","國泰綜合","1401","580"
"5","統一","1185","478"
"6","永豐金","374","1060"
"7","群益","482","658"
"8","元富","298","553"
"9","國票","438","225"
"10","美商高盛亞","268","385"
"21","佳邦(6284)"
"1","元大","4309","1894"
"2","富邦","2126","1631"
"3","凱基","1165","915"
"4","群益","1171","674"
"5","永豐金","288","787"
"6","兆豐","155","794"
"7","華南永昌","166","783"
"8","國泰綜合","150","408"
"9","元富","133","415"
"10","台新","152","368"
"22","環球晶(6488)"
"1","元大","1915","2300"
"2","凱基","2110","1386"
"3","富邦","935","1150"
"4","統一","1142","340"
"5","國泰綜合","388","703"
"6","美商高盛亞","916","143"
"7","永豐金","201","670"
"8","群益","416","358"
"9","華南永昌","263","439"
"10","星洲瑞銀","354","328"
"23","立敦(6175)"
"1","元大","2867","2679"
"2","凱基","1150","1304"
"3","富邦","905","886"
"4","群益","616","580"
"5","永豐金","413","722"
"6","國泰綜合","458","407"
"7","兆豐","488","341"
"8","華南永昌","404","421"
"9","美商高盛亞","418","399"
"10","統一","349","320"
"24","華星光(4979)"
"1","元大","1733","1831"
"2","凱基","983","1271"
"3","富邦","930","738"
"4","永豐金","667","816"
"5","國泰綜合","767","524"
"6","群益","625","563"
"7","美商高盛亞","454","549"
"8","星洲瑞銀","352","593"
"9","台新","543","335"
"10","玉山證券","512","168"
"25","華宏(8240)"
"1","元大","1922","2139"
"2","凱基","631","1095"
"3","群益","373","1294"
"4","國泰綜合","594","578"
"5","富邦","579","501"
"6","永豐金","432","407"
"7","兆豐","472","268"
"8","元富","373","336"
"9","美商高盛亞","369","319"
"10","新光","414","138"
"26","環宇-KY(4991)"
"1","元大","1258","1112"
"2","凱基","1179","1137"
"3","富邦","820","512"
"4","群益","379","544"
"5","永豐金","517","303"
"6","國泰綜合","523","282"
"7","星洲瑞銀","25","632"
"8","元富","444","155"
"9","華南永昌","387","139"
"10","港商麥格理","0","464"
"27","高鋒(4510)"
"1","凱基","1607","988"
"2","富邦","1077","888"
"3","元大","726","1165"
"4","華南永昌","438","517"
"5","永豐金","450","455"
"6","統一","446","267"
"7","群益","180","310"
"8","國泰綜合","157","291"
"9","元富","197","248"
"10","兆豐","128","251"
"28","臺慶科(3357)"
"1","元大","1177","1219"
"2","凱基","976","1013"
"3","美商高盛亞","282","523"
"4","富邦","401","354"
"5","統一","306","447"
"6","元富","290","436"
"7","永豐金","367","283"
"8","國泰綜合","350","206"
"9","群益","243","302"
"10","華南永昌","239","288"
"29","欣銓(3264)"
"1","凱基","1450","372"
"2","元大","636","798"
"3","富邦","770","526"
"4","統一","733","513"
"5","永豐金","536","406"
"6","國票","88","523"
"7","兆豐","232","367"
"8","群益","148","445"
"9","台新","374","166"
"10","元富","98","414"
"30","光洋科(1785)"
"1","元大","1232","1285"
"2","凱基","438","701"
"3","富邦","659","444"
"4","星洲瑞銀","281","566"
"5","永豐金","390","371"
"6","國泰綜合","370","329"
"7","群益","213","390"
"8","兆豐","347","137"
"9","新光","324","143"
"10","華南永昌","210","237"
"共300筆"
