115年01月14日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","世界(5347)"
"1","元大","9407","8310"
"2","凱基","4844","6634"
"3","統一","2519","4741"
"4","富邦","3447","2985"
"5","星洲瑞銀","2176","2187"
"6","國泰綜合","2018","1648"
"7","永豐金","1486","2179"
"8","華南永昌","1560","1614"
"9","群益","1230","1933"
"10","摩根士丹利","2492","97"
"2","蜜望實(8043)"
"1","元大","14337","11153"
"2","富邦","5664","4275"
"3","凱基","3499","3332"
"4","統一","1781","1813"
"5","永豐金","1500","1660"
"6","國泰綜合","1130","1879"
"7","群益","670","1082"
"8","元富","867","843"
"9","國票","676","992"
"10","星洲瑞銀","685","898"
"3","九豪(6127)"
"1","元大","6158","7531"
"2","富邦","6101","5360"
"3","凱基","3662","3527"
"4","國票","1761","1938"
"5","永豐金","1271","1580"
"6","統一","2058","707"
"7","國泰綜合","1317","1293"
"8","群益","1231","1164"
"9","華南永昌","1065","1209"
"10","新光","822","734"
"4","富喬(1815)"
"1","元大","6945","8313"
"2","凱基","3930","2853"
"3","富邦","2704","3366"
"4","國泰綜合","2055","2494"
"5","永豐金","1728","2064"
"6","群益","980","1503"
"7","星洲瑞銀","2165","206"
"8","元富","712","1132"
"9","摩根士丹利","1786","30"
"10","台新","797","1013"
"5","台半(5425)"
"1","元大","7257","6693"
"2","凱基","3216","6529"
"3","富邦","2667","1544"
"4","群益","2080","1611"
"5","永豐金","1652","1251"
"6","國泰綜合","1802","978"
"7","華南永昌","1273","1217"
"8","台新","691","1404"
"9","元富","1353","649"
"10","美商高盛亞","672","1084"
"6","穩懋(3105)"
"1","元大","5656","5898"
"2","凱基","4079","3877"
"3","富邦","2330","2508"
"4","永豐金","1691","2082"
"5","國泰綜合","1510","2120"
"6","星洲瑞銀","1572","1965"
"7","群益","1237","1115"
"8","華南永昌","1528","770"
"9","玉山證券","1226","904"
"10","美商高盛亞","791","1163"
"7","信昌電(6173)"
"1","元大","4125","5922"
"2","富邦","5162","2919"
"3","凱基","3758","2572"
"4","統一","1609","1572"
"5","永豐金","1363","1728"
"6","華南永昌","1332","1198"
"7","國泰綜合","846","1368"
"8","群益","717","1362"
"9","國票","965","713"
"10","星洲瑞銀","970","586"
"8","華電網(6163)"
"1","元大","5616","5479"
"2","凱基","4238","4668"
"3","富邦","1930","1714"
"4","永豐金","1526","1895"
"5","國泰綜合","1210","1552"
"6","群益","1427","1201"
"7","台新","1063","776"
"8","華南永昌","1027","809"
"9","統一","734","990"
"10","元富","859","619"
"9","合晶(6182)"
"1","元大","5438","4775"
"2","凱基","2328","4009"
"3","富邦","1575","1972"
"4","永豐金","1571","1143"
"5","群益","903","1157"
"6","國泰綜合","1194","858"
"7","星洲瑞銀","903","957"
"8","美商高盛亞","879","930"
"9","玉山證券","833","887"
"10","元富","986","598"
"10","茂迪(6244)"
"1","元大","4750","4255"
"2","凱基","2522","3402"
"3","富邦","2967","2751"
"4","國泰綜合","1003","1314"
"5","永豐金","800","1132"
"6","群益","896","963"
"7","美商高盛亞","763","1037"
"8","華南永昌","816","561"
"9","元富","754","597"
"10","台新","851","487"
"11","華容(5328)"
"1","富邦","6338","1925"
"2","元大","1785","4679"
"3","凱基","3760","1556"
"4","統一","1340","636"
"5","永豐金","351","1313"
"6","群益","696","932"
"7","國泰綜合","468","1035"
"8","國票","1127","285"
"9","玉山證券","288","1118"
"10","華南永昌","333","727"
"12","光頡(3624)"
"1","元大","4659","4507"
"2","凱基","1976","2545"
"3","富邦","1517","1336"
"4","永豐金","1174","1575"
"5","統一","1084","1194"
"6","國泰綜合","1183","844"
"7","群益","1127","885"
"8","華南永昌","755","702"
"9","元富","587","767"
"10","台新","648","478"
"13","金山電(8042)"
"1","元大","2787","3989"
"2","富邦","4261","1934"
"3","凱基","1772","1654"
"4","統一","2036","1257"
"5","國泰綜合","885","1014"
"6","永豐金","928","908"
"7","國票","1430","231"
"8","華南永昌","547","1040"
"9","群益","457","775"
"10","星洲瑞銀","453","752"
"14","東捷(8064)"
"1","元大","3016","2419"
"2","凱基","1583","2075"
"3","富邦","930","1400"
"4","華南永昌","534","1090"
"5","群益","498","698"
"6","國泰綜合","751","382"
"7","星洲瑞銀","606","483"
"8","統一","413","593"
"9","永豐金","528","402"
"10","兆豐","428","383"
"15","千如(3236)"
"1","元大","1430","2690"
"2","富邦","2268","1080"
"3","凱基","1105","1142"
"4","統一","1344","244"
"5","國票","1251","115"
"6","群益","425","855"
"7","永豐金","535","627"
"8","國泰綜合","335","596"
"9","華南永昌","164","371"
"10","美林證券","456","78"
"16","品安(8088)"
"1","元大","2296","2237"
"2","富邦","1004","1160"
"3","凱基","601","950"
"4","國泰綜合","726","425"
"5","永豐金","497","448"
"6","美商高盛亞","452","471"
"7","群益","465","396"
"8","星洲瑞銀","251","554"
"9","華南永昌","327","428"
"10","玉山證券","456","220"
"17","中美晶(5483)"
"1","元大","1876","1684"
"2","凱基","742","1720"
"3","美商高盛亞","966","819"
"4","富邦","674","500"
"5","群益","377","614"
"6","星洲瑞銀","528","443"
"7","國泰綜合","517","296"
"8","統一","286","501"
"9","永豐金","403","328"
"10","華南永昌","403","264"
"18","立敦(6175)"
"1","元大","2293","2170"
"2","凱基","811","1029"
"3","富邦","669","704"
"4","群益","501","440"
"5","永豐金","305","624"
"6","美商高盛亞","371","356"
"7","華南永昌","325","365"
"8","兆豐","400","255"
"9","國泰綜合","335","314"
"10","統一","275","254"
"19","環球晶(6488)"
"1","元大","1127","1537"
"2","凱基","1399","1194"
"3","富邦","815","807"
"4","統一","589","237"
"5","美商高盛亞","615","143"
"6","國泰綜合","376","369"
"7","群益","406","285"
"8","永豐金","184","445"
"9","星洲瑞銀","280","327"
"10","華南永昌","180","291"
"20","漢磊(3707)"
"1","元大","1055","1746"
"2","凱基","529","1079"
"3","富邦","531","726"
"4","華南永昌","947","219"
"5","星洲瑞銀","823","237"
"6","國泰綜合","291","431"
"7","群益","344","312"
"8","永豐金","234","409"
"9","美商高盛亞","215","331"
"10","摩根大通","445","12"
"21","華星光(4979)"
"1","元大","1316","1297"
"2","凱基","798","839"
"3","富邦","653","538"
"4","永豐金","471","589"
"5","國泰綜合","642","404"
"6","群益","441","456"
"7","美商高盛亞","377","371"
"8","星洲瑞銀","244","333"
"9","台新","215","226"
"10","國票","229","162"
"22","華宏(8240)"
"1","元大","1656","1874"
"2","凱基","573","1009"
"3","群益","336","1172"
"4","國泰綜合","445","481"
"5","富邦","477","407"
"6","永豐金","363","368"
"7","兆豐","418","222"
"8","元富","294","271"
"9","美商高盛亞","321","238"
"10","台新","205","223"
