115年01月23日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"8","美商高盛亞","536","634"
"9","華南永昌","587","578"
"10","元富","606","484"
"15","萬泰科(6190)"
"1","元大","3005","2800"
"2","凱基","2136","2045"
"3","富邦","1158","1093"
"4","國泰綜合","962","761"
"5","群益","830","803"
"6","永豐金","619","904"
"7","華南永昌","628","656"
"8","兆豐","785","379"
"9","美商高盛亞","544","613"
"10","統一","586","525"
"16","穩懋(3105)"
"1","元大","2850","2280"
"2","凱基","2112","2573"
"3","富邦","1507","683"
"4","國泰綜合","1105","694"
"5","永豐金","1084","698"
"6","美商高盛亞","282","1402"
"7","星洲瑞銀","378","1246"
"8","摩根大通","311","995"
"9","華南永昌","593","422"
"10","群益","508","478"
"17","加百裕(3323)"
"1","元大","3135","3025"
"2","凱基","2207","2659"
"3","富邦","1312","1095"
"4","國泰綜合","1319","657"
"5","永豐金","777","717"
"6","群益","652","814"
"7","台新","480","596"
"8","華南永昌","548","492"
"9","元富","437","569"
"10","玉山證券","481","324"
"18","高鋒(4510)"
"1","元大","2482","2534"
"2","凱基","1887","2244"
"3","富邦","1469","1382"
"4","永豐金","779","706"
"5","群益","697","786"
"6","國泰綜合","767","617"
"7","統一","703","477"
"8","元富","501","674"
"9","美商高盛亞","403","611"
"10","華南永昌","549","377"
"19","精確(3162)"
"1","凱基","3896","1789"
"2","元大","1845","2552"
"3","富邦","602","1272"
"4","永豐金","480","929"
"5","華南永昌","480","743"
"6","統一","683","424"
"7","國票","765","330"
"8","元富","353","721"
"9","群益","438","501"
"10","新光","364","532"
"20","欣銓(3264)"
"1","元大","2245","2238"
"2","凱基","2202","1397"
"3","摩根大通","1082","1773"
"4","富邦","974","854"
"5","星洲瑞銀","710","1003"
"6","永豐金","366","798"
"7","群益","391","486"
"8","國泰綜合","366","494"
"9","美林證券","560","171"
"10","台新","274","457"
"21","順達(3211)"
"1","凱基","1894","2300"
"2","元大","1778","2090"
"3","永豐金","1150","1099"
"4","摩根大通","1392","190"
"5","星洲瑞銀","469","719"
"6","美商高盛亞","796","378"
"7","富邦","492","681"
"8","國泰綜合","569","447"
"9","元富","588","390"
"10","群益","355","554"
"22","凱崴(5498)"
"1","元大","2549","2899"
"2","凱基","1771","1243"
"3","富邦","627","1267"
"4","摩根大通","1369","9"
"5","永豐金","441","863"
"6","國泰綜合","392","775"
"7","群益","380","686"
"8","美商高盛亞","508","343"
"9","兆豐","323","454"
"10","玉山證券","306","421"
"23","光環(3234)"
"1","元大","2629","1641"
"2","富邦","1356","2766"
"3","凱基","691","3363"
"4","摩根大通","826","118"
"5","統一","245","688"
"6","永豐金","511","380"
"7","華南永昌","632","251"
"8","國泰綜合","403","450"
"9","元富","403","375"
"10","群益","317","405"
"24","光洋科(1785)"
"1","元大","1516","2196"
"2","凱基","654","1199"
"3","富邦","828","986"
"4","群益","561","578"
"5","美商高盛亞","612","456"
"6","兆豐","482","472"
"7","永豐金","384","554"
"8","玉山證券","546","384"
"9","國泰綜合","346","582"
"10","星洲瑞銀","667","216"
"25","光頡(3624)"
"1","元大","2598","2137"
"2","富邦","831","2864"
"3","凱基","1441","1355"
"4","永豐金","651","638"
"5","群益","415","627"
"6","國泰綜合","649","287"
"7","統一","321","359"
"8","美商高盛亞","222","427"
"9","台新","375","255"
"10","元富","449","160"
"26","新鉅科(3630)"
"1","凱基","3620","1947"
"2","元大","1593","2344"
"3","華南永昌","328","1441"
"4","富邦","483","715"
"5","群益","644","500"
"6","玉山證券","619","276"
"7","永豐金","573","304"
"8","統一","416","231"
"9","國泰綜合","279","297"
"10","元富","190","261"
"27","中探針(6217)"
"1","元大","1953","2248"
"2","凱基","1498","1193"
"3","永豐金","949","908"
"4","富邦","808","936"
"5","美商高盛亞","613","546"
"6","群益","580","523"
"7","國泰綜合","539","473"
"8","台新","345","404"
"9","新光","293","328"
"10","元富","264","318"
"28","漢磊(3707)"
"1","元大","2018","2108"
"2","凱基","1256","1313"
"3","美商高盛亞","650","657"
"4","富邦","590","681"
"5","永豐金","453","643"
"6","群益","412","478"
"7","國泰綜合","397","405"
"8","統一","305","298"
"9","玉山證券","255","322"
"10","兆豐","264","260"
"29","台燿(6274)"
"1","元大","1565","1797"
"2","凱基","1232","1362"
"3","富邦","601","874"
"4","美商高盛亞","726","326"
"5","國泰綜合","475","443"
"6","永豐金","379","520"
"7","星洲瑞銀","506","322"
"8","統一","273","494"
"9","華南永昌","278","446"
"10","群益","285","380"
"30","華星光(4979)"
"1","元大","2096","2061"
"2","凱基","1072","1440"
"3","富邦","661","499"
"4","國泰綜合","637","458"
"5","永豐金","531","558"
"6","兆豐","522","237"
"7","群益","388","347"
"8","星洲瑞銀","299","373"
"9","元富","363","272"
"10","台新","294","300"
"共300筆"
