115年01月22日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","18230","15050"
"2","凱基","6915","6945"
"3","富邦","6820","4453"
"4","星洲瑞銀","3148","7662"
"5","國泰綜合","5691","3881"
"6","永豐金","3858","3588"
"7","群益","3298","4080"
"8","元富","3045","2526"
"9","摩根士丹利","74","5019"
"10","美商高盛亞","1543","3534"
"2","中光電(5371)"
"1","元大","9067","10053"
"2","凱基","5351","4740"
"3","富邦","4199","4878"
"4","星洲瑞銀","3062","2952"
"5","永豐金","2846","2988"
"6","國泰綜合","2215","2241"
"7","元富","1960","2061"
"8","摩根士丹利","2909","875"
"9","群益","1697","1817"
"10","美商高盛亞","1899","1265"
"3","漢磊(3707)"
"1","元大","8600","7081"
"2","凱基","3731","4108"
"3","富邦","3069","4565"
"4","國泰綜合","3804","1555"
"5","美商高盛亞","1987","2579"
"6","永豐金","1924","2020"
"7","群益","1625","1851"
"8","統一","767","2707"
"9","華南永昌","1471","1176"
"10","元富","1408","1211"
"4","協易機(4533)"
"1","凱基","5369","10163"
"2","元大","7770","6512"
"3","富邦","3242","3191"
"4","群益","1886","2435"
"5","國泰綜合","1855","1370"
"6","永豐金","1738","1468"
"7","兆豐","1408","1132"
"8","台新","1070","864"
"9","元富","938","815"
"10","玉山證券","1029","679"
"5","合晶(6182)"
"1","元大","7169","6478"
"2","凱基","3065","3796"
"3","富邦","2496","2342"
"4","群益","1883","2404"
"5","星洲瑞銀","1616","1415"
"6","國泰綜合","1603","1426"
"7","美商高盛亞","1518","1130"
"8","永豐金","1478","1123"
"9","元富","973","1398"
"10","玉山證券","661","1499"
"6","世界(5347)"
"1","元大","6013","3939"
"2","凱基","3564","3600"
"3","富邦","2860","3347"
"4","星洲瑞銀","1585","2011"
"5","國泰綜合","2326","644"
"6","群益","917","1285"
"7","永豐金","1242","864"
"8","港商麥格理","0","2000"
"9","摩根大通","509","1489"
"10","兆豐","539","1381"
"7","穩懋(3105)"
"1","元大","4005","5113"
"2","凱基","2791","2853"
"3","富邦","1170","2281"
"4","永豐金","1584","1796"
"5","國泰綜合","1188","1661"
"6","星洲瑞銀","2364","351"
"7","美商高盛亞","1615","975"
"8","統一","1010","722"
"9","群益","775","956"
"10","玉山證券","562","1030"
"8","欣銓(3264)"
"1","元大","3629","4451"
"2","凱基","2870","3460"
"3","星洲瑞銀","1243","2712"
"4","美林證券","2972","785"
"5","富邦","1219","1617"
"6","群益","1191","970"
"7","永豐金","950","992"
"8","國泰綜合","1093","835"
"9","美商高盛亞","454","774"
"10","華南永昌","511","635"
"9","鈺創(5351)"
"1","元大","4664","4401"
"2","凱基","1808","1810"
"3","國泰綜合","1659","1153"
"4","富邦","1560","1005"
"5","美商高盛亞","671","1866"
"6","永豐金","1109","770"
"7","星洲瑞銀","370","1443"
"8","群益","1063","691"
"9","康和","1271","132"
"10","美林證券","11","1341"
"10","台半(5425)"
"1","元大","2743","4638"
"2","凱基","2580","2342"
"3","富邦","2045","2580"
"4","永豐金","2658","1019"
"5","統一","1897","892"
"6","國泰綜合","951","1289"
