115年02月06日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","11809","10792"
"2","凱基","5393","6553"
"3","富邦","3903","4503"
"4","國泰綜合","3089","2236"
"5","台新","1281","3114"
"6","群益","2113","2235"
"7","永豐金","2000","1387"
"8","星洲瑞銀","884","1972"
"9","華南永昌","1544","901"
"10","新光","1278","1017"
"2","世界(5347)"
"1","元大","6725","6143"
"2","凱基","1912","3008"
"3","摩根大通","828","2581"
"4","美商高盛亞","1406","1777"
"5","星洲瑞銀","777","2352"
"6","美林證券","1347","1705"
"7","富邦","1949","1103"
"8","群益","1372","1505"
"9","國泰綜合","1228","1121"
"10","元富","1704","550"
"3","茂迪(6244)"
"1","元大","6702","6221"
"2","富邦","2509","7014"
"3","凱基","2537","3598"
"4","統一","536","3109"
"5","國泰綜合","2026","449"
"6","元富","1174","808"
"7","星洲瑞銀","1233","661"
"8","永豐金","1248","597"
"9","群益","852","635"
"10","國票","359","1086"
"4","系統電(5309)"
"1","元大","5429","3681"
"2","凱基","2974","2749"
"3","富邦","1745","1442"
"4","華南永昌","1263","917"
"5","群益","1023","1095"
"6","國泰綜合","1241","844"
"7","統一","814","1012"
"8","永豐金","948","841"
"9","星洲瑞銀","47","1546"
"10","美林證券","92","1440"
"5","威剛(3260)"
"1","元大","3327","2356"
"2","元富","2349","2384"
"3","凱基","2114","2457"
"4","富邦","2143","1372"
"5","摩根士丹利","53","2685"
"6","摩根大通","349","1123"
"7","永豐金","862","560"
"8","國泰綜合","927","452"
"9","星洲瑞銀","49","1293"
"10","群益","784","531"
"6","穩懋(3105)"
"1","元大","3493","2755"
"2","凱基","3048","2753"
"3","永豐金","1152","1481"
"4","富邦","1544","895"
"5","群益","996","888"
"6","摩根士丹利","398","1105"
"7","摩根大通","330","1136"
"8","國泰綜合","881","439"
"9","星洲瑞銀","162","1040"
"10","國票","683","383"
"7","華星光(4979)"
"1","元大","3381","3168"
"2","凱基","1569","2027"
"3","富邦","919","870"
"4","國泰綜合","860","657"
"5","群益","743","697"
"6","永豐金","648","539"
"7","兆豐","676","474"
"8","新光","544","549"
"9","華南永昌","476","402"
"10","美商高盛亞","336","458"
"8","九豪(6127)"
"1","元大","3262","2884"
"2","凱基","1505","1774"
"3","國泰綜合","1169","946"
"4","富邦","949","923"
"5","永豐金","854","718"
"6","群益","633","813"
"7","華南永昌","540","499"
"8","元富","398","424"
"9","新光","401","416"
"10","台新","370","402"
"9","群聯(8299)"
"1","元大","1759","1256"
"2","凱基","1570","1303"
"3","富邦","1528","1031"
"4","美商高盛亞","470","2076"
"5","元富","1194","1174"
"6","摩根士丹利","178","1535"
"7","星洲瑞銀","705","469"
"8","永豐金","570","469"
"9","兆豐","455","412"
"10","統一","469","356"
"10","致和證(5864)"
"1","元大","3149","1929"
"2","凱基","801","1479"
"3","華南永昌","354","1570"
"4","群益","1136","598"
"5","富邦","986","378"
"6","美商高盛亞","291","779"
"7","摩根大通","408","638"
"8","永豐金","758","211"
"9","元富","485","361"
"10","兆豐","515","326"
"11","安可(3615)"
"1","元大","1951","2177"
"2","凱基","2186","1229"
"3","富邦","648","822"
"4","群益","692","651"
"5","永豐金","547","789"
"6","國泰綜合","384","569"
"7","台新","431","386"
"8","華南永昌","337","433"
"9","國票","524","192"
"10","元富","255","446"
"12","建榮(5340)"
"1","元大","2215","1711"
"2","凱基","1114","1826"
"3","富邦","725","898"
"4","永豐金","650","577"
"5","國泰綜合","751","439"
"6","元富","729","434"
"7","統一","412","626"
"8","港商野村","0","874"
"9","星洲瑞銀","340","454"
"10","華南永昌","410","299"
"13","環宇-KY(4991)"
"1","元大","2249","1137"
"2","凱基","610","1588"
"3","元富","1431","441"
"4","富邦","739","1099"
"5","港商野村","0","1201"
"6","永豐金","410","505"
"7","美商高盛亞","538","357"
"8","摩根大通","183","547"
"9","中國信託證","85","562"
"10","統一","375","239"
"14","安國(8054)"
"1","元大","2160","1304"
"2","凱基","798","1339"
"3","國票","259","952"
"4","富邦","798","369"
"5","群益","566","540"
"6","美商高盛亞","140","790"
"7","統一","232","550"
"8","永豐金","474","253"
"9","兆豐","325","360"
"10","華南永昌","371","298"
"15","台燿(6274)"
"1","元大","1621","1337"
"2","凱基","677","772"
"3","永豐金","438","508"
"4","富邦","518","383"
"5","摩根士丹利","313","550"
"6","群益","342","367"
"7","國泰綜合","384","290"
"8","摩根大通","222","447"
"9","美商高盛亞","295","365"
"10","星洲瑞銀","182","366"
"16","位速(3508)"
"1","凱基","536","2135"
"2","元大","1219","1011"
"3","富邦","613","538"
"4","兆豐","730","343"
"5","永豐金","370","470"
"6","群益","302","291"
"7","統一","190","334"
"8","元富","341","146"
"9","華南永昌","274","211"
"10","玉山證券","396","70"
"17","德宏(5475)"
"1","元大","1015","1017"
"2","摩根大通","648","688"
"3","凱基","877","380"
"4","元富","353","785"
"5","永豐金","367","492"
"6","富邦","293","516"
"7","國泰綜合","342","319"
"8","群益","256","264"
"9","國票","369","120"
"10","台新","182","272"
"18","欣銓(3264)"
"1","元大","1066","1059"
"2","凱基","974","654"
"3","永豐金","180","1046"
"4","富邦","456","554"
"5","美商高盛亞","595","241"
"6","兆豐","75","522"
"7","國泰綜合","136","454"
"8","星洲瑞銀","469","89"
"9","群益","186","298"
"10","摩根士丹利","302","117"
"19","方土昶(6265)"
"1","元大","1714","1468"
"2","凱基","641","798"
"3","富邦","491","624"
"4","永豐金","224","487"
"5","群益","311","238"
"6","摩根大通","112","430"
"7","星洲瑞銀","187","343"
"8","國泰綜合","262","213"
"9","美林證券","228","189"
"10","美商高盛亞","161","253"
"20","青雲(5386)"
"1","元大","1340","921"
"2","凱基","1224","906"
"3","富邦","503","503"
"4","摩根士丹利","7","963"
"5","永豐金","399","402"
"6","元富","477","273"
"7","國泰綜合","253","276"
"8","群益","270","221"
"9","華南永昌","381","89"
"10","統一","176","280"
"21","光環(3234)"
"1","凱基","418","1630"
"2","元大","838","619"
"3","富邦","482","719"
"4","兆豐","500","299"
"5","永豐金","391","335"
"6","元富","201","458"
"7","華南永昌","393","69"
"8","美林證券","316","142"
"9","港商野村","38","411"
"10","群益","252","184"
"22","鈺創(5351)"
"1","元大","1174","1646"
"2","凱基","621","651"
"3","美商高盛亞","464","390"
"4","富邦","348","411"
"5","永豐金","226","344"
"6","國泰綜合","151","324"
"7","群益","277","181"
"8","華南永昌","165","199"
"9","星洲瑞銀","219","119"
"10","元富","135","190"
"23","中探針(6217)"
"1","元大","870","941"
"2","永豐金","854","366"
"3","凱基","592","557"
"4","富邦","418","534"
"5","兆豐","120","694"
"6","群益","381","164"
"7","新光","359","144"
"8","國泰綜合","190","218"
"9","統一","70","277"
"10","美商高盛亞","205","140"
"24","康和證(6016)"
"1","國票","211","1200"
"2","元大","832","503"
"3","凱基","428","809"
"4","永豐金","881","230"
"5","富邦","472","206"
"6","美商高盛亞","191","377"
"7","星洲瑞銀","77","471"
"8","華南永昌","206","173"
"9","台新","74","286"
"10","美好","328","3"
"25","錦明(3230)"
"1","元大","1337","786"
"2","凱基","847","1107"
"3","富邦","498","240"
"4","永豐金","339","200"
"5","群益","253","260"
"6","華南永昌","258","226"
"7","美商高盛亞","54","397"
"8","統一","106","273"
"9","國泰綜合","243","114"
"10","新光","73","252"
"26","合晶(6182)"
"1","元大","1101","945"
"2","凱基","853","666"
"3","富邦","336","490"
"4","美商高盛亞","300","387"
"5","國泰綜合","220","375"
"6","兆豐","121","299"
"7","群益","215","172"
"8","玉山證券","238","146"
"9","元富","96","251"
"10","摩根大通","212","93"
"27","中美晶(5483)"
"1","元大","1057","883"
"2","康和","128","809"
"3","永豐金","406","472"
"4","凱基","390","457"
"5","富邦","341","211"
"6","美商高盛亞","323","217"
"7","台新","261","227"
"8","摩根大通","285","200"
"9","群益","228","148"
"10","美林證券","128","229"
"28","中光電(5371)"
"1","元大","1151","1231"
"2","凱基","558","707"
"3","富邦","340","454"
"4","永豐金","276","241"
"5","群益","224","258"
"6","新光","406","39"
"7","統一","130","300"
"8","星洲瑞銀","155","204"
"9","國泰綜合","147","193"
"10","中國信託證","63","256"
"29","加百裕(3323)"
"1","元大","1029","715"
"2","凱基","543","605"
"3","美林證券","2","677"
"4","星洲瑞銀","26","646"
"5","兆豐","214","446"
"6","富邦","432","139"
"7","永豐金","289","183"
"8","群益","160","253"
"9","國泰綜合","276","113"
"10","美商高盛亞","129","211"
"30","華容(5328)"
"1","元大","812","752"
"2","凱基","1016","424"
"3","永豐金","162","739"
"4","富邦","247","302"
"5","群益","265","265"
"6","星洲瑞銀","204","298"
"7","摩根大通","60","386"
"8","美商高盛亞","284","94"
"9","國泰綜合","147","182"
"10","華南永昌","193","114"
"共300筆"
