115年03月03日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","24195","21731"
"2","凱基","16281","13268"
"3","富邦","11684","12618"
"4","統一","9440","8276"
"5","永豐金","5176","5952"
"6","國票","5907","4113"
"7","國泰綜合","4734","5265"
"8","群益","3770","4392"
"9","摩根大通","3442","3117"
"10","元富","2478","3167"
"2","茂迪(6244)"
"1","元大","17274","15338"
"2","凱基","6657","8591"
"3","富邦","4747","4075"
"4","國泰綜合","5477","3166"
"5","永豐金","2951","2974"
"6","統一","1846","3130"
"7","群益","2237","2586"
"8","華南永昌","2098","1894"
"9","元富","2147","1255"
"10","美商高盛亞","1385","1917"
"3","世界(5347)"
"1","元大","4870","3495"
"2","凱基","2564","2131"
"3","新光","397","3644"
"4","群益","1694","2117"
"5","星洲瑞銀","1641","2114"
"6","富邦","1533","759"
"7","摩根士丹利","580","1657"
"8","永豐金","1177","699"
"9","美商高盛亞","739","870"
"10","國泰綜合","1065","487"
"4","金居(8358)"
"1","元大","5213","4285"
"2","凱基","2545","2977"
"3","永豐金","1268","1637"
"4","富邦","1413","892"
"5","美商高盛亞","673","1515"
"6","群益","1012","1069"
"7","國泰綜合","1314","680"
"8","台新","877","1001"
"9","新光","546","937"
"10","華南永昌","787","505"
"5","凱崴(5498)"
"1","元大","4994","5203"
"2","凱基","1744","2050"
"3","富邦","1698","1036"
"4","國泰綜合","1064","843"
"5","永豐金","821","1024"
"6","統一","605","1032"
"7","美商高盛亞","567","1043"
"8","群益","715","856"
"9","台新","762","536"
"10","摩根士丹利","322","864"
"6","宏捷科(8086)"
"1","元大","3396","3601"
"2","富邦","3082","3223"
"3","凱基","2300","1954"
"4","國泰綜合","608","791"
"5","華南永昌","851","544"
"6","台新","821","551"
"7","永豐金","725","626"
"8","群益","730","615"
"9","元富","627","666"
"10","統一","561","670"
"7","新復興(4909)"
"1","元大","4360","3944"
"2","凱基","1629","1910"
"3","富邦","1220","1229"
"4","永豐金","778","963"
"5","群益","750","900"
"6","國泰綜合","914","715"
"7","統一","399","886"
"8","星洲瑞銀","590","630"
"9","元富","671","464"
"10","華南永昌","595","533"
"8","聯光通(4903)"
"1","元大","2866","3349"
"2","凱基","2895","2139"
"3","永豐金","1879","947"
"4","富邦","878","1001"
"5","元富","731","790"
"6","群益","520","778"
"7","統一","525","598"
"8","美商高盛亞","381","388"
"9","華南永昌","297","451"
"10","新光","372","366"
"9","前鼎(4908)"
"1","元大","3234","2933"
"2","凱基","1708","1448"
"3","富邦","1078","1527"
"4","統一","962","1046"
"5","國票","639","822"
"6","永豐金","544","666"
"7","群益","468","619"
"8","元富","523","539"
"9","摩根大通","512","325"
"10","國泰綜合","438","380"
"10","威剛(3260)"
"1","元大","2373","2070"
"2","凱基","1051","1479"
"3","美商高盛亞","865","968"
"4","永豐金","894","598"
"5","富邦","826","577"
"6","群益","804","530"
"7","上海匯豐","0","1264"
"8","國泰綜合","609","514"
"9","星洲瑞銀","324","571"
"10","統一","493","152"
"11","台嘉碩(3221)"
"1","元大","2556","2288"
"2","凱基","1312","1418"
"3","富邦","1203","561"
"4","國泰綜合","774","901"
"5","群益","471","742"
"6","永豐金","483","623"
"7","美商高盛亞","493","485"
"8","華南永昌","470","409"
"9","元富","501","318"
"10","統一","261","545"
"12","創威(6530)"
"1","元大","2505","2867"
"2","富邦","1010","1032"
"3","凱基","810","890"
"4","永豐金","736","486"
"5","元富","537","495"
"6","群益","468","394"
"7","統一","393","353"
"8","美商高盛亞","305","423"
"9","星洲瑞銀","306","407"
"10","華南永昌","434","232"
"13","泰藝(8289)"
"1","元大","2457","2415"
"2","凱基","1156","1233"
"3","富邦","800","829"
"4","元富","617","770"
"5","永豐金","593","534"
"6","華南永昌","342","750"
"7","摩根大通","514","338"
"8","國泰綜合","551","290"
"9","群益","418","388"
"10","統一","242","405"
"14","佶優(5452)"
"1","元大","2866","2170"
"2","凱基","1051","1679"
"3","富邦","705","385"
"4","群益","418","660"
"5","永豐金","530","508"
"6","美商高盛亞","345","524"
"7","國泰綜合","555","242"
