115年01月29日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","華星光(4979)"
"1","元大","11817","12444"
"2","凱基","10464","10592"
"3","富邦","4258","5306"
"4","永豐金","4722","3856"
"5","國泰綜合","3462","3558"
"6","統一","3059","3755"
"7","群益","2838","3320"
"8","星洲瑞銀","2631","2210"
"9","美商高盛亞","2327","2283"
"10","國票","1336","3068"
"2","擎亞(8096)"
"1","元大","10619","12006"
"2","凱基","12741","9478"
"3","富邦","5028","7017"
"4","國泰綜合","4652","3484"
"5","統一","3135","2858"
"6","星洲瑞銀","2707","2685"
"7","群益","2768","2491"
"8","國票","2517","2552"
"9","永豐金","2029","2574"
"10","兆豐","1889","2453"
"3","富喬(1815)"
"1","元大","10135","8669"
"2","凱基","5769","4850"
"3","富邦","3886","4837"
"4","國泰綜合","2718","2327"
"5","永豐金","2139","2135"
"6","群益","1351","1786"
"7","星洲瑞銀","547","2268"
"8","台新","935","1680"
"9","華南永昌","1233","1183"
"10","新光","1443","784"
"4","世界(5347)"
"1","元大","8654","5401"
"2","凱基","4207","4924"
"3","星洲瑞銀","2803","2694"
"4","富邦","2787","2205"
"5","元富","2402","2082"
"6","永豐金","1878","1689"
"7","美商高盛亞","714","2694"
"8","國泰綜合","2249","917"
"9","群益","1838","1328"
"10","台新","1033","1911"
"5","康和證(6016)"
"1","永豐金","10596","8516"
"2","元大","4880","6409"
"3","凱基","4752","3938"
"4","富邦","2693","4409"
"5","國票","827","2267"
"6","兆豐","1559","848"
"7","華南永昌","1269","995"
"8","群益","1139","1106"
"9","統一","935","873"
"10","元富","882","847"
"6","方土昶(6265)"
"1","元大","7785","7794"
"2","凱基","5111","6363"
"3","富邦","3583","3286"
"4","國泰綜合","2406","2003"
"5","永豐金","1727","1715"
"6","群益","1614","1485"
"7","星洲瑞銀","943","1354"
"8","華南永昌","1120","1062"
"9","元富","1088","1031"
"10","新光","983","1076"
"7","波若威(3163)"
"1","元大","5959","5406"
"2","凱基","3913","4912"
"3","富邦","2099","3200"
"4","國泰綜合","2012","2037"
"5","永豐金","1600","1709"
"6","美商高盛亞","1717","1177"
"7","統一","708","1784"
"8","摩根大通","1894","442"
"9","群益","1124","1157"
"10","台新","850","780"
"8","鈺創(5351)"
"1","元大","6377","5737"
"2","凱基","2656","2824"
"3","富邦","2615","2509"
"4","永豐金","1383","1656"
"5","群益","1436","1464"
"6","國泰綜合","1578","1261"
"7","美商高盛亞","1082","1685"
"8","元富","946","851"
"9","華南永昌","782","838"
"10","星洲瑞銀","693","896"
"9","協易機(4533)"
"1","元大","5956","5546"
"2","凱基","3827","3306"
"3","富邦","2070","1865"
"4","永豐金","1537","1756"
"5","國泰綜合","1513","1309"
"6","群益","1258","1319"
"7","美商高盛亞","1309","1148"
"8","華南永昌","1009","824"
"9","元富","940","733"
"10","兆豐","847","625"
"10","穩懋(3105)"
"1","元大","5169","4402"
"2","凱基","3555","3286"
"3","永豐金","2174","1518"
"4","富邦","2056","1218"
"5","國泰綜合","1421","1033"
"6","星洲瑞銀","698","1541"
"7","美商高盛亞","588","1501"
"8","元富","980","994"
"9","群益","943","1000"
"10","美林證券","76","1653"
"11","光洋科(1785)"
"1","元大","5136","4427"
"2","凱基","2642","3160"
"3","富邦","1916","1824"
"4","永豐金","1479","1369"
"5","群益","1265","1044"
"6","星洲瑞銀","623","1259"
"7","國泰綜合","1076","718"
"8","美商高盛亞","560","1013"
"9","元富","876","612"
"10","兆豐","782","646"
"12","威剛(3260)"
"1","元大","3883","3307"
"2","凱基","3201","2825"
"3","富邦","2292","1509"
"4","美商高盛亞","1299","1542"
"5","群益","1146","1511"
"6","國泰綜合","1177","1116"
"7","永豐金","1006","1044"
"8","摩根大通","629","1154"
"9","兆豐","1013","587"
"10","元富","647","636"
"13","宏遠證(6015)"
"1","元大","4128","4417"
"2","富邦","4328","4102"
"3","凱基","2827","3194"
"4","永豐金","1629","559"
"5","群益","979","998"
"6","元富","1049","576"
"7","統一","874","620"
"8","新光","279","1044"
"9","宏遠","703","476"
"10","華南永昌","431","742"
"14","長科*(6548)"
"1","凱基","3380","5294"
"2","元大","4171","3501"
"3","富邦","1319","1682"
"4","國泰綜合","1041","861"
"5","永豐金","1081","773"
"6","美商高盛亞","700","893"
"7","群益","819","771"
"8","星洲瑞銀","941","567"
"9","元富","668","778"
"10","華南永昌","559","636"
"15","品安(8088)"
"1","元大","4231","4171"
"2","凱基","1323","1630"
"3","富邦","1414","1239"
"4","永豐金","1250","983"
"5","群益","1122","1095"
"6","國泰綜合","1129","833"
"7","統一","918","872"
"8","美商高盛亞","561","1025"
"9","台新","738","639"
"10","新光","771","515"
"16","欣銓(3264)"
"1","凱基","2296","4607"
"2","元大","3496","2894"
"3","富邦","1840","1185"
