115年01月29日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"10","華南永昌","259","264"
"19","合晶(6182)"
"1","元大","1589","1700"
"2","凱基","888","1053"
"3","富邦","563","1017"
"4","國泰綜合","441","344"
"5","永豐金","324","423"
"6","美商高盛亞","374","350"
"7","群益","220","332"
"8","星洲瑞銀","295","237"
"9","港商野村","278","249"
"10","台新","194","303"
"20","康和證(6016)"
"1","富邦","1006","1634"
"2","永豐金","2131","401"
"3","元大","715","1103"
"4","凱基","416","765"
"5","兆豐","409","344"
"6","華南永昌","289","377"
"7","元富","80","517"
"8","國泰綜合","307","268"
"9","統一","210","317"
"10","美商高盛亞","389","60"
"21","聯光通(4903)"
"1","元大","1842","2032"
"2","凱基","732","1476"
"3","富邦","768","432"
"4","永豐金","533","450"
"5","美商高盛亞","335","360"
"6","群益","313","360"
"7","華南永昌","315","228"
"8","統一","183","359"
"9","台新","300","219"
"10","新光","282","192"
"22","能率(5392)"
"1","元大","1412","1457"
"2","凱基","800","658"
"3","永豐金","758","688"
"4","富邦","487","603"
"5","群益","464","500"
"6","美商高盛亞","368","568"
"7","國泰綜合","372","358"
"8","星洲瑞銀","191","376"
"9","台新","286","244"
"10","統一","245","273"
"23","廣明(6188)"
"1","元大","1534","997"
"2","凱基","750","1187"
"3","群益","348","1346"
"4","富邦","851","338"
"5","永豐金","412","618"
"6","美商高盛亞","109","549"
"7","元富","273","322"
"8","兆豐","242","329"
"9","國泰綜合","363","175"
"10","摩根大通","161","259"
"24","中探針(6217)"
"1","元大","1508","1635"
"2","凱基","766","692"
"3","永豐金","560","660"
"4","富邦","510","651"
"5","群益","396","462"
"6","美商高盛亞","316","484"
"7","元富","495","183"
"8","國泰綜合","360","263"
"9","星洲瑞銀","215","245"
"10","統一","140","255"
"25","雷科(6207)"
"1","元大","1717","1607"
"2","凱基","809","1506"
"3","富邦","599","489"
"4","群益","269","488"
"5","國泰綜合","394","271"
"6","永豐金","340","289"
"7","元富","240","255"
"8","華南永昌","193","290"
"9","統一","190","258"
"10","美商高盛亞","154","196"
"26","光環(3234)"
"1","元大","1224","729"
"2","凱基","851","873"
"3","富邦","548","418"
"4","統一","187","582"
"5","摩根大通","313","428"
"6","永豐金","424","302"
"7","美林證券","488","189"
"8","兆豐","214","419"
"9","群益","365","263"
"10","國泰綜合","232","338"
"27","中光電(5371)"
"1","元大","1471","1428"
"2","凱基","602","1073"
"3","群益","247","556"
"4","富邦","498","260"
"5","永豐金","380","335"
"6","美商高盛亞","244","359"
"7","國泰綜合","309","204"
"8","兆豐","243","231"
"9","新光","384","88"
"10","星洲瑞銀","306","156"
"28","聯亞(3081)"
"1","元大","890","1170"
"2","富邦","1119","793"
"3","凱基","652","685"
"4","星洲瑞銀","678","104"
"5","群益","147","499"
"6","國泰綜合","251","361"
"7","永豐金","211","387"
"8","統一","185","407"
"9","美商高盛亞","272","243"
"10","台新","155","229"
"29","世紀*(5314)"
"1","元大","1193","1424"
"2","凱基","607","834"
"3","永豐金","522","756"
"4","富邦","447","303"
"5","國泰綜合","406","301"
"6","新光","440","143"
"7","統一","183","270"
"8","星洲瑞銀","138","303"
"9","美林證券","191","244"
"10","元富","215","204"
"30","鉅橡(8074)"
"1","元大","1362","1318"
"2","凱基","701","856"
"3","永豐金","750","427"
"4","富邦","442","344"
"5","國泰綜合","335","391"
"6","華南永昌","364","190"
"7","群益","196","353"
"8","兆豐","256","179"
"9","摩根大通","91","343"
"10","星洲瑞銀","147","243"
"共300筆"
