115年02月25日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","14020","15077"
"2","凱基","8857","6460"
"3","富邦","4416","5021"
"4","永豐金","2447","5972"
"5","國泰綜合","3905","3271"
"6","群益","2481","2506"
"7","摩根士丹利","4215","625"
"8","摩根大通","2866","1750"
"9","星洲瑞銀","1182","3280"
"10","統一","1360","2678"
"2","茂迪(6244)"
"1","元大","14168","18396"
"2","凱基","9871","8577"
"3","富邦","5430","8452"
"4","國泰綜合","3385","3132"
"5","摩根士丹利","4326","810"
"6","群益","2082","2573"
"7","永豐金","2044","2367"
"8","統一","1521","1873"
"9","華南永昌","1703","1655"
"10","台新","1450","1684"
"3","金居(8358)"
"1","元大","5765","5894"
"2","凱基","2692","5778"
"3","富邦","2574","3232"
"4","永豐金","1395","1333"
"5","群益","1642","872"
"6","國泰綜合","1639","815"
"7","元富","1607","581"
"8","統一","946","1149"
"9","兆豐","1079","1014"
"10","摩根大通","671","1396"
"4","穩懋(3105)"
"1","元大","4311","8268"
"2","凱基","3895","3787"
"3","富邦","1746","1770"
"4","國泰綜合","1530","1330"
"5","美商高盛亞","1615","1160"
"6","摩根士丹利","2221","83"
"7","群益","1238","997"
"8","永豐金","1044","933"
"9","星洲瑞銀","682","1223"
"10","元富","814","658"
"5","華容(5328)"
"1","元大","5221","4065"
"2","凱基","1099","2789"
"3","美商高盛亞","859","1905"
"4","富邦","1588","1081"
"5","群益","704","1014"
"6","永豐金","843","866"
"7","國泰綜合","1154","483"
"8","統一","512","790"
"9","華南永昌","768","433"
"10","摩根大通","95","1057"
"6","世界(5347)"
"1","元大","3278","2902"
"2","凱基","2711","2173"
"3","星洲瑞銀","961","2581"
"4","富邦","1567","1808"
"5","摩根士丹利","457","1709"
"6","美商高盛亞","316","1218"
"7","國泰綜合","921","508"
"8","台新","448","720"
"9","永豐金","549","577"
